date,entity_code,default_event,source_flag
12/31/2019,B-Y6J2QG,0,manual
12/31/2019,B-7PFB78,0,archive
12/31/2019,B-JS2LBB,0,system
12/31/2019,B-9KROIO,0,system
12/31/2019,B-JRBLOP,0,manual
12/31/2019,B-6R5YMI,0,system
12/31/2019,B-GFVBLE,0,system
12/31/2019,B-ZWRIDU,0,system
12/31/2019,B-QF6194,0,manual
12/31/2019,B-CN03FL,0,archive
12/31/2019,B-3C5B0M,0,archive
12/31/2019,B-3LE6FV,0,archive
12/31/2020,A-D1XPP4,0,system
12/31/2020,A-SE4QSN,0,system
12/31/2020,A-DT5C43,0,system
12/31/2020,A-Y21HNQ,0,system
12/31/2020,A-OL6NCQ,0,system
12/31/2020,A-7PF3WZ,0,archive
12/31/2020,A-IYWF3H,0,archive
12/31/2020,A-UQSUBF,0,system
12/31/2020,A-UWUTDU,0,system
12/31/2020,A-94BI3C,0,system
12/31/2020,A-9XOOP3,0,system
12/31/2020,A-ZF6S7F,0,system
12/31/2020,A-VN8DME,0,system
12/31/2020,A-J2JZ2Q,0,system
12/31/2020,A-ZL3UTG,0,archive
12/31/2020,A-FVDXWD,0,system
12/31/2020,A-YDGV2G,0,system
12/31/2020, A-F8PRQ2,0,system
12/31/2020,A-TR3J8L,0,system
12/31/2020,A-TFKTLD,0,system
12/31/2020,A-W69IIB,0,system
12/31/2020,A-H8WKWS,0,system
12/31/2020,A-89F6D0,0,system
12/31/2020,A-MXON5D,0,system
12/31/2020,A-C36F0G,0,system
12/31/2020,A-RSPF7A,0,system
12/31/2020,A-7Y1UPH,0,system
12/31/2020,A-U7CO9K,1,system
12/31/2020,A-RAVTFW,0,system
12/31/2020,A-G702PQ,0,manual
12/31/2020,A-QIMT1V,0,system
12/31/2020,A-EX85JQ,,system
12/31/2020,A-5CRVMF,0,system
12/31/2020,A-FKUFQE,0,system
12/31/2020,A-SY2O3L,0,manual
12/31/2020,A-6IIIXU,0,system
12/31/2020,A-O7YD44,0,system
12/31/2020,A-W20E3T,0,archive
12/31/2020,A-IJCFPR,0,archive
12/31/2020,A-PNGYIK,0,archive
12/31/2020,A84RXH2,0,system
12/31/2020,A-VZS47E,0,system
12/31/2020,A-0E88G2,0,system
12/31/2020,A-ZVBDSW,0,system
12/31/2020,A-0172SR,0,system
12/31/2020,A-RX0P71,0,manual
12/31/2020,A-2NTLLF,0,manual
12/31/2020,A-GT87M2,0,system
12/31/2020,A-PEJ45W,0,archive
12/31/2020,A-03PK8Q,0,system
12/31/2020,B-O9B5YK,1,system
12/31/2020,B-5BIIQF,0,system
12/31/2020,B-AAFB3V,0,system
12/31/2020,B-87E14Z,0,system
12/31/2020,B-QF30BG,0,system
12/31/2020,b-cwabh5,0,system
12/31/2020,B-VQT2JW,0,archive
12/31/2020,B-TZJXP7 ,1,system
12/31/2020,B-9E8KDK,0,system
12/31/2020,B-4H8VVL,0,archive
12/31/2020,B-MUVZTX,0,manual
12/31/2020,B-TWSM8S,1,system
12/31/2020,B-J2ILS4,0,system
12/31/2020,B-CKUMRG,0,system
12/31/2020,B-ONZFIV,0,system
12/31/2020,B-PL1YFZ,0,system
12/31/2020,B-QFZFP4,1,system
12/31/2020,B-SQ4OLC,0,manual
12/31/2020,B-I67BWI,,manual
12/31/2020,B-JI444W,0,system
12/31/2020,B0T5M74,0,system
12/31/2020,B-KVE4NM,0,system
12/31/2020,B-WWOGAM,0,system
12/31/2020,B-FVUAOK,0,system
12/31/2020,B-91X6SZ,0,system
12/31/2020,B-3PXT8X,0,system
12/31/2020,B-WMAEKB,0,system
12/31/2020,B-IOC2XD,1,system
12/31/2020, B-BN8BND,0,manual
12/31/2020,B-O2NB6I,0,system
12/31/2020,B-TB1OZ6,0,system
12/31/2020, B-6KZVQO,0,system
12/31/2020,B-QZP3T9,0,system
12/31/2020,B-4Z0VCO,0,system
12/31/2020,B-MHTAKQ,0,archive
12/31/2020,B-ST9KM6,1,system
12/31/2020,B-HVWXAK,0,system
12/31/2020,B-CUJ2V2,0,system
12/31/2020, B-Y6J2QG,0,system
12/31/2020,B-7PFB78,0,system
12/31/2020,B-JS2LBB,0,system
12/31/2020,B-9KROIO,0,system
12/31/2020,B-JRBLOP,0,system
12/31/2020,B-6R5YMI,0,manual
12/31/2020,B-GFVBLE,0,system
12/31/2020,B-ZWRIDU,0,manual
12/31/2020,B-QF6194,0,manual
12/31/2020,B-CN03FL,0,manual
12/31/2020,B-3C5B0M,0,system
12/31/2020,B-3LE6FV,,archive
12/31/2021,A-D1XPP4 ,0,system
12/31/2021,A-SE4QSN,0,manual
12/31/2021,A-DT5C43,0,manual
12/31/2021,A-Y21HNQ,0,system
12/31/2021,A-OL6NCQ,0,system
12/31/2021,A-7PF3WZ,0,system
12/31/2021,A-IYWF3H,0,system
12/31/2021,A-UQSUBF,0,system
12/31/2021,A-UWUTDU,0,system
12/31/2021,A-94BI3C,0,system
12/31/2021,A-9XOOP3,0,system
12/31/2021,A-ZF6S7F,0,manual
12/31/2021,A-VN8DME,0,system
12/31/2021,A-J2JZ2Q,0,system
12/31/2021,A-ZL3UTG,0,system
12/31/2021,A-FVDXWD,0,system
12/31/2021,A-YDGV2G,0,system
12/31/2021,A-F8PRQ2,0,system
12/31/2021,A-TR3J8L,0,archive
12/31/2021,A-TFKTLD,0,system
12/31/2021,A-W69IIB,0,system
12/31/2021,A-H8WKWS,0,system
12/31/2021,A-89F6D0,0,system
12/31/2021,A-MXON5D,0,system
12/31/2021,A-C36F0G,0,system
12/31/2021,A-RSPF7A,0,system
12/31/2021,A-7Y1UPH,0,system
12/31/2021,A-U7CO9K,0,system
12/31/2021,A-RAVTFW,0,system
12/31/2021,A-G702PQ,0,archive
12/31/2021,A-QIMT1V,0,system
12/31/2021,A-EX85JQ,0,system
12/31/2021,A-5CRVMF,0,system
12/31/2021,A-FKUFQE,0,system
12/31/2021,A-SY2O3L,0,system
12/31/2021,A-6IIIXU,0,archive
12/31/2021,A-O7YD44,0,archive
12/31/2021,A-W20E3T,0,system
12/31/2021,A-IJCFPR,,manual
12/31/2021,A-PNGYIK,0,system
12/31/2021,A-84RXH2,0,system
12/31/2021,A-VZS47E,0,system
12/31/2021,A-0E88G2,0,system
12/31/2021,A-ZVBDSW,0,system
12/31/2021,A-0172SR,0,system
12/31/2021,A-RX0P71,0,system
12/31/2021,A-2NTLLF,0,system
12/31/2021,A-GT87M2,0,system
12/31/2021,A-PEJ45W,0,system
12/31/2021,A-03PK8Q,0,system
12/31/2021,B-O9B5YK,0,manual
12/31/2021,B-5BIIQF,0,system
12/31/2021,B-AAFB3V,0,system
12/31/2021,B-87E14Z,0,system
12/31/2021,B-QF30BG,0,system
12/31/2021,B-CWABH5,0,system
12/31/2021,B-VQT2JW,0,system
12/31/2021,B-TZJXP7,,system
12/31/2021,B-9E8KDK,0,archive
12/31/2021,B-4H8VVL,0,archive
12/31/2021,B-MUVZTX,0,manual
12/31/2021,B-TWSM8S,0,system
12/31/2021,B-J2ILS4,0,system
12/31/2021,B-CKUMRG,0,system
12/31/2021,B-ONZFIV,0,system
12/31/2021,B-PL1YFZ,0,manual
12/31/2021,B-QFZFP4,0,manual
12/31/2021,B-SQ4OLC,0,system
12/31/2021,B-I67BWI,0,system
12/31/2021,B-JI444W,0,manual
12/31/2021,B-0T5M74,0,system
12/31/2021,B-KVE4NM,0,system
12/31/2021,B-WWOGAM,0,system
12/31/2021,B-FVUAOK,0,system
12/31/2021,B-91X6SZ,0,system
12/31/2021,B-3PXT8X,0,system
12/31/2021,B-WMAEKB,0,system
12/31/2021,B-IOC2XD,0,system
12/31/2021,B-BN8BND,0,system
12/31/2021,B-O2NB6I,0,system
12/31/2021,B-TB1OZ6,0,system
12/31/2021,b-6kzvqo,1,system
12/31/2021,B-QZP3T9,0,system
12/31/2021,B-4Z0VCO,0,archive
12/31/2021,B-MHTAKQ,0,system
12/31/2021,B-ST9KM6,0,system
12/31/2021,B-HVWXAK,0,manual
12/31/2021,B-CUJ2V2,0,system
12/31/2021,B-Y6J2QG,0,manual
12/31/2021,B-7PFB78,0,system
12/31/2021,B-JS2LBB,0,system
12/31/2021,B-9KROIO,0,system
12/31/2021,B-JRBLOP,0,system
12/31/2021,B-6R5YMI,0,system
12/31/2021,BGFVBLE,0,system
12/31/2021,B-ZWRIDU,0,system
12/31/2021,B-QF6194,0,system
12/31/2021,B-CN03FL,0,system
12/31/2021,B-3C5B0M,0,system
12/31/2021,B-3LE6FV,0,archive
12/31/2022,A-D1XPP4,0,system
12/31/2022,A-SE4QSN,0,manual
12/31/2022,ADT5C43,0,manual
12/31/2022,A-Y21HNQ,0,system
12/31/2022,A-OL6NCQ,0,manual
12/31/2022,A-7PF3WZ,0,system
12/31/2022,A-IYWF3H,0,manual
12/31/2022,A-UQSUBF,,system
12/31/2022,A-UWUTDU,0,manual
12/31/2022,A-94BI3C,0,manual
12/31/2022,A-9XOOP3,0,archive
12/31/2022,A-ZF6S7F,0,system
12/31/2022,A-VN8DME,0,system
12/31/2022,A-J2JZ2Q,0,system
12/31/2022,A-ZL3UTG,0,system
12/31/2022,A-FVDXWD,0,system
12/31/2022,A-YDGV2G,0,manual
12/31/2022,A-F8PRQ2,0,system
12/31/2022,A-TR3J8L,0,system
12/31/2022,A-TFKTLD,0,system
12/31/2022,A-W69IIB,0,system
12/31/2022,A-H8WKWS,0,system
12/31/2022,A-89F6D0,0,system
12/31/2022,A-MXON5D,0,manual
12/31/2022,A-C36F0G,0,system
12/31/2022,A-RSPF7A ,0,manual
12/31/2022,A-7Y1UPH,0,system
12/31/2022,A-U7CO9K,0,system
12/31/2022,A-RAVTFW,0,system
12/31/2022,A-G702PQ,0,archive
12/31/2022,A-QIMT1V,0,system
12/31/2022,A-EX85JQ,0,manual
12/31/2022,A-5CRVMF,0,system
12/31/2022,A-FKUFQE,0,system
12/31/2022,A-SY2O3L,0,system
12/31/2022,A-6IIIXU,0,system
12/31/2022,A-O7YD44,0,system
12/31/2022,A-W20E3T,0,manual
12/31/2022,A-IJCFPR,0,system
12/31/2022,A-PNGYIK,0,system
12/31/2022,A-84RXH2,0,system
12/31/2022,A-VZS47E,0,archive
12/31/2022,A-0E88G2,0,archive
12/31/2022,A-ZVBDSW,0,system
12/31/2022,A-0172SR,0,system
12/31/2022,A-RX0P71,0,system
12/31/2022,A-2NTLLF,0,manual
12/31/2022,A-GT87M2,0,system
12/31/2022,A-PEJ45W,0,system
12/31/2022,A-03PK8Q,0,manual
12/31/2022,B-O9B5YK,0,system
12/31/2022,B-5BIIQF,0,system
12/31/2022,B-AAFB3V,0,system
12/31/2022, B-87E14Z,0,system
12/31/2022,B-QF30BG,0,system
12/31/2022,B-CWABH5,0,system
12/31/2022,B-VQT2JW,1,system
12/31/2022,B-TZJXP7,0,manual
12/31/2022,B-9E8KDK,0,archive
12/31/2022,B-4H8VVL,0,system
12/31/2022,B-MUVZTX,,system
12/31/2022,B-TWSM8S,0,manual
12/31/2022,B-J2ILS4,0,archive
12/31/2022,B-CKUMRG,1,system
12/31/2022,B-ONZFIV,0,system
12/31/2022,B-PL1YFZ,0,system
12/31/2022,B-QFZFP4,0,archive
12/31/2022,B-SQ4OLC,0,archive
12/31/2022,B-I67BWI,0,system
12/31/2022,B-JI444W,0,manual
12/31/2022,B-0T5M74,0,system
12/31/2022,B-KVE4NM,0,system
12/31/2022,B-WWOGAM,0,system
12/31/2022,B-FVUAOK,0,archive
12/31/2022,B-91X6SZ,0,manual
12/31/2022,B-3PXT8X,0,system
12/31/2022,B-WMAEKB,1,system
12/31/2022,B-IOC2XD,0,system
12/31/2022,B-BN8BND,1,system
12/31/2022, B-O2NB6I,0,system
12/31/2022,B-TB1OZ6,,system
12/31/2022,B-6KZVQO,0,system
12/31/2022,B-QZP3T9,0,system
12/31/2022,B-4Z0VCO,0,system
12/31/2022,B-MHTAKQ,0,system
12/31/2022,B-ST9KM6,0,system
12/31/2022,B-HVWXAK,0,system
12/31/2022,B-CUJ2V2,0,system
12/31/2022,B-Y6J2QG,0,system
12/31/2022,B-7PFB78,0,system
12/31/2022,B-JS2LBB,0,system
12/31/2022,B-9KROIO,0,archive
12/31/2022,B-JRBLOP,0,system
12/31/2022,B-6R5YMI,0,manual
12/31/2022,B-GFVBLE,0,system
12/31/2022,B-ZWRIDU,0,system
12/31/2022,B-QF6194,0,system
12/31/2022,B-CN03FL,0,system
12/31/2022,B-3C5B0M,0,system
12/31/2022,B-3LE6FV,0,manual
12/31/2023,A-D1XPP4,0,system
12/31/2023,A-SE4QSN,0,archive
12/31/2023,A-DT5C43,0,manual
12/31/2023,A-Y21HNQ,0,system
12/31/2023,A-OL6NCQ,0,system
12/31/2023,A-7PF3WZ,0,system
12/31/2023,A-IYWF3H,0,system
12/31/2023,A-UQSUBF,0,system
12/31/2023,A-UWUTDU,0,system
12/31/2023,A-94BI3C,0,archive
12/31/2023,A-9XOOP3,0,manual
12/31/2023,A-ZF6S7F,0,manual
12/31/2023,A-VN8DME,0,system
12/31/2023,A-J2JZ2Q,0,system
12/31/2023,A-ZL3UTG,0,system
12/31/2023,A-FVDXWD,,manual
12/31/2023,A-YDGV2G,0,system
12/31/2023,A-F8PRQ2,0,system
12/31/2023,A-TR3J8L,0,system
12/31/2023,A-TFKTLD,0,system
12/31/2023,A-W69IIB,0,system
12/31/2023,A-H8WKWS,0,archive
12/31/2023,A-89F6D0,0,manual
12/31/2023, A-MXON5D,0,system
12/31/2023,A-C36F0G,0,system
12/31/2023,A-RSPF7A,0,manual
12/31/2023,A-7Y1UPH,0,system
12/31/2023,A-U7CO9K,0,system
12/31/2023,A-RAVTFW,0,system
12/31/2023,A-G702PQ,0,system
12/31/2023,A-QIMT1V,0,archive
12/31/2023,A-EX85JQ,0,archive
12/31/2023,A-5CRVMF,0,system
12/31/2023,A-FKUFQE,0,manual
12/31/2023,A-SY2O3L,0,system
12/31/2023,A-6IIIXU,0,system
12/31/2023,A-O7YD44,0,system
12/31/2023,A-W20E3T,0,system
12/31/2023,A-IJCFPR,0,system
12/31/2023,A-PNGYIK,0,system
12/31/2023,A-84RXH2,0,system
12/31/2023,A-VZS47E,0,archive
12/31/2023,A-0E88G2,0,manual
12/31/2023,A-ZVBDSW,0,system
12/31/2023,A-0172SR,0,system
12/31/2023,A-RX0P71,0,system
12/31/2023,A-2NTLLF,0,system
12/31/2023,A-GT87M2,0,system
12/31/2023,A-PEJ45W,0,system
12/31/2023,A-03PK8Q,0,system
12/31/2023,B-O9B5YK,,archive
12/31/2023,B-5BIIQF,0,system
12/31/2023,B-AAFB3V,0,system
12/31/2023,B-87E14Z,0,system
12/31/2023,B-QF30BG,0,archive
12/31/2023,B-CWABH5,0,manual
12/31/2023,B-VQT2JW,0,archive
12/31/2023,B-TZJXP7,0,system
12/31/2023,B-9E8KDK,0,archive
12/31/2023,B-4H8VVL,0,archive
12/31/2023,B-MUVZTX,0,system
12/31/2023,B-TWSM8S,0,system
12/31/2023,B-J2ILS4,0,system
12/31/2023,B-CKUMRG,0,system
12/31/2023,B-ONZFIV,0,archive
12/31/2023,B-PL1YFZ,0,archive
12/31/2023,B-QFZFP4,0,system
12/31/2023,B-SQ4OLC,0,system
12/31/2023,B-I67BWI,0,archive
12/31/2023,B-JI444W,0,system
12/31/2023,B-0T5M74,0,archive
12/31/2023,B-KVE4NM,0,manual
12/31/2023,B-WWOGAM,0,archive
12/31/2023,B-FVUAOK,0,system
12/31/2023,B-91X6SZ,0,archive
12/31/2023,B-3PXT8X,0,system
12/31/2023,B-WMAEKB,0,system
12/31/2023,B-IOC2XD,0,manual
12/31/2023,B-BN8BND,0,system
12/31/2023,B-O2NB6I,0,system
12/31/2023,B-TB1OZ6,0,system
12/31/2023,B-6KZVQO,0,system
12/31/2023,B-QZP3T9,0,system
12/31/2023,B-4Z0VCO,0,system
12/31/2023,B-MHTAKQ,0,archive
12/31/2023,B-ST9KM6,0,system
12/31/2023,B-HVWXAK,0,system
12/31/2023,B-CUJ2V2,0,archive
12/31/2023,B-Y6J2QG,,manual
12/31/2023,B-7PFB78,0,system
12/31/2023,B-JS2LBB,0,archive
12/31/2023,B-9KROIO,0,system
12/31/2023,B-JRBLOP,0,system
12/31/2023,B-6R5YMI,0,system
12/31/2023,B-GFVBLE,0,system
12/31/2023,B-ZWRIDU,0,system
12/31/2023,B-QF6194,0,archive
12/31/2023, B-CN03FL,0,system
12/31/2023,B-3C5B0M,0,system
12/31/2023,B-3LE6FV,0,manual
12/31/2024, A-D1XPP4,0,system
12/31/2024,A-SE4QSN,0,system
12/31/2024,A-DT5C43,0,system
12/31/2024,A-Y21HNQ,0,system
12/31/2024,A-OL6NCQ,0,system
12/31/2024,A-7PF3WZ,0,system
12/31/2024,A-IYWF3H,0,system
12/31/2024,A-UQSUBF,0,system
12/31/2024,A-UWUTDU,0,system
12/31/2024,A-94BI3C,0,system
12/31/2024,A-9XOOP3,0,system
12/31/2024,a-zf6s7f,0,system
12/31/2024,A-VN8DME,0,manual
12/31/2024,A-J2JZ2Q,0,manual
12/31/2024,A-ZL3UTG,0,system
12/31/2024,A-FVDXWD,0,system
12/31/2024,A-YDGV2G,0,system
12/31/2024, A-F8PRQ2,0,archive
12/31/2024,A-TR3J8L,0,archive
12/31/2024,A-TFKTLD,0,system
12/31/2024,A-W69IIB,0,system
12/31/2024,A-H8WKWS,0,archive
12/31/2024,A-89F6D0,0,system
12/31/2024,A-MXON5D,0,manual
12/31/2024,A-C36F0G,0,manual
12/31/2024,A-RSPF7A,0,system
12/31/2024,A-7Y1UPH,0,system
12/31/2024,A-U7CO9K,0,system
12/31/2024,A-RAVTFW,0,system
12/31/2024,A-G702PQ,0,system
12/31/2024,A-QIMT1V,0,system
12/31/2024,A-EX85JQ,0,system
12/31/2024,A-5CRVMF ,0,system
12/31/2024,A-FKUFQE,0,archive
12/31/2024,A-SY2O3L,0,system
12/31/2024,A-6IIIXU,0,manual
12/31/2024,A-O7YD44,0,system
12/31/2024,A-W20E3T,0,manual
12/31/2024,A-IJCFPR,0,system
12/31/2024,A-PNGYIK,0,archive
12/31/2024,A-84RXH2,0,system
12/31/2024,A-VZS47E,0,system
12/31/2024,A-0E88G2,0,system
12/31/2024,A-ZVBDSW,0,system
12/31/2024,A-0172SR,0,system
12/31/2024,A-RX0P71,0,manual
12/31/2024,A-2NTLLF,0,system
12/31/2024,A-GT87M2,0,manual
12/31/2024,A-PEJ45W,0,system
12/31/2024, A-03PK8Q,0,system
12/31/2024,B-O9B5YK,0,system
12/31/2024,B-5BIIQF,0,system
12/31/2024,B-AAFB3V,0,system
12/31/2024,B-87E14Z,0,system
12/31/2024,B-QF30BG,0,system
12/31/2024,B-CWABH5,0,system
12/31/2024, B-VQT2JW,0,system
12/31/2024,B-TZJXP7,0,manual
12/31/2024,B-9E8KDK,0,archive
12/31/2024,B-4H8VVL,0,system
12/31/2024,B-MUVZTX,0,system
12/31/2024,BTWSM8S,0,manual
12/31/2024,B-J2ILS4,0,archive
12/31/2024,B-CKUMRG,0,system
12/31/2024,B-ONZFIV,0,system
12/31/2024,B-PL1YFZ,0,system
12/31/2024,B-QFZFP4,0,system
12/31/2024,B-SQ4OLC,0,system
12/31/2024,B-I67BWI,0,manual
12/31/2024,B-JI444W,0,system
12/31/2024,B-0T5M74,0,system
12/31/2024,B-KVE4NM,0,system
12/31/2024,B-WWOGAM,0,system
12/31/2024,B-FVUAOK,0,manual
12/31/2024,B-91X6SZ,0,system
12/31/2024,B-3PXT8X,0,system
12/31/2024,B-WMAEKB,0,system
12/31/2024,B-IOC2XD,0,system
12/31/2024,B-BN8BND ,0,archive
12/31/2024,B-O2NB6I,0,system
12/31/2024,B-TB1OZ6,0,system
12/31/2024,B-6KZVQO,0,system
12/31/2024,B-QZP3T9,1,system
12/31/2024,B-4Z0VCO,0,system
12/31/2024,B-MHTAKQ,0,system
12/31/2024,B-ST9KM6,0,system
12/31/2024,B-HVWXAK,0,system
12/31/2024,B-CUJ2V2,0,system
12/31/2024,B-Y6J2QG,0,manual
12/31/2024,B-7PFB78,0,manual
12/31/2024,B-JS2LBB,0,manual
12/31/2024,B-9KROIO,0,system
12/31/2024,b-jrblop,0,manual
12/31/2024,B-6R5YMI,0,system
12/31/2024,B-GFVBLE,0,system
12/31/2024,B-ZWRIDU,0,system
12/31/2024,B-QF6194,0,archive
12/31/2024,B-CN03FL,0,archive
12/31/2024,B-3C5B0M,0,system
12/31/2024,B-3LE6FV,0,manual
12/31/2025,A-D1XPP4,0,system
12/31/2025,A-SE4QSN,0,system
12/31/2025,A-DT5C43,0,system
12/31/2025,A-Y21HNQ,0,system
12/31/2025,A-OL6NCQ,0,manual
12/31/2025,A-7PF3WZ,0,system
12/31/2025,A-IYWF3H,0,system
12/31/2025,A-UQSUBF,0,system
12/31/2025,A-UWUTDU,0,manual
12/31/2025,A-94BI3C,0,archive
12/31/2025, A-9XOOP3,0,system
12/31/2025,A-ZF6S7F,0,system
12/31/2025,A-VN8DME ,0,archive
12/31/2025,A-J2JZ2Q,0,manual
12/31/2025,A-ZL3UTG,0,system
12/31/2025,A-FVDXWD,0,manual
12/31/2025,A-YDGV2G,0,system
12/31/2025,A-F8PRQ2,0,archive
12/31/2025,A-TR3J8L,0,system
12/31/2025,A-TFKTLD,0,system
12/31/2025,A-W69IIB,0,system
12/31/2025,A-H8WKWS,0,system
12/31/2025,A-89F6D0,0,system
12/31/2025,A-MXON5D,0,system
12/31/2025,A-C36F0G,0,archive
12/31/2025,A-RSPF7A,0,manual
12/31/2025,A-7Y1UPH,0,system
12/31/2025,A-U7CO9K,0,system
12/31/2025,A-RAVTFW,0,manual
12/31/2025,A-G702PQ,0,system
12/31/2025,A-QIMT1V,0,archive
12/31/2025,A-EX85JQ,0,system
12/31/2025,A-5CRVMF,0,system
12/31/2025,A-FKUFQE,0,system
12/31/2025,A-SY2O3L,0,system
12/31/2025,A-6IIIXU,0,system
12/31/2025,A-O7YD44,0,manual
12/31/2025,A-W20E3T,0,archive
12/31/2025,A-IJCFPR,0,system
12/31/2025,A-PNGYIK,0,system
12/31/2025,A-84RXH2,0,system
12/31/2025,A-VZS47E,0,archive
12/31/2025,A-0E88G2,0,system
12/31/2025,A-ZVBDSW,0,manual
12/31/2025,A-0172SR,0,system
12/31/2025,A-RX0P71,0,system
12/31/2025,A-2NTLLF,0,system
12/31/2025,A-GT87M2,0,system
12/31/2025,A-PEJ45W,0,manual
12/31/2025,a-03pk8q,0,system
12/31/2025,B-O9B5YK,0,system
12/31/2025,B-5BIIQF,0,system
12/31/2025,B-AAFB3V,0,system
12/31/2025,B-87E14Z ,0,system
12/31/2025,B-QF30BG,1,system
12/31/2025,b-cwabh5,0,system
12/31/2025,B-VQT2JW,0,manual
12/31/2025,B-TZJXP7,0,system
12/31/2025,B-9E8KDK,0,system
12/31/2025, B-4H8VVL,0,system
12/31/2025,B-MUVZTX,0,system
12/31/2025,B-TWSM8S,0,manual
12/31/2025,B-J2ILS4,0,system
12/31/2025,B-CKUMRG,0,archive
12/31/2025,B-ONZFIV,0,manual
12/31/2025,B-PL1YFZ,0,archive
12/31/2025,B-QFZFP4,0,system
12/31/2025,B-SQ4OLC,0,system
12/31/2025,B-I67BWI,0,manual
12/31/2025,B-JI444W ,0,system
12/31/2025,B-0T5M74,0,system
12/31/2025,B-KVE4NM,0,system
12/31/2025,B-WWOGAM,0,system
12/31/2025,B-FVUAOK,0,system
12/31/2025,B-91X6SZ,1,manual
12/31/2025,B-3PXT8X,0,system
12/31/2025,B-WMAEKB,0,system
12/31/2025,B-IOC2XD,0,system
12/31/2025,B-BN8BND,0,system
12/31/2025,B-O2NB6I,0,system
12/31/2025,B-TB1OZ6,0,system
12/31/2025,B-6KZVQO,0,system
12/31/2025,B-QZP3T9,0,system
12/31/2025,B-4Z0VCO,0,system
12/31/2025,B-MHTAKQ,0,system
12/31/2025,B-ST9KM6,0,system
12/31/2025,B-HVWXAK,0,system
12/31/2025,B-CUJ2V2,0,system
12/31/2025,B-Y6J2QG,0,system
12/31/2025,B-7PFB78,0,system
12/31/2025,B-JS2LBB,0,system
12/31/2025,B-9KROIO,0,manual
12/31/2025,B-JRBLOP,0,system
12/31/2025,B-6R5YMI,0,system
12/31/2025,B-GFVBLE,0,system
12/31/2025,B-ZWRIDU,0,system
12/31/2025,B-QF6194,0,system
12/31/2025,B-CN03FL,0,system
12/31/2025,B-3C5B0M,0,manual
12/31/2025,B-3LE6FV,0,system
12/31/2018,A-SE4QSN,0,system
12/31/2015, A-7PF3WZ,0,system
12/31/2025,B-BN8BND,0,system
12/31/2018,B-QF6194,1,system
12/31/2023,B-AAFB3V,0,system
12/31/2010,B-JI444W,0,manual
12/31/2007,B-I67BWI,0,archive
12/31/2015,B-QF30BG,0,system
12/31/2013,A-SY2O3L,0,system
12/31/2007,A-ZVBDSW,0,archive
12/31/2015,A-TR3J8L,0,system
12/31/2014,B-3C5B0M,0,system
12/31/2012,A-03PK8Q,0,system
12/31/2016,BKVE4NM,0,system
12/31/2014,A-MXON5D,0,system
