date,entity_code,stock_return,entity_code_clean,date_clean
2023-03-06,B-5BIIQF,-0.0370774037081307,B-5BIIQF,2023-03-06
2023-03-07,B-5BIIQF,-0.0130041541272405,B-5BIIQF,2023-03-07
2023-03-08,B-5BIIQF,0.0680235619841471,B-5BIIQF,2023-03-08
2023-03-09,B-5BIIQF,-0.0331390482802237,B-5BIIQF,2023-03-09
2023-03-10,B-5BIIQF,-0.0084393529526004,B-5BIIQF,2023-03-10
2023-03-13,B-5BIIQF,0.0525523717569002,B-5BIIQF,2023-03-13
2023-03-14,B-5BIIQF,-0.0085317044689698,B-5BIIQF,2023-03-14
15-03-2023,B-5BIIQF,-0.0319608398397316,B-5BIIQF,2023-03-15
2023-03-16,B-5BIIQF,-0.0081882305351451,B-5BIIQF,2023-03-16
2023-03-17,B-5BIIQF,0.0277045875097197,B-5BIIQF,2023-03-17
2023-03-20,B-5BIIQF,-0.0627862776677319,B-5BIIQF,2023-03-20
2023-03-21,B-5BIIQF,0.0266119869971399,B-5BIIQF,2023-03-21
2023-03-22,B-5BIIQF,-0.0447428362205136,B-5BIIQF,2023-03-22
2023-03-23,B-5BIIQF,-0.0202083727224631,B-5BIIQF,2023-03-23
2023-03-24,B-5BIIQF,-0.0200133041803135,B-5BIIQF,2023-03-24
2023-03-27,B-5BIIQF,-0.0138480266545476,B-5BIIQF,2023-03-27
2023-03-28,B-5BIIQF,-0.0100845773313231,B-5BIIQF,2023-03-28
29-03-2023,B-5BIIQF,-0.0111553166185568,B-5BIIQF,2023-03-29
2023-03-30,B-5BIIQF,-0.0137948953155776,B-5BIIQF,2023-03-30
2023-03-31,B-5BIIQF,-0.003653179809539,B-5BIIQF,2023-03-31
2023-04-03,B-5BIIQF,-0.0488978995711523,B-5BIIQF,2023-04-03
2023-04-04, B-5BIIQF,0.0185593165553871,B-5BIIQF,2023-04-04
2023-04-05,B-5BIIQF,-0.0341892251065272,B-5BIIQF,2023-04-05
2023-04-06,B-5BIIQF,-0.0571391639652968,B-5BIIQF,2023-04-06
2023-04-07,B-5BIIQF,0.0139661928901833,B-5BIIQF,2023-04-07
10-04-2023,B-5BIIQF,-0.0004731753900265,B-5BIIQF,2023-10-04
2023-04-11,B-5BIIQF,0.0003469560578706,B-5BIIQF,2023-04-11
2023-04-12,B-5BIIQF,-0.0127129099629045,B-5BIIQF,2023-04-12
2023-04-13,B-5BIIQF,0.02406080228955,B-5BIIQF,2023-04-13
14-04-2023,B-5BIIQF,-0.0309793566911423,B-5BIIQF,2023-04-14
2023-04-17,B-5BIIQF,-0.0035129771754139,B-5BIIQF,2023-04-17
2023-04-18,B-5BIIQF,0.0117541063453684,B-5BIIQF,2023-04-18
2023-04-19,B-5BIIQF,0.0137129486405445,B-5BIIQF,2023-04-19
2023-04-20,B-5BIIQF,0.0128783802026343,B-5BIIQF,2023-04-20
2023-04-21,B-5BIIQF,0.034962440517727,B-5BIIQF,2023-04-21
2023-04-24,B-5BIIQF,0.0225995277670249,B-5BIIQF,2023-04-24
2023-04-25,B-5BIIQF,-0.017202158296285,B-5BIIQF,2023-04-25
2023-04-26,B-5BIIQF,0.0451371636422726,B-5BIIQF,2023-04-26
2023-04-27,B-5BIIQF,-0.07551303492148,B-5BIIQF,2023-04-27
2023-04-28,B-5BIIQF,0.0324242372940228,B-5BIIQF,2023-04-28
01-05-2023,B-5BIIQF,-0.0088301579306244,B-5BIIQF,2023-01-05
02-05-2023,B-5BIIQF,0.0153917890840187,B-5BIIQF,2023-02-05
2023-05-03,B-5BIIQF,0.0645759404943921,B-5BIIQF,2023-05-03
2023-05-04,B-5BIIQF,0.0057331876307658,B-5BIIQF,2023-05-04
2023-05-05,B-5BIIQF,-0.0083381164061099,B-5BIIQF,2023-05-05
2023-05-08,B-5BIIQF,0.0205324266847318,B-5BIIQF,2023-05-08
2023-05-09,B-5BIIQF,-0.0324600599772602,B-5BIIQF,2023-05-09
2023-05-10,B-5BIIQF,-0.0353175498279091,B-5BIIQF,2023-05-10
2023-05-11,B-5BIIQF,0.0019745274204297,B-5BIIQF,2023-05-11
2023-05-12,B-5BIIQF,0.0039130809257407,B-5BIIQF,2023-05-12
2023-05-15,B-5BIIQF,-0.0033248862753182,B-5BIIQF,2023-05-15
2023-05-17,B-5BIIQF,0.0360381538404808,B-5BIIQF,2023-05-17
2023-05-18,B-5BIIQF,-0.0082816214845949,B-5BIIQF,2023-05-18
2023-05-19,B-5BIIQF,0.0540747481406026,B-5BIIQF,2023-05-19
22-05-2023,B-5BIIQF,-0.054896086242284,B-5BIIQF,2023-05-22
2023-05-23,B-5BIIQF,-0.0497882597669406,B-5BIIQF,2023-05-23
2023-05-24,B-5BIIQF,-0.0303888034341915,B-5BIIQF,2023-05-24
2023-05-25,B-5BIIQF,-0.0046504441056535,B-5BIIQF,2023-05-25
2023-05-26,B-5BIIQF,-0.0077564283292022,B-5BIIQF,2023-05-26
2023-05-29,B-5BIIQF,0.0210612398812928,B-5BIIQF,2023-05-29
2023-05-30,B-5BIIQF,0.0246100709145557,B-5BIIQF,2023-05-30
2023-05-31,B-5BIIQF,0.002168242261221,B-5BIIQF,2023-05-31
01-06-2023,B-5BIIQF,-0.0167835397415635,B-5BIIQF,2023-01-06
2023-06-02,B-5BIIQF,-0.0242117042438336,B-5BIIQF,2023-06-02
2023-06-05,B-5BIIQF,0.0427280699305278,B-5BIIQF,2023-06-05
2023-06-06,B-5BIIQF,-0.0059782333255866,B-5BIIQF,2023-06-06
2023-06-07,B-5BIIQF,-0.0097396364526435,B-5BIIQF,2023-06-07
08-06-2023,B-5BIIQF,-0.0082770428616595,B-5BIIQF,2023-08-06
2023-06-09, B-5BIIQF,0.0148721922852323,B-5BIIQF,2023-06-09
2023-06-13,B-5BIIQF,-0.0273566324573974,B-5BIIQF,2023-06-13
2023-06-15,B-5BIIQF,0.0898333330981741,B-5BIIQF,2023-06-15
2023-06-19,B-5BIIQF,-0.0050568318277368,B-5BIIQF,2023-06-19
2023-06-20,B-5BIIQF,-0.0073218201317117,B-5BIIQF,2023-06-20
2023-06-21,B-5BIIQF,-0.0024482176826236,B-5BIIQF,2023-06-21
2023-06-22,B-5BIIQF,-0.0227130345348764,B-5BIIQF,2023-06-22
2023-06-23,B-5BIIQF,-0.0020655492196332,B-5BIIQF,2023-06-23
2023-06-26,B-5BIIQF,0.0015889401008084,B-5BIIQF,2023-06-26
2023-06-27,B-5BIIQF,-0.0433938104104729,B-5BIIQF,2023-06-27
2023-06-28,B-5BIIQF,-0.0148147794629448,B-5BIIQF,2023-06-28
2023-06-29,B-5BIIQF,-0.036884298694319,B-5BIIQF,2023-06-29
2023-06-30,B-5BIIQF,-0.02220162671824,B-5BIIQF,2023-06-30
2023-07-03,B-5BIIQF,0.0538604228677582,B-5BIIQF,2023-07-03
2023-07-04,B-5BIIQF,-0.0087055203456672,B-5BIIQF,2023-07-04
05-07-2023,B-5BIIQF,-0.0535793699148869,B-5BIIQF,2023-05-07
2023-07-06,B-5BIIQF,0.0178344279400285,B-5BIIQF,2023-07-06
2023-07-07,B-5BIIQF,0.0203497394529789,B-5BIIQF,2023-07-07
2023-07-10,B-5BIIQF,-0.0068718980093671,B-5BIIQF,2023-07-10
2023-07-11,B-5BIIQF,-0.0067756170279423,B-5BIIQF,2023-07-11
2023-07-12,B-5BIIQF,-0.0291635174822366,B-5BIIQF,2023-07-12
14-07-2023,B-5BIIQF,-0.0253636217042248,B-5BIIQF,2023-07-14
2023-07-17,B-5BIIQF,0.0103113851415938,B-5BIIQF,2023-07-17
2023-07-18,B-5BIIQF,-0.0062414957573907,B-5BIIQF,2023-07-18
2023-07-19,B-5BIIQF,0.0081468039233805,B-5BIIQF,2023-07-19
2023-07-20,B-5BIIQF,-0.0133343819919317,B-5BIIQF,2023-07-20
2023-07-21,B-5BIIQF,0.0113240859525118,B-5BIIQF,2023-07-21
2023-07-24,B-5BIIQF,0.0237381596609924,B-5BIIQF,2023-07-24
2023-07-25,B-5BIIQF,-0.0673512042604306,B-5BIIQF,2023-07-25
2023-07-26,B-5BIIQF,-0.0424107807846029,B-5BIIQF,2023-07-26
2023-07-27,B-5BIIQF,-0.0023277756288694,B-5BIIQF,2023-07-27
2023-07-28, B-5BIIQF,0.034384341590122,B-5BIIQF,2023-07-28
2023-07-31,B-5BIIQF,0.00062457521763,B-5BIIQF,2023-07-31
2023-08-01,B-5BIIQF,0.019277687135757,B-5BIIQF,2023-08-01
2023-08-02,B-5BIIQF,-0.0021728387349744,B-5BIIQF,2023-08-02
2023-08-03,B-5BIIQF,0.0398356915338032,B-5BIIQF,2023-08-03
2023-08-04,B-5BIIQF,-0.0520939117450727,B-5BIIQF,2023-08-04
2023-08-07,B-5BIIQF,-0.0022182505426234,B-5BIIQF,2023-08-07
2023-08-08,B-5BIIQF,-0.0281429873906907,B-5BIIQF,2023-08-08
2023-08-09,B-5BIIQF,0.0067882434797776,B-5BIIQF,2023-08-09
10-08-2023,B-5BIIQF,-0.011176280635023,B-5BIIQF,2023-10-08
2023-08-11,B-5BIIQF,0.0452448865498661,B-5BIIQF,2023-08-11
2023-08-14,B-5BIIQF,0.0568365260774275,B-5BIIQF,2023-08-14
2023-08-15,b-5biiqf,-0.0030145525690133,B-5BIIQF,2023-08-15
2023-08-16,B-5BIIQF,0.0332258643082925,B-5BIIQF,2023-08-16
2023-08-17,B-5BIIQF,-0.0009861732145923,B-5BIIQF,2023-08-17
2023-08-21,B-5BIIQF,-0.0280692048458049,B-5BIIQF,2023-08-21
2023-08-22,B-5BIIQF,0.0082574627129917,B-5BIIQF,2023-08-22
2023-08-23,B-5BIIQF,-0.0315648146046006,B-5BIIQF,2023-08-23
24-08-2023,B-5BIIQF,-0.0066026146864012,B-5BIIQF,2023-08-24
2023-08-25,B-5BIIQF,0.038051227454212,B-5BIIQF,2023-08-25
2023-08-28,B-5BIIQF,0.006420610642294,B-5BIIQF,2023-08-28
2023-08-29,B-5BIIQF,-0.0127041842545705,B-5BIIQF,2023-08-29
2023-08-30,B-5BIIQF,0.0357725460455279,B-5BIIQF,2023-08-30
2023-08-31,B-5BIIQF,-0.0066276697800962,B-5BIIQF,2023-08-31
2023-09-01,B-5BIIQF,0.0213420641306067,B-5BIIQF,2023-09-01
2023-09-04,B-5BIIQF,-0.0125010260269377,B-5BIIQF,2023-09-04
2023-09-05,B-5BIIQF,-0.0087979734004161,B-5BIIQF,2023-09-05
2023-09-06,B-5BIIQF,0.0360415038795088,B-5BIIQF,2023-09-06
2023-09-07,B-5BIIQF ,-0.019618500206695,B-5BIIQF,2023-09-07
2023-09-08,B-5BIIQF,-0.0299684655353617,B-5BIIQF,2023-09-08
2023-09-11, B-5BIIQF,0.018115638374819,B-5BIIQF,2023-09-11
2023-09-12,B-5BIIQF ,-0.0019494108679176,B-5BIIQF,2023-09-12
2023-09-13,B-5BIIQF,-0.0393758542146392,B-5BIIQF,2023-09-13
2023-09-14,B-5BIIQF,-0.0144484407265871,B-5BIIQF,2023-09-14
2023-09-15,B-5BIIQF,0.0412293559889481,B-5BIIQF,2023-09-15
18-09-2023,B-5BIIQF,0.0301306700295823,B-5BIIQF,2023-09-18
2023-09-19,b-5biiqf,0.023151337279538,B-5BIIQF,2023-09-19
2023-09-20,B-5BIIQF,-0.0397082322297131,B-5BIIQF,2023-09-20
2023-09-21,B-5BIIQF,-0.0200523695255422,B-5BIIQF,2023-09-21
2023-09-22,B-5BIIQF,0.0080988706387889,B-5BIIQF,2023-09-22
2023-09-25,B-5BIIQF,0.0290654944110172,B-5BIIQF,2023-09-25
2023-09-26,B-5BIIQF,0.0350441851564166,B-5BIIQF,2023-09-26
2023-09-27,b-5biiqf,-0.0200851911747708,B-5BIIQF,2023-09-27
2023-09-28,B-5BIIQF,-0.0111865812313785,B-5BIIQF,2023-09-28
2023-09-29,B-5BIIQF,-0.0273780168930853,B-5BIIQF,2023-09-29
02-10-2023,B-5BIIQF,0.0187620051270044,B-5BIIQF,2023-02-10
2023-10-03,B-5BIIQF,0.0944083950337168,B-5BIIQF,2023-10-03
2023-10-04,B-5BIIQF,0.0089730304684301,B-5BIIQF,2023-10-04
05-10-2023,B-5BIIQF,0.0191378493224247,B-5BIIQF,2023-05-10
2023-10-06,B-5BIIQF,0.018518228800944,B-5BIIQF,2023-10-06
2023-10-09,B-5BIIQF,-0.0217462651429268,B-5BIIQF,2023-10-09
2023-10-10,B-5BIIQF,-0.0062259727307538,B-5BIIQF,2023-10-10
2023-10-11,B-5BIIQF,-0.0364579048013499,B-5BIIQF,2023-10-11
2023-10-12,B-5BIIQF,0.0129722471293472,B-5BIIQF,2023-10-12
2023-10-13,B-5BIIQF,-0.0558168545744471,B-5BIIQF,2023-10-13
2023-10-16,B-5BIIQF,-0.0406909531812797,B-5BIIQF,2023-10-16
18-10-2023,B-5BIIQF,-0.0224373802819118,B-5BIIQF,2023-10-18
2023-10-19,B-5BIIQF,0.0369136159905191,B-5BIIQF,2023-10-19
2023-10-20,B-5BIIQF,-0.0424014902139973,B-5BIIQF,2023-10-20
2023-10-23, B-5BIIQF,-0.027368351699757,B-5BIIQF,2023-10-23
2023-10-24,B-5BIIQF,-0.0485322479004904,B-5BIIQF,2023-10-24
2023-10-25,B-5BIIQF,0.0424551644770204,B-5BIIQF,2023-10-25
2023-10-26,B-5BIIQF,-0.0403564195367262,B-5BIIQF,2023-10-26
2023-10-27,B-5BIIQF,0.0259741513402834,B-5BIIQF,2023-10-27
2023-10-30,B-5BIIQF,-0.0017873304722907,B-5BIIQF,2023-10-30
2023-10-31,B-5BIIQF,0.0008048912626534,B-5BIIQF,2023-10-31
2023-11-01,B-5BIIQF,-0.006411721309159,B-5BIIQF,2023-11-01
2023-11-02,B-5BIIQF,-0.0353925010756137,B-5BIIQF,2023-11-02
2023-11-03,B-5BIIQF,0.0055630190548239,B-5BIIQF,2023-11-03
2023-11-06,B-5BIIQF,-0.0036891738914614,B-5BIIQF,2023-11-06
2023-11-08,B-5BIIQF,0.0046738295266571,B-5BIIQF,2023-11-08
2023-11-09,B-5BIIQF,-0.0043391507416121,B-5BIIQF,2023-11-09
2023-11-10,B-5BIIQF,0.047109497526413,B-5BIIQF,2023-11-10
2023-11-13,B-5BIIQF,0.0091675389583922,B-5BIIQF,2023-11-13
2023-11-14,B-5BIIQF,0.0058065822403648,B-5BIIQF,2023-11-14
2023-11-15,B-5BIIQF,-0.0030326182700998,B-5BIIQF,2023-11-15
2023-11-16,B-5BIIQF,-0.0024257584573057,B-5BIIQF,2023-11-16
17-11-2023,B-5BIIQF,0.0581035718985049,B-5BIIQF,2023-11-17
2023-11-20,B-5BIIQF,-0.0007401796498764,B-5BIIQF,2023-11-20
2023-11-21,B-5BIIQF,0.0037122382776249,B-5BIIQF,2023-11-21
2023-11-22,B-5BIIQF,-0.0278575503952546,B-5BIIQF,2023-11-22
2023-11-23,B-5BIIQF,-0.0112868229445471,B-5BIIQF,2023-11-23
2023-11-24,B-5BIIQF,-0.0380173214384455,B-5BIIQF,2023-11-24
2023-11-27,B-5BIIQF,0.0128018156038938,B-5BIIQF,2023-11-27
2023-11-28,B-5BIIQF,-0.0039938652950057,B-5BIIQF,2023-11-28
2023-11-29,B-5BIIQF,-0.0203423319524702,B-5BIIQF,2023-11-29
2023-11-30,B-5BIIQF,0.0293312615386783,B-5BIIQF,2023-11-30
2023-12-01,B-5BIIQF,-0.0113088576913114,B-5BIIQF,2023-12-01
2023-12-04,B-5BIIQF,-0.0402719906785776,B-5BIIQF,2023-12-04
2023-12-05,b-5biiqf,-0.0140578055221132,B-5BIIQF,2023-12-05
2023-12-06,B-5BIIQF,0.0517891077781844,B-5BIIQF,2023-12-06
2023-12-07,B-5BIIQF,0.0006657044670301,B-5BIIQF,2023-12-07
2023-12-08,B-5BIIQF,-0.0051393648361273,B-5BIIQF,2023-12-08
2023-12-11,B-5BIIQF,-0.0177293675644513,B-5BIIQF,2023-12-11
2023-12-12,B-5BIIQF,-0.0314763639671702,B-5BIIQF,2023-12-12
2023-12-13,B5BIIQF,-0.0018797806211583,B-5BIIQF,2023-12-13
14-12-2023,B-5BIIQF,0.0027250350750233,B-5BIIQF,2023-12-14
2023-12-15,B-5BIIQF,-0.0063335405728329,B-5BIIQF,2023-12-15
2023-12-18,B-5BIIQF,0.0198242719621247,B-5BIIQF,2023-12-18
2023-12-19,B-5BIIQF,0.0269689379942355,B-5BIIQF,2023-12-19
2023-12-20,B-5BIIQF,0.0133700262189919,B-5BIIQF,2023-12-20
22-12-2023,B-5BIIQF,-0.0248707340209515,B-5BIIQF,2023-12-22
2023-12-25,B-5BIIQF,-0.0011869172731427,B-5BIIQF,2023-12-25
2023-12-26,B-5BIIQF,-0.0057668150057592,B-5BIIQF,2023-12-26
2023-12-27,B-5BIIQF,0.0119245577799354,B-5BIIQF,2023-12-27
2023-12-28,B-5BIIQF,0.0266529923647996,B-5BIIQF,2023-12-28
2023-12-29,B-5BIIQF,0.0101388694010602,B-5BIIQF,2023-12-29
2024-01-01,B-5BIIQF,0.0357524704860508,B-5BIIQF,2024-01-01
2024-01-02,B-5BIIQF,-0.0089560392271458,B-5BIIQF,2024-01-02
2024-01-03,B-5BIIQF,-0.007723842143451,B-5BIIQF,2024-01-03
2024-01-04, B-5BIIQF,-0.0190222317789345,B-5BIIQF,2024-01-04
2024-01-05,B-5BIIQF,0.0073555838074567,B-5BIIQF,2024-01-05
2024-01-08,B-5BIIQF,0.0004648104464074,B-5BIIQF,2024-01-08
2024-01-09,B-5BIIQF,-0.0001584774498876,B-5BIIQF,2024-01-09
2024-01-10,B-5BIIQF,0.0130314688753347,B-5BIIQF,2024-01-10
2024-01-11,B-5BIIQF,0.0343427003222257,B-5BIIQF,2024-01-11
2024-01-12,B-5BIIQF,0.0521950650048947,B-5BIIQF,2024-01-12
2024-01-15,B-5BIIQF,-0.0221784528464946,B-5BIIQF,2024-01-15
2024-01-16,B-5BIIQF,-0.0201218457477955,B-5BIIQF,2024-01-16
2024-01-17,B-5BIIQF,-0.0023119700424957,B-5BIIQF,2024-01-17
2024-01-18,B-5BIIQF,-0.0123905409884186,B-5BIIQF,2024-01-18
2024-01-19,B-5BIIQF,-0.0119945145579004,B-5BIIQF,2024-01-19
2024-01-22,B-5BIIQF,-0.0263092109443135,B-5BIIQF,2024-01-22
2024-01-23,B-5BIIQF,-0.0218555129669456,B-5BIIQF,2024-01-23
2024-01-24,B-5BIIQF,0.0096601567445566,B-5BIIQF,2024-01-24
2024-01-25,B-5BIIQF,-0.0101821781096732,B-5BIIQF,2024-01-25
2024-01-26,b-5biiqf,-0.0069860639748221,B-5BIIQF,2024-01-26
2024-01-29,b-5biiqf,0.0120321002197202,B-5BIIQF,2024-01-29
2024-01-30,B-5BIIQF,0.0139800858933631,B-5BIIQF,2024-01-30
2024-01-31,B-5BIIQF,-0.0292073151535046,B-5BIIQF,2024-01-31
2024-02-01,B-5BIIQF,0.0141885434433505,B-5BIIQF,2024-02-01
2024-02-02,B-5BIIQF,0.0116724882274714,B-5BIIQF,2024-02-02
2024-02-05,B-5BIIQF,-0.0188522412968426,B-5BIIQF,2024-02-05
2024-02-06,B-5BIIQF,0.0472709986003457,B-5BIIQF,2024-02-06
2024-02-07,B-5BIIQF,0.0086383099459561,B-5BIIQF,2024-02-07
2024-02-08,B-5BIIQF,0.0114550354484969,B-5BIIQF,2024-02-08
2024-02-09,B-5BIIQF,0.0079501235791896,B-5BIIQF,2024-02-09
2024-02-12,B-5BIIQF,-0.0318532603234835,B-5BIIQF,2024-02-12
2024-02-13, B-5BIIQF,-0.0260396856855838,B-5BIIQF,2024-02-13
2024-02-14,B-5BIIQF,0.0073995760841408,B-5BIIQF,2024-02-14
15-02-2024, B-5BIIQF,-0.0259693762904023,B-5BIIQF,2024-02-15
16-02-2024,B-5BIIQF,-0.0371213266986778,B-5BIIQF,2024-02-16
2024-02-19,B-5BIIQF,0.0372065130682979,B-5BIIQF,2024-02-19
20-02-2024,B-5BIIQF,0.021178754524859,B-5BIIQF,2024-02-20
2024-02-21,B-5BIIQF,0.0179285039644144,B-5BIIQF,2024-02-21
2024-02-22,B-5BIIQF,0.0269457059623732,B-5BIIQF,2024-02-22
2024-02-23,B-5BIIQF,-0.0072694495031859,B-5BIIQF,2024-02-23
2024-02-26,B-5BIIQF,-0.0015718454597544,B-5BIIQF,2024-02-26
27-02-2024,B-5BIIQF,0.0783426448815641,B-5BIIQF,2024-02-27
2024-02-28,B-5BIIQF,0.0296230856562636,B-5BIIQF,2024-02-28
2024-02-29,B-5BIIQF,0.0285382585045105,B-5BIIQF,2024-02-29
2024-03-01,B-5BIIQF ,-0.0175381265012171,B-5BIIQF,2024-03-01
04-03-2024,B-5BIIQF,-0.0048655831957574,B-5BIIQF,2024-04-03
2024-03-05,B-5BIIQF,-0.0211026495895999,B-5BIIQF,2024-03-05
2024-03-06,B-5BIIQF,-0.0149592060749056,B-5BIIQF,2024-03-06
2024-03-07,B-5BIIQF,0.0017524170420106,B-5BIIQF,2024-03-07
2024-03-08,B-5BIIQF,0.0270915115500039,B-5BIIQF,2024-03-08
2024-03-11,B-5BIIQF,0.0352713527210006,B-5BIIQF,2024-03-11
2024-03-12,B-5BIIQF,-0.0177930744518761,B-5BIIQF,2024-03-12
2024-03-13,B-5BIIQF,0.0129935547871109,B-5BIIQF,2024-03-13
2024-03-14,B-5BIIQF,-0.0160154005955114,B-5BIIQF,2024-03-14
2024-03-15,B-5BIIQF,0.0158276751560629,B-5BIIQF,2024-03-15
2024-03-18,B-5BIIQF,-0.0097538136556361,B-5BIIQF,2024-03-18
19-03-2024,B-5BIIQF,-0.0089559279121742,B-5BIIQF,2024-03-19
2024-03-20,B-5BIIQF,0.0036964813385586,B-5BIIQF,2024-03-20
2024-03-21,B-5BIIQF,0.0463804992449419,B-5BIIQF,2024-03-21
2024-03-22,B-5BIIQF,-0.0246222779826747,B-5BIIQF,2024-03-22
2024-03-25,B-5BIIQF,-0.0031876754807311,B-5BIIQF,2024-03-25
26-03-2024,B-5BIIQF,-0.0318661108407708,B-5BIIQF,2024-03-26
27-03-2024,B-5BIIQF,-0.0006070795633925,B-5BIIQF,2024-03-27
2024-03-28,B-5BIIQF,-0.0602288207707201,B-5BIIQF,2024-03-28
2024-03-29,B-5BIIQF,-0.0141680550924177,B-5BIIQF,2024-03-29
2024-04-01,B-5BIIQF,0.0054403488316723,B-5BIIQF,2024-04-01
2024-04-02,B-5BIIQF,0.0461256442963727,B-5BIIQF,2024-04-02
03-04-2024,B-5BIIQF,0.0037979041196984,B-5BIIQF,2024-03-04
2024-04-04,B-5BIIQF,0.0111887820755172,B-5BIIQF,2024-04-04
2024-04-05,B-5BIIQF,0.020427273915293,B-5BIIQF,2024-04-05
2024-04-08,B-5BIIQF,0.0246076219912555,B-5BIIQF,2024-04-08
2024-04-09,B-5BIIQF,-0.0126402975960106,B-5BIIQF,2024-04-09
2024-04-10,B-5BIIQF,0.0172531938360911,B-5BIIQF,2024-04-10
2024-04-11,B-5BIIQF,0.0456327363556039,B-5BIIQF,2024-04-11
2024-04-12,B-5BIIQF,0.0354620355475286,B-5BIIQF,2024-04-12
2024-04-15,B-5BIIQF,0.0386490966001837,B-5BIIQF,2024-04-15
2024-04-17,B-5BIIQF,-7.691546337747039e-05,B-5BIIQF,2024-04-17
18-04-2024,B-5BIIQF,0.0032675930911859,B-5BIIQF,2024-04-18
2024-04-19,B-5BIIQF,-0.0287337682909143,B-5BIIQF,2024-04-19
2024-04-22,b-5biiqf,0.0061356639350848,B-5BIIQF,2024-04-22
2024-04-23,B-5BIIQF,-0.0015449359309215,B-5BIIQF,2024-04-23
2024-04-24,B-5BIIQF,0.0255246093194043,B-5BIIQF,2024-04-24
25-04-2024,B-5BIIQF,0.0134294892003306,B-5BIIQF,2024-04-25
26-04-2024,B-5BIIQF,-0.0236259434079206,B-5BIIQF,2024-04-26
29-04-2024,B-5BIIQF,0.0430780049305633,B-5BIIQF,2024-04-29
2024-04-30,B-5BIIQF,-0.0014226975245778,B-5BIIQF,2024-04-30
2024-05-01,B-5BIIQF,-0.0371654459828311,B-5BIIQF,2024-05-01
2024-05-02,B-5BIIQF,-0.0397734544888118,B-5BIIQF,2024-05-02
2024-05-03,B-5BIIQF,-0.0521888923831316,B-5BIIQF,2024-05-03
2024-05-06,b-5biiqf,0.0148757608620251,B-5BIIQF,2024-05-06
2024-05-07,B-5BIIQF,-0.0068634775969872,B-5BIIQF,2024-05-07
2024-05-08,B-5BIIQF,-0.015065116618453,B-5BIIQF,2024-05-08
2024-05-09,B-5BIIQF,-0.014014592234115,B-5BIIQF,2024-05-09
2024-05-10,B-5BIIQF,0.015980230152018,B-5BIIQF,2024-05-10
2024-05-13,B-5BIIQF,-0.0067548605242918,B-5BIIQF,2024-05-13
2024-05-14,B-5BIIQF,-0.0172921440126802,B-5BIIQF,2024-05-14
2024-05-15,B5BIIQF,-0.0120780705930717,B-5BIIQF,2024-05-15
2024-05-16,B-5BIIQF,-0.0132546590230492,B-5BIIQF,2024-05-16
2024-05-17,B-5BIIQF,-0.0346525261788988,B-5BIIQF,2024-05-17
2024-05-20,B-5BIIQF,0.0278948319322833,B-5BIIQF,2024-05-20
2024-05-21,B-5BIIQF,-0.0396832937864191,B-5BIIQF,2024-05-21
2024-05-22,B-5BIIQF,0.0272340442617159,B-5BIIQF,2024-05-22
2024-05-23,B-5BIIQF,0.0203032438083565,B-5BIIQF,2024-05-23
2024-05-24,B-5BIIQF,0.039621055717319,B-5BIIQF,2024-05-24
2024-05-27,B-5BIIQF,0.0174812411597873,B-5BIIQF,2024-05-27
2024-05-28,B-5BIIQF,0.0182499159977554,B-5BIIQF,2024-05-28
2024-05-29,B-5BIIQF,-0.0129266693348212,B-5BIIQF,2024-05-29
2024-05-30,B-5BIIQF,0.0361702346497227,B-5BIIQF,2024-05-30
2024-05-31,B-5BIIQF,0.0088427013027981,B-5BIIQF,2024-05-31
2024-06-03,B-5BIIQF,-0.0355492677921486,B-5BIIQF,2024-06-03
2024-06-04,B-5BIIQF,-0.0477154017182276,B-5BIIQF,2024-06-04
05-06-2024,B-5BIIQF,0.0067855058738548,B-5BIIQF,2024-05-06
2024-06-06,B-5BIIQF,0.0240562813541005,B-5BIIQF,2024-06-06
2024-06-07,B-5BIIQF,-0.0179514691113495,B-5BIIQF,2024-06-07
2024-06-10,B-5BIIQF,-0.0061926348622938,B-5BIIQF,2024-06-10
2024-06-11,B-5BIIQF,-0.011645778986445,B-5BIIQF,2024-06-11
2024-06-12,B-5BIIQF,0.0103695293219398,B-5BIIQF,2024-06-12
2024-06-13,B-5BIIQF,-0.0466829598613087,B-5BIIQF,2024-06-13
2024-06-14,B-5BIIQF,-0.0282516202722803,B-5BIIQF,2024-06-14
2024-06-17,B-5BIIQF,0.0005424043016837,B-5BIIQF,2024-06-17
2024-06-18,B-5BIIQF,-0.0107780114662646,B-5BIIQF,2024-06-18
2024-06-19,B-5BIIQF,0.0107276531460722,B-5BIIQF,2024-06-19
2024-06-20,B-5BIIQF,-0.0108604267115896,B-5BIIQF,2024-06-20
2024-06-21,B-5BIIQF,-0.0186267146129287,B-5BIIQF,2024-06-21
2024-06-24,B-5BIIQF,0.0474444235103713,B-5BIIQF,2024-06-24
2024-06-25,B-5BIIQF,0.0228174208855153,B-5BIIQF,2024-06-25
2024-06-26,B-5BIIQF,0.0161350726095426,B-5BIIQF,2024-06-26
2024-06-27,B-5BIIQF,0.0143485922546189,B-5BIIQF,2024-06-27
2024-06-28,B-5BIIQF,0.0515051382234625,B-5BIIQF,2024-06-28
2024-07-01,B-5BIIQF,-0.0255949086966946,B-5BIIQF,2024-07-01
03-07-2024,B-5BIIQF,0.0283875400844744,B-5BIIQF,2024-03-07
