entity_code_clean,date_clean,default_event_clean
B-FVUAOK,2015-12-31,1.0
B-FVUAOK,2016-12-31,0.0
B-FVUAOK,2017-12-31,0.0
B-FVUAOK,2018-12-31,0.0
B-FVUAOK,2019-12-31,0.0
B-FVUAOK,2020-12-31,0.0
B-FVUAOK,2021-12-31,0.0
B-FVUAOK,2022-12-31,0.0
B-FVUAOK,2023-12-31,0.0
B-FVUAOK,2024-12-31,0.0
B-FVUAOK,2025-12-31,0.0
B-GFVBLE,2006-12-31,0.0
B-GFVBLE,2007-12-31,1.0
B-GFVBLE,2008-12-31,0.0
B-GFVBLE,2009-12-31,0.0
B-GFVBLE,2010-12-31,0.0
B-GFVBLE,2011-12-31,0.0
B-GFVBLE,2012-12-31,0.0
B-GFVBLE,2013-12-31,0.0
B-GFVBLE,2014-12-31,0.0
B-GFVBLE,2015-12-31,0.0
B-GFVBLE,2016-12-31,0.0
B-GFVBLE,2017-12-31,0.0
B-GFVBLE,2018-12-31,0.0
B-GFVBLE,2019-12-31,0.0
B-GFVBLE,2020-12-31,0.0
B-GFVBLE,2021-12-31,0.0
B-GFVBLE,2022-12-31,0.0
B-GFVBLE,2023-12-31,0.0
B-GFVBLE,2024-12-31,0.0
B-GFVBLE,2025-12-31,0.0
B-HVWXAK,2006-12-31,1.0
B-HVWXAK,2007-12-31,0.0
B-HVWXAK,2008-12-31,0.0
B-HVWXAK,2009-12-31,0.0
B-HVWXAK,2010-12-31,0.0
B-HVWXAK,2011-12-31,0.0
B-HVWXAK,2012-12-31,0.0
B-HVWXAK,2013-12-31,0.0
B-HVWXAK,2014-12-31,0.0
B-HVWXAK,2015-12-31,0.0
B-HVWXAK,2016-12-31,0.0
B-HVWXAK,2017-12-31,0.0
B-HVWXAK,2018-12-31,0.0
B-HVWXAK,2019-12-31,0.0
B-HVWXAK,2020-12-31,0.0
B-HVWXAK,2021-12-31,0.0
B-HVWXAK,2022-12-31,0.0
B-HVWXAK,2023-12-31,0.0
B-HVWXAK,2024-12-31,0.0
B-HVWXAK,2025-12-31,0.0
B-I67BWI,2006-12-31,0.0
B-I67BWI,2007-12-31,0.0
B-I67BWI,2008-12-31,0.0
B-I67BWI,2009-12-31,0.0
B-I67BWI,2010-12-31,0.0
B-I67BWI,2011-12-31,0.0
B-I67BWI,2012-12-31,0.0
B-I67BWI,2013-12-31,0.0
B-I67BWI,2014-12-31,0.0
B-I67BWI,2015-12-31,0.0
B-I67BWI,2016-12-31,0.0
B-I67BWI,2017-12-31,0.0
B-I67BWI,2018-12-31,0.0
B-I67BWI,2019-12-31,0.0
B-I67BWI,2020-12-31,0.0
B-I67BWI,2021-12-31,0.0
B-I67BWI,2022-12-31,0.0
B-I67BWI,2023-12-31,0.0
B-I67BWI,2024-12-31,0.0
B-I67BWI,2025-12-31,0.0
B-IOC2XD,2006-12-31,0.0
B-IOC2XD,2007-12-31,0.0
B-IOC2XD,2008-12-31,0.0
B-IOC2XD,2009-12-31,0.0
B-IOC2XD,2010-12-31,0.0
B-IOC2XD,2011-12-31,0.0
B-IOC2XD,2012-12-31,0.0
B-IOC2XD,2013-12-31,0.0
B-IOC2XD,2014-12-31,0.0
B-IOC2XD,2015-12-31,0.0
B-IOC2XD,2016-12-31,0.0
B-IOC2XD,2017-12-31,0.0
B-IOC2XD,2018-12-31,0.0
B-IOC2XD,2019-12-31,0.0
B-IOC2XD,2020-12-31,1.0
B-IOC2XD,2021-12-31,0.0
B-IOC2XD,2022-12-31,0.0
B-IOC2XD,2023-12-31,0.0
B-IOC2XD,2024-12-31,0.0
B-IOC2XD,2025-12-31,0.0
B-J2ILS4,2006-12-31,0.0
B-J2ILS4,2007-12-31,0.0
B-J2ILS4,2008-12-31,0.0
B-J2ILS4,2009-12-31,0.0
B-J2ILS4,2010-12-31,0.0
B-J2ILS4,2011-12-31,0.0
B-J2ILS4,2012-12-31,0.0
B-J2ILS4,2013-12-31,0.0
B-J2ILS4,2014-12-31,1.0
B-J2ILS4,2015-12-31,0.0
B-J2ILS4,2016-12-31,0.0
B-J2ILS4,2017-12-31,0.0
B-J2ILS4,2018-12-31,0.0
B-J2ILS4,2019-12-31,0.0
B-J2ILS4,2020-12-31,0.0
B-J2ILS4,2021-12-31,0.0
B-J2ILS4,2022-12-31,0.0
B-J2ILS4,2023-12-31,0.0
B-J2ILS4,2024-12-31,0.0
B-J2ILS4,2025-12-31,0.0
B-JI444W,2006-12-31,0.0
B-JI444W,2007-12-31,0.0
B-JI444W,2008-12-31,0.0
B-JI444W,2009-12-31,0.0
B-JI444W,2010-12-31,0.0
B-JI444W,2011-12-31,0.0
B-JI444W,2012-12-31,0.0
B-JI444W,2013-12-31,0.0
B-JI444W,2014-12-31,0.0
B-JI444W,2015-12-31,0.0
B-JI444W,2016-12-31,0.0
B-JI444W,2017-12-31,0.0
B-JI444W,2018-12-31,0.0
B-JI444W,2019-12-31,0.0
B-JI444W,2020-12-31,0.0
B-JI444W,2021-12-31,0.0
B-JI444W,2022-12-31,0.0
B-JI444W,2023-12-31,0.0
B-JI444W,2024-12-31,0.0
B-JI444W,2025-12-31,0.0
B-JRBLOP,2006-12-31,0.0
B-JRBLOP,2007-12-31,0.0
B-JRBLOP,2008-12-31,0.0
B-JRBLOP,2009-12-31,0.0
B-JRBLOP,2010-12-31,0.0
B-JRBLOP,2011-12-31,0.0
B-JRBLOP,2012-12-31,0.0
B-JRBLOP,2013-12-31,0.0
B-JRBLOP,2014-12-31,0.0
B-JRBLOP,2015-12-31,0.0
B-JRBLOP,2016-12-31,0.0
B-JRBLOP,2017-12-31,0.0
B-JRBLOP,2018-12-31,0.0
B-JRBLOP,2019-12-31,0.0
B-JRBLOP,2020-12-31,0.0
B-JRBLOP,2021-12-31,0.0
B-JRBLOP,2022-12-31,0.0
B-JRBLOP,2023-12-31,0.0
B-JRBLOP,2024-12-31,0.0
B-JRBLOP,2025-12-31,0.0
B-JS2LBB,2006-12-31,0.0
B-JS2LBB,2007-12-31,0.0
B-JS2LBB,2008-12-31,1.0
B-JS2LBB,2009-12-31,0.0
B-JS2LBB,2010-12-31,0.0
B-JS2LBB,2011-12-31,0.0
B-JS2LBB,2012-12-31,0.0
B-JS2LBB,2013-12-31,0.0
B-JS2LBB,2014-12-31,0.0
B-JS2LBB,2015-12-31,0.0
B-JS2LBB,2016-12-31,0.0
B-JS2LBB,2017-12-31,0.0
B-JS2LBB,2018-12-31,0.0
B-JS2LBB,2019-12-31,0.0
B-JS2LBB,2020-12-31,0.0
B-JS2LBB,2021-12-31,0.0
B-JS2LBB,2022-12-31,0.0
B-JS2LBB,2023-12-31,0.0
B-JS2LBB,2024-12-31,0.0
B-JS2LBB,2025-12-31,0.0
B-KVE4NM,2006-12-31,0.0
B-KVE4NM,2007-12-31,0.0
B-KVE4NM,2008-12-31,0.0
B-KVE4NM,2009-12-31,0.0
B-KVE4NM,2010-12-31,0.0
B-KVE4NM,2011-12-31,0.0
B-KVE4NM,2012-12-31,0.0
B-KVE4NM,2013-12-31,0.0
B-KVE4NM,2014-12-31,0.0
B-KVE4NM,2015-12-31,0.0
B-KVE4NM,2016-12-31,0.0
B-KVE4NM,2017-12-31,1.0
B-KVE4NM,2018-12-31,0.0
B-KVE4NM,2019-12-31,0.0
B-KVE4NM,2020-12-31,0.0
B-KVE4NM,2021-12-31,0.0
B-KVE4NM,2022-12-31,0.0
B-KVE4NM,2023-12-31,0.0
B-KVE4NM,2024-12-31,0.0
B-KVE4NM,2025-12-31,0.0
B-MHTAKQ,2006-12-31,0.0
B-MHTAKQ,2007-12-31,0.0
B-MHTAKQ,2008-12-31,0.0
B-MHTAKQ,2009-12-31,0.0
B-MHTAKQ,2010-12-31,0.0
B-MHTAKQ,2011-12-31,1.0
B-MHTAKQ,2012-12-31,0.0
B-MHTAKQ,2013-12-31,0.0
B-MHTAKQ,2014-12-31,0.0
B-MHTAKQ,2015-12-31,0.0
B-MHTAKQ,2016-12-31,0.0
B-MHTAKQ,2017-12-31,0.0
B-MHTAKQ,2018-12-31,0.0
B-MHTAKQ,2019-12-31,0.0
B-MHTAKQ,2020-12-31,0.0
B-MHTAKQ,2021-12-31,0.0
B-MHTAKQ,2022-12-31,0.0
B-MHTAKQ,2023-12-31,0.0
B-MHTAKQ,2024-12-31,0.0
B-MHTAKQ,2025-12-31,0.0
B-MUVZTX,2006-12-31,0.0
B-MUVZTX,2007-12-31,0.0
B-MUVZTX,2008-12-31,0.0
B-MUVZTX,2009-12-31,0.0
B-MUVZTX,2010-12-31,0.0
B-MUVZTX,2011-12-31,0.0
B-MUVZTX,2012-12-31,0.0
B-MUVZTX,2013-12-31,0.0
B-MUVZTX,2014-12-31,0.0
B-MUVZTX,2015-12-31,0.0
B-MUVZTX,2016-12-31,0.0
B-MUVZTX,2017-12-31,0.0
B-MUVZTX,2018-12-31,0.0
B-MUVZTX,2019-12-31,0.0
B-MUVZTX,2020-12-31,0.0
B-MUVZTX,2021-12-31,0.0
B-MUVZTX,2022-12-31,0.0
B-MUVZTX,2023-12-31,0.0
B-MUVZTX,2024-12-31,0.0
B-MUVZTX,2025-12-31,0.0
B-O2NB6I,2006-12-31,0.0
B-O2NB6I,2007-12-31,0.0
B-O2NB6I,2008-12-31,0.0
B-O2NB6I,2009-12-31,0.0
B-O2NB6I,2010-12-31,0.0
B-O2NB6I,2011-12-31,0.0
B-O2NB6I,2012-12-31,0.0
B-O2NB6I,2013-12-31,0.0
B-O2NB6I,2014-12-31,0.0
B-O2NB6I,2015-12-31,0.0
B-O2NB6I,2016-12-31,0.0
B-O2NB6I,2017-12-31,0.0
B-O2NB6I,2018-12-31,0.0
B-O2NB6I,2019-12-31,0.0
B-O2NB6I,2020-12-31,0.0
B-O2NB6I,2021-12-31,0.0
B-O2NB6I,2022-12-31,0.0
B-O2NB6I,2023-12-31,0.0
B-O2NB6I,2024-12-31,0.0
B-O2NB6I,2025-12-31,0.0
B-O9B5YK,2006-12-31,0.0
B-O9B5YK,2007-12-31,0.0
B-O9B5YK,2008-12-31,0.0
B-O9B5YK,2009-12-31,0.0
B-O9B5YK,2010-12-31,0.0
B-O9B5YK,2011-12-31,0.0
B-O9B5YK,2012-12-31,0.0
B-O9B5YK,2013-12-31,0.0
B-O9B5YK,2014-12-31,0.0
B-O9B5YK,2015-12-31,0.0
B-O9B5YK,2016-12-31,0.0
B-O9B5YK,2017-12-31,0.0
B-O9B5YK,2018-12-31,0.0
B-O9B5YK,2019-12-31,0.0
B-O9B5YK,2020-12-31,1.0
B-O9B5YK,2021-12-31,0.0
B-O9B5YK,2022-12-31,0.0
B-O9B5YK,2023-12-31,0.0
B-O9B5YK,2024-12-31,0.0
B-O9B5YK,2025-12-31,0.0
B-ONZFIV,2006-12-31,0.0
B-ONZFIV,2007-12-31,0.0
B-ONZFIV,2008-12-31,0.0
B-ONZFIV,2009-12-31,0.0
B-ONZFIV,2010-12-31,1.0
B-ONZFIV,2011-12-31,0.0
B-ONZFIV,2012-12-31,0.0
B-ONZFIV,2013-12-31,0.0
B-ONZFIV,2014-12-31,0.0
B-ONZFIV,2015-12-31,0.0
B-ONZFIV,2016-12-31,0.0
B-ONZFIV,2017-12-31,0.0
B-ONZFIV,2018-12-31,0.0
B-ONZFIV,2019-12-31,0.0
B-ONZFIV,2020-12-31,0.0
B-ONZFIV,2021-12-31,0.0
B-ONZFIV,2022-12-31,0.0
B-ONZFIV,2023-12-31,0.0
B-ONZFIV,2024-12-31,0.0
B-ONZFIV,2025-12-31,0.0
B-PL1YFZ,2006-12-31,0.0
B-PL1YFZ,2007-12-31,0.0
B-PL1YFZ,2008-12-31,0.0
B-PL1YFZ,2009-12-31,0.0
B-PL1YFZ,2010-12-31,0.0
B-PL1YFZ,2011-12-31,0.0
B-PL1YFZ,2012-12-31,0.0
B-PL1YFZ,2013-12-31,0.0
B-PL1YFZ,2014-12-31,0.0
B-PL1YFZ,2015-12-31,0.0
B-PL1YFZ,2016-12-31,0.0
B-PL1YFZ,2017-12-31,0.0
B-PL1YFZ,2018-12-31,0.0
B-PL1YFZ,2019-12-31,0.0
B-PL1YFZ,2020-12-31,0.0
B-PL1YFZ,2021-12-31,0.0
B-PL1YFZ,2022-12-31,0.0
B-PL1YFZ,2023-12-31,0.0
B-PL1YFZ,2024-12-31,0.0
B-PL1YFZ,2025-12-31,0.0
B-QF30BG,2006-12-31,0.0
B-QF30BG,2007-12-31,1.0
B-QF30BG,2008-12-31,0.0
B-QF30BG,2009-12-31,0.0
B-QF30BG,2010-12-31,0.0
B-QF30BG,2011-12-31,0.0
B-QF30BG,2012-12-31,0.0
B-QF30BG,2013-12-31,0.0
B-QF30BG,2014-12-31,0.0
B-QF30BG,2015-12-31,0.0
B-QF30BG,2016-12-31,0.0
B-QF30BG,2017-12-31,0.0
B-QF30BG,2018-12-31,0.0
B-QF30BG,2019-12-31,0.0
B-QF30BG,2020-12-31,0.0
B-QF30BG,2021-12-31,0.0
B-QF30BG,2022-12-31,0.0
B-QF30BG,2023-12-31,0.0
B-QF30BG,2024-12-31,0.0
B-QF30BG,2025-12-31,1.0
B-QF6194,2006-12-31,0.0
B-QF6194,2007-12-31,0.0
B-QF6194,2008-12-31,0.0
B-QF6194,2009-12-31,0.0
B-QF6194,2010-12-31,0.0
B-QF6194,2011-12-31,0.0
B-QF6194,2012-12-31,0.0
B-QF6194,2013-12-31,0.0
B-QF6194,2014-12-31,0.0
B-QF6194,2015-12-31,0.0
B-QF6194,2016-12-31,0.0
B-QF6194,2017-12-31,0.0
B-QF6194,2018-12-31,1.0
B-QF6194,2019-12-31,0.0
B-QF6194,2020-12-31,0.0
B-QF6194,2021-12-31,0.0
B-QF6194,2022-12-31,0.0
B-QF6194,2023-12-31,0.0
B-QF6194,2024-12-31,0.0
B-QF6194,2025-12-31,0.0
B-QFZFP4,2006-12-31,0.0
B-QFZFP4,2007-12-31,0.0
B-QFZFP4,2008-12-31,0.0
B-QFZFP4,2009-12-31,0.0
B-QFZFP4,2010-12-31,0.0
B-QFZFP4,2011-12-31,0.0
B-QFZFP4,2012-12-31,0.0
B-QFZFP4,2013-12-31,0.0
B-QFZFP4,2014-12-31,0.0
B-QFZFP4,2015-12-31,0.0
B-QFZFP4,2016-12-31,0.0
B-QFZFP4,2017-12-31,0.0
B-QFZFP4,2018-12-31,0.0
B-QFZFP4,2019-12-31,0.0
B-QFZFP4,2020-12-31,1.0
B-QFZFP4,2021-12-31,0.0
B-QFZFP4,2022-12-31,0.0
B-QFZFP4,2023-12-31,0.0
B-QFZFP4,2024-12-31,0.0
B-QFZFP4,2025-12-31,0.0
B-QZP3T9,2006-12-31,0.0
B-QZP3T9,2007-12-31,0.0
B-QZP3T9,2008-12-31,0.0
B-QZP3T9,2009-12-31,0.0
B-QZP3T9,2010-12-31,0.0
B-QZP3T9,2011-12-31,0.0
B-QZP3T9,2012-12-31,0.0
B-QZP3T9,2013-12-31,0.0
B-QZP3T9,2014-12-31,0.0
B-QZP3T9,2015-12-31,0.0
B-QZP3T9,2016-12-31,0.0
B-QZP3T9,2017-12-31,0.0
B-QZP3T9,2018-12-31,0.0
B-QZP3T9,2019-12-31,0.0
B-QZP3T9,2020-12-31,0.0
B-QZP3T9,2021-12-31,0.0
B-QZP3T9,2022-12-31,0.0
B-QZP3T9,2023-12-31,0.0
B-QZP3T9,2024-12-31,1.0
B-QZP3T9,2025-12-31,0.0
B-SQ4OLC,2006-12-31,0.0
B-SQ4OLC,2007-12-31,0.0
B-SQ4OLC,2008-12-31,0.0
B-SQ4OLC,2009-12-31,0.0
B-SQ4OLC,2010-12-31,0.0
B-SQ4OLC,2011-12-31,0.0
B-SQ4OLC,2012-12-31,0.0
B-SQ4OLC,2013-12-31,0.0
B-SQ4OLC,2014-12-31,0.0
B-SQ4OLC,2015-12-31,0.0
B-SQ4OLC,2016-12-31,0.0
B-SQ4OLC,2017-12-31,0.0
B-SQ4OLC,2018-12-31,0.0
B-SQ4OLC,2019-12-31,0.0
B-SQ4OLC,2020-12-31,0.0
B-SQ4OLC,2021-12-31,0.0
B-SQ4OLC,2022-12-31,0.0
B-SQ4OLC,2023-12-31,0.0
B-SQ4OLC,2024-12-31,0.0
B-SQ4OLC,2025-12-31,0.0
B-ST9KM6,2006-12-31,0.0
B-ST9KM6,2007-12-31,0.0
B-ST9KM6,2008-12-31,0.0
B-ST9KM6,2009-12-31,0.0
B-ST9KM6,2010-12-31,0.0
B-ST9KM6,2011-12-31,0.0
B-ST9KM6,2012-12-31,0.0
B-ST9KM6,2013-12-31,0.0
B-ST9KM6,2014-12-31,0.0
B-ST9KM6,2015-12-31,0.0
B-ST9KM6,2016-12-31,0.0
B-ST9KM6,2017-12-31,0.0
B-ST9KM6,2018-12-31,0.0
B-ST9KM6,2019-12-31,0.0
B-ST9KM6,2020-12-31,1.0
B-ST9KM6,2021-12-31,0.0
B-ST9KM6,2022-12-31,0.0
B-ST9KM6,2023-12-31,0.0
B-ST9KM6,2024-12-31,0.0
B-ST9KM6,2025-12-31,0.0
B-TB1OZ6,2006-12-31,0.0
B-TB1OZ6,2007-12-31,0.0
B-TB1OZ6,2008-12-31,0.0
B-TB1OZ6,2009-12-31,0.0
B-TB1OZ6,2010-12-31,0.0
B-TB1OZ6,2011-12-31,0.0
B-TB1OZ6,2012-12-31,0.0
B-TB1OZ6,2013-12-31,0.0
B-TB1OZ6,2014-12-31,0.0
B-TB1OZ6,2015-12-31,0.0
B-TB1OZ6,2016-12-31,0.0
B-TB1OZ6,2017-12-31,0.0
B-TB1OZ6,2018-12-31,0.0
B-TB1OZ6,2019-12-31,0.0
B-TB1OZ6,2020-12-31,0.0
B-TB1OZ6,2021-12-31,0.0
B-TB1OZ6,2022-12-31,0.0
B-TB1OZ6,2023-12-31,0.0
B-TB1OZ6,2024-12-31,0.0
B-TB1OZ6,2025-12-31,0.0
B-TWSM8S,2006-12-31,0.0
B-TWSM8S,2007-12-31,0.0
B-TWSM8S,2008-12-31,0.0
B-TWSM8S,2009-12-31,0.0
B-TWSM8S,2010-12-31,0.0
B-TWSM8S,2011-12-31,0.0
B-TWSM8S,2012-12-31,0.0
B-TWSM8S,2013-12-31,0.0
B-TWSM8S,2014-12-31,0.0
B-TWSM8S,2015-12-31,0.0
B-TWSM8S,2016-12-31,0.0
B-TWSM8S,2017-12-31,0.0
B-TWSM8S,2018-12-31,0.0
B-TWSM8S,2019-12-31,0.0
B-TWSM8S,2020-12-31,1.0
B-TWSM8S,2021-12-31,0.0
B-TWSM8S,2022-12-31,0.0
B-TWSM8S,2023-12-31,0.0
B-TWSM8S,2024-12-31,0.0
B-TWSM8S,2025-12-31,0.0
B-TZJXP7,2006-12-31,0.0
B-TZJXP7,2007-12-31,0.0
B-TZJXP7,2008-12-31,0.0
B-TZJXP7,2009-12-31,0.0
B-TZJXP7,2010-12-31,0.0
B-TZJXP7,2011-12-31,0.0
B-TZJXP7,2012-12-31,0.0
B-TZJXP7,2013-12-31,0.0
B-TZJXP7,2014-12-31,0.0
B-TZJXP7,2015-12-31,0.0
B-TZJXP7,2016-12-31,0.0
B-TZJXP7,2017-12-31,0.0
B-TZJXP7,2018-12-31,0.0
B-TZJXP7,2019-12-31,0.0
B-TZJXP7,2020-12-31,1.0
B-TZJXP7,2021-12-31,0.0
B-TZJXP7,2022-12-31,0.0
B-TZJXP7,2023-12-31,0.0
B-TZJXP7,2024-12-31,0.0
B-TZJXP7,2025-12-31,0.0
B-VQT2JW,2006-12-31,0.0
B-VQT2JW,2007-12-31,0.0
B-VQT2JW,2008-12-31,0.0
B-VQT2JW,2009-12-31,0.0
B-VQT2JW,2010-12-31,0.0
B-VQT2JW,2011-12-31,0.0
B-VQT2JW,2012-12-31,0.0
B-VQT2JW,2013-12-31,0.0
B-VQT2JW,2014-12-31,0.0
B-VQT2JW,2015-12-31,0.0
B-VQT2JW,2016-12-31,0.0
B-VQT2JW,2017-12-31,0.0
B-VQT2JW,2018-12-31,0.0
B-VQT2JW,2019-12-31,0.0
B-VQT2JW,2020-12-31,0.0
B-VQT2JW,2021-12-31,0.0
B-VQT2JW,2022-12-31,1.0
B-VQT2JW,2023-12-31,0.0
B-VQT2JW,2024-12-31,0.0
B-VQT2JW,2025-12-31,0.0
B-WMAEKB,2006-12-31,0.0
B-WMAEKB,2007-12-31,0.0
B-WMAEKB,2008-12-31,0.0
B-WMAEKB,2009-12-31,0.0
B-WMAEKB,2010-12-31,0.0
B-WMAEKB,2011-12-31,0.0
B-WMAEKB,2012-12-31,0.0
B-WMAEKB,2013-12-31,0.0
B-WMAEKB,2014-12-31,0.0
B-WMAEKB,2015-12-31,0.0
B-WMAEKB,2016-12-31,0.0
B-WMAEKB,2017-12-31,0.0
B-WMAEKB,2018-12-31,0.0
B-WMAEKB,2019-12-31,0.0
B-WMAEKB,2020-12-31,0.0
B-WMAEKB,2021-12-31,0.0
B-WMAEKB,2022-12-31,1.0
B-WMAEKB,2023-12-31,0.0
B-WMAEKB,2024-12-31,0.0
B-WMAEKB,2025-12-31,0.0
B-WWOGAM,2006-12-31,1.0
B-WWOGAM,2007-12-31,0.0
B-WWOGAM,2008-12-31,0.0
B-WWOGAM,2009-12-31,0.0
B-WWOGAM,2010-12-31,0.0
B-WWOGAM,2011-12-31,0.0
B-WWOGAM,2012-12-31,0.0
B-WWOGAM,2013-12-31,0.0
B-WWOGAM,2014-12-31,0.0
B-WWOGAM,2015-12-31,0.0
B-WWOGAM,2016-12-31,0.0
B-WWOGAM,2017-12-31,0.0
B-WWOGAM,2018-12-31,0.0
B-WWOGAM,2019-12-31,0.0
B-WWOGAM,2020-12-31,0.0
B-WWOGAM,2021-12-31,0.0
B-WWOGAM,2022-12-31,0.0
B-WWOGAM,2023-12-31,0.0
B-WWOGAM,2024-12-31,0.0
B-WWOGAM,2025-12-31,0.0
B-Y6J2QG,2006-12-31,0.0
B-Y6J2QG,2007-12-31,0.0
B-Y6J2QG,2008-12-31,0.0
B-Y6J2QG,2009-12-31,0.0
B-Y6J2QG,2010-12-31,0.0
B-Y6J2QG,2011-12-31,0.0
B-Y6J2QG,2012-12-31,0.0
B-Y6J2QG,2013-12-31,0.0
B-Y6J2QG,2014-12-31,0.0
B-Y6J2QG,2015-12-31,0.0
B-Y6J2QG,2016-12-31,0.0
B-Y6J2QG,2017-12-31,0.0
B-Y6J2QG,2018-12-31,0.0
B-Y6J2QG,2019-12-31,0.0
B-Y6J2QG,2020-12-31,0.0
B-Y6J2QG,2021-12-31,0.0
B-Y6J2QG,2022-12-31,0.0
B-Y6J2QG,2023-12-31,0.0
B-Y6J2QG,2024-12-31,0.0
B-Y6J2QG,2025-12-31,0.0
B-ZWRIDU,2006-12-31,0.0
B-ZWRIDU,2007-12-31,0.0
B-ZWRIDU,2008-12-31,0.0
B-ZWRIDU,2009-12-31,0.0
B-ZWRIDU,2010-12-31,0.0
B-ZWRIDU,2011-12-31,0.0
B-ZWRIDU,2012-12-31,0.0
B-ZWRIDU,2013-12-31,0.0
B-ZWRIDU,2014-12-31,1.0
B-ZWRIDU,2015-12-31,0.0
B-ZWRIDU,2016-12-31,0.0
B-ZWRIDU,2017-12-31,0.0
B-ZWRIDU,2018-12-31,0.0
B-ZWRIDU,2019-12-31,0.0
B-ZWRIDU,2020-12-31,0.0
B-ZWRIDU,2021-12-31,0.0
B-ZWRIDU,2022-12-31,0.0
B-ZWRIDU,2023-12-31,0.0
B-ZWRIDU,2024-12-31,0.0
B-ZWRIDU,2025-12-31,0.0
