date,entity_code,stock_return,entity_name,industry,region,lgd,base_pd_hint,size_bucket,analyst_note,region_note,irrelevant_score,industry_return
2023-04-05,A-UQSUBF,0.0007210441390308,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0049308517933043
2023-04-07,A-UQSUBF,0.0055987125481749,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2023-04-08,A-UQSUBF,-0.0240298657449845,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0365653583957487
2023-04-09,A-UQSUBF,0.0071807705824336,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0050597878270961
2023-04-10,A-UQSUBF,0.0037228752196809,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0117762831195265
2023-04-12,A-UQSUBF,0.0226141793725084,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2023-05-01,A-UQSUBF,0.0463931787017024,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0205590401956502
2023-05-04,A-UQSUBF,-0.014615537485785,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0203738307459534
2023-05-05,A-UQSUBF,-0.0058369856690762,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0081311651469768
2023-05-06,A-UQSUBF,-0.017553488521811,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0054211083747934
2023-05-07,A-UQSUBF,0.009214997274895,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0127307359464079
2023-05-09,A-UQSUBF,0.0320688716028896,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0030447633051453
2023-05-10,A-UQSUBF,0.0146923481091555,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0059640115505765
2023-05-12,A-UQSUBF,-0.0212390668956739,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0100292500269456
2023-06-01,A-UQSUBF,-0.0061701559814184,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0094382827166642
2023-06-02,A-UQSUBF,0.0019645370110526,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0077236013922638
2023-06-03,A-UQSUBF,-0.0138989606058382,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0215225598530417
2023-06-04,A-UQSUBF,0.0259158781823111,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0094624915084379
2023-06-06,A-UQSUBF,0.011593428354255,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0067877944889229
2023-06-07,A-UQSUBF,0.0158933124342408,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.01919395336128
2023-06-09,A-UQSUBF,0.031993778527192,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0152933474104333
2023-06-10,A-UQSUBF,0.0426778543189194,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0179611904445669
2023-06-11,A-UQSUBF,-0.0236985880699918,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0040550505670162
2023-06-12,A-UQSUBF,-0.0088675246953359,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0046379521231605
2023-07-02,A-UQSUBF,0.0082580987817191,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0059192356078877
2023-07-03,A-UQSUBF,-0.013463827274088,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0129147428931849
2023-07-04,A-UQSUBF,0.0024255380764557,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0059447370318295
2023-07-06,A-UQSUBF,0.0103703046950149,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0109728818553052
2023-07-08,A-UQSUBF,0.0165317203837173,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0228342699026729
2023-07-09,A-UQSUBF,-0.0109884901240045,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0003405970126323
2023-07-11,A-UQSUBF,0.0005004598337439,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0062285784732328
2023-07-12,A-UQSUBF,-0.0174347884469091,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0097310108888159
2023-08-03,A-UQSUBF,0.0078837560405318,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0208683193039477
2023-08-05,A-UQSUBF,0.013632040072917,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0114388322702814
2023-08-06,A-UQSUBF,0.0187962961569571,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2023-08-08,A-UQSUBF,0.0059421841716382,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0236097186775479
2023-08-09,A-UQSUBF,0.04707313946913,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0064004338237815
2023-08-11,A-UQSUBF,0.0225636972056046,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0191081311060479
2023-08-12,A-UQSUBF,0.0286987913810855,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0012751132084212
2023-09-01,A-UQSUBF,0.0220601354924166,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0028072778987434
2023-09-02,A-UQSUBF,0.0147938025947801,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0006375854291456
2023-09-03,A-UQSUBF,-0.0027482518911679,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0047562509673678
2023-09-05,A-UQSUBF,0.022959801861281,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0017283497078778
2023-09-06,A-UQSUBF,-0.041628965471085,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0220757388053734
2023-09-08,A-UQSUBF,0.0227749342467133,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.000360267098524
2023-09-10,A-UQSUBF,0.0143844575914895,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0044534554665914
2023-09-11,A-UQSUBF,-0.0292462385709483,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0170962095968086
2023-10-02,A-UQSUBF,-0.0145713206043639,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0174617482158902
2023-10-03,A-UQSUBF,-0.0157921957516082,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0018744529893212
2023-10-04,A-UQSUBF,-0.0167900016550356,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0123674457566057
2023-10-05,A-UQSUBF,0.0247826004600613,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0089779088952912
2023-10-07,A-UQSUBF,-0.02771140720376,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0008823089605286
2023-10-08,A-UQSUBF,0.0244541430628756,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0035235041026323
2023-10-10,A-UQSUBF,0.0559704232159594,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0096668946005988
2023-11-01,A-UQSUBF,0.0123213440697718,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0065253936256369
2023-11-04,A-UQSUBF,-0.0324566642102927,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0027366377005792
2023-11-05,A-UQSUBF,-0.0236608632793442,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0127068674337161
2023-11-07,A-UQSUBF,-0.0414814565541119,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0034596786245572
2023-11-09,A-UQSUBF,-0.0235653196307811,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0178392467712947
2023-11-10,A-UQSUBF,0.053682660573582,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0026612362117636
2023-11-12,A-UQSUBF,-0.0023096685666742,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0070551833941544
2023-12-01,A-UQSUBF,-0.0039136299363425,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0028247537848402
2023-12-05,A-UQSUBF,0.0048741937147049,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0074115114163987
2023-12-06,A-UQSUBF,-0.0125452520630413,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.000368864994482
2023-12-07,A-UQSUBF,,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0094719233059815
2023-12-09,A-UQSUBF,0.0212292559228138,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0121960882384638
2023-12-10,A-UQSUBF,-0.0161938905220258,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0193149450694736
2023-12-12,A-UQSUBF,-0.0558248327418297,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0227991696102185
2024-01-01,A-UQSUBF,0.0172539548428692,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0103755049215643
2024-01-02,A-UQSUBF,0.0270555392621213,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0019461776640271
2024-01-03,A-UQSUBF,0.0274068455370924,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0047752566809717
2024-01-04,A-UQSUBF,0.0340196564440266,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0113645342914747
2024-01-05,A-UQSUBF,-0.0268463237874189,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0082010083557506
2024-01-07,A-UQSUBF,-0.0087233488615457,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0054383829906348
2024-01-08,A-UQSUBF,-0.0123649206746389,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0059955711623381
2024-01-10,A-UQSUBF,-0.0147076622772153,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0049569020264848
2024-01-11,A-UQSUBF,0.0028245076962363,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0109826633617113
2024-02-01,A-UQSUBF,-0.0238754438998816,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-02-02,A-UQSUBF,0.0354013587983076,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0127476814425111
2024-02-04,A-UQSUBF,0.0225811896303314,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0200885134427899
2024-02-05,A-UQSUBF,-0.0369442377964836,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0169457852107153
2024-02-07,A-UQSUBF,-0.0113151986966216,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0091971866438974
2024-02-08,A-UQSUBF,0.0228830264211436,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0083072795979737
2024-02-09,A-UQSUBF,-0.0039141897965007,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-02-10,A-UQSUBF,0.0089701925767438,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0109255849512254
2024-02-12,A-UQSUBF,-0.0377654855909335,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0079793746303652
2024-03-05,A-UQSUBF,-0.0006453548102901,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0016255584788348
2024-03-06,A-UQSUBF,-0.0459849100262072,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.034138220441208
2024-03-07,A-UQSUBF,-0.0222669559928964,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0045236496555645
2024-03-09,A-UQSUBF,-0.0260287572421785,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0011047945177527
2024-03-10,A-UQSUBF,0.019760294467333,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-03-12,A-UQSUBF,0.0233704619836494,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0001896918870094
2024-04-01,A-UQSUBF,0.0113237053023017,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-04-03,A-UQSUBF,0.0133671118960548,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0113653022468126
2024-04-06,A-UQSUBF,-0.0111862803326187,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0011602479740776
2024-04-07,A-UQSUBF,-0.0068855182194694,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0015665023297041
2024-04-09,A-UQSUBF,-0.0080209343114311,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0133527707966861
2024-04-11,A-UQSUBF,-0.0141194576722974,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0035218367519698
2024-04-12,A-UQSUBF,-0.0104158552772911,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-05-01,A-UQSUBF,0.0271592779931351,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0267276905287188
2024-05-02,A-UQSUBF,-0.0049743430481586,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0192631015219625
2024-05-03,A-UQSUBF,0.026360442356873,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0166681081143982
2024-05-04,A-UQSUBF,0.007878357744471,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0016615975741671
2024-05-06,A-UQSUBF,-0.0056543838058955,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-05-08,A-UQSUBF,-0.001970387679317,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0028902543869174
2024-05-09,A-UQSUBF,0.0169430815837004,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0089817607318506
2024-05-11,A-UQSUBF,-0.0282706630880783,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0035396732073966
2024-05-12,A-UQSUBF,-0.0322199956910894,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.006808351998664
2024-06-02,A-UQSUBF,0.0007720403312681,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0077748599368057
2024-06-03,A-UQSUBF,-0.0210738166001282,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0118159856546463
2024-06-05,A-UQSUBF,-0.0084449213979533,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-06-06,A-UQSUBF,-0.0568823085466236,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0134824822798138
2024-06-08,A-UQSUBF,-0.0234792062920649,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0075227334994077
2024-06-09,A-UQSUBF,-0.041457619207656,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0123431533767816
2024-06-11,A-UQSUBF,-0.0293808417608154,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0106361090803338
2024-06-12,A-UQSUBF,-0.0166527470726384,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0040159843329685
2024-07-02,A-UQSUBF,-0.0216604758273366,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0050927404354164
2024-07-03,A-UQSUBF,-0.02062497910068,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0042777028938851
2024-07-05,A-UQSUBF,-0.0319772085486645,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0076689215491877
2024-07-06,A-UQSUBF,-0.0173468394391591,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0010106658089698
2024-07-08,A-UQSUBF,0.015799003096574,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0118376538487009
2024-07-10,A-UQSUBF,0.0310050836638125,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0018998803686923
2024-07-11,A-UQSUBF,-0.0184565314342225,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0128766270323705
2024-08-01,A-UQSUBF,-0.0100665321939041,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0261105218896889
2024-08-02,A-UQSUBF,0.0114402665707364,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0096497924526263
2024-08-03,A-UQSUBF,0.0126968086496512,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0121322056174918
2024-08-04,A-UQSUBF,0.0196396448627985,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0177944338355081
2024-08-05,A-UQSUBF,0.0166338380966732,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0174317374976213
2024-08-07,A-UQSUBF,0.0265723662872362,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0041785003416043
2024-08-08,A-UQSUBF,-0.0050004694599398,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0115829181514096
2024-08-10,A-UQSUBF,0.0096544927172287,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0037893104120772
2024-08-11,A-UQSUBF,-0.0077563382231047,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0326743974674737
2024-09-01,A-UQSUBF,0.0100074535758015,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0149825016114716
2024-09-02,A-UQSUBF,0.0151862275008872,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0056453627297821
2024-09-04,A-UQSUBF,-0.0114813685954926,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0003092057209492
2024-09-05,A-UQSUBF,0.0030967625212873,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0060223787777324
2024-09-07,A-UQSUBF,0.0015799377007181,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.010663705996628
2024-09-08,A-UQSUBF,0.0184910672969999,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0015044258337609
2024-09-09,A-UQSUBF,-0.031888087595762,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.007249856628167
2024-09-12,A-UQSUBF,0.0059881171873649,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0013005329903186
2024-10-01,A-UQSUBF,0.018593556740015,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-10-05,A-UQSUBF,0.0249490015737555,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-10-06,A-UQSUBF,0.0305542016305241,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0021430324074208
2024-10-07,A-UQSUBF,-0.0335453942169121,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0192035128019793
2024-10-09,A-UQSUBF,0.0191924723276335,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-10-10,A-UQSUBF,0.0070825496036252,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0077580850076411
2024-10-12,A-UQSUBF,0.0074309167119595,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-11-01,A-UQSUBF,0.0059852013204222,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-11-03,A-UQSUBF,0.0130813244153948,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0171219439436232
2024-11-04,A-UQSUBF,-0.0211063607370338,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0002638743254204
2024-11-06,A-UQSUBF,-0.0036311278758659,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0128324146364097
2024-11-07,A-UQSUBF,0.0173111299481358,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.010869527810324
2024-11-09,A-UQSUBF,0.0098909366774708,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0173710282258922
2024-11-10,A-UQSUBF,-0.0105839067756753,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0143247847333934
2024-11-11,A-UQSUBF,-0.0039562563121913,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0172595237369865
2024-11-12,A-UQSUBF,0.0193434902155998,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0187427858203587
2024-12-01,A-UQSUBF,-0.0116764757883719,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-12-02,A-UQSUBF,0.0259358078573271,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0244476763853099
2024-12-03,A-UQSUBF,-0.0028132678792621,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0076902112696343
2024-12-04,A-UQSUBF,0.0206452030988779,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0146891003397344
2024-12-06,A-UQSUBF,0.0057658957105233,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0156791563834188
2024-12-07,A-UQSUBF,0.002640528511692,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0081285198862917
2024-12-08,A-UQSUBF,-0.003261580477555,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2024-12-09,A-UQSUBF,,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0031207869968064
2024-12-11,A-UQSUBF,0.0025811016771067,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0088086954191813
2024-12-12,A-UQSUBF,-0.0149679311707019,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0033114516984188
2025-01-01,A-UQSUBF,-0.0137361255594435,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0040389243019313
2025-01-04,A-UQSUBF,0.0239670421234366,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0238663514233257
2025-01-05,A-UQSUBF,-0.0209326044072217,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0069790073752749
2025-01-07,A-UQSUBF,-7.69977488874335e-06,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0096219712289246
2025-01-08,A-UQSUBF,0.0275561842070193,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0105578088644496
2025-01-09,A-UQSUBF,-0.0279242213690947,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2025-01-10,A-UQSUBF,0.004548376735789,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0100992546753692
2025-01-12,A-UQSUBF,0.0098964115443587,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0033863437893976
2025-02-01,A-UQSUBF,0.0084822415843902,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,
2025-02-04,A-UQSUBF,0.035442287469186,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0365811489813276
2025-02-05,A-UQSUBF,-0.0008051105657831,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0162153073285823
2025-02-06,A-UQSUBF,-0.007458189096688,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0005529602076241
2025-02-07,A-UQSUBF,0.0016328240774775,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,-0.0037149241794859
2025-02-09,A-UQSUBF,0.0089888562623805,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0021873458027918
2025-02-10,A-UQSUBF,0.0060337072323906,Company_A_08,A,europe,0.3807335107445405,0.0248413917729574,Mid,watchlist,core,78,0.0128222583263302
