year,entity_code,date,date_parsed,default_event,source_flag
2014,B-SQ4OLC,12/31/2014,2014-12-31,0.0,manual
2014,B-ST9KM6,12/31/2014,2014-12-31,0.0,system
2014,B-TB1OZ6,12/31/2014,2014-12-31,0.0,system
2014,B-TWSM8S,12/31/2014,2014-12-31,0.0,system
2014,B-TZJXP7,12/31/2014,2014-12-31,0.0,system
2014,B-VQT2JW,12/31/2014,2014-12-31,0.0,system
2014,B-WMAEKB,12/31/2014,2014-12-31,0.0,system
2014,B-WWOGAM,12/31/2014,2014-12-31,0.0,manual
2014,B-Y6J2QG,12/31/2014,2014-12-31,0.0,system
2014,B-ZWRIDU,12/31/2014,2014-12-31,1.0,system
2015,A-0172SR,12/31/2015,2015-12-31,0.0,manual
2015,A-03PK8Q,12/31/2015,2015-12-31,0.0,system
2015,A-0E88G2,12/31/2015,2015-12-31,0.0,manual
2015,A-2NTLLF,12/31/2015,2015-12-31,0.0,archive
2015,A-5CRVMF,12/31/2015,2015-12-31,0.0,system
2015,A-6IIIXU,12/31/2015,2015-12-31,0.0,manual
2015,A-7PF3WZ,12/31/2015,2015-12-31,0.0,system
2015,A-7Y1UPH,12/31/2015,2015-12-31,0.0,manual
2015,A-84RXH2,12/31/2015,2015-12-31,0.0,system
2015,A-89F6D0,12/31/2015,2015-12-31,0.0,archive
2015,A-94BI3C,12/31/2015,2015-12-31,0.0,manual
2015,A-9XOOP3,12/31/2015,2015-12-31,0.0,manual
2015,A-C36F0G,12/31/2015,2015-12-31,0.0,manual
2015,A-D1XPP4,12/31/2015,2015-12-31,0.0,archive
2015,A-DT5C43,12/31/2015,2015-12-31,0.0,system
2015,A-EX85JQ,12/31/2015,2015-12-31,0.0,system
2015,A-FVDXWD,12/31/2015,2015-12-31,0.0,system
2015,A-G702PQ,12/31/2015,2015-12-31,0.0,system
2015,A-GT87M2,12/31/2015,2015-12-31,0.0,manual
2015,A-H8WKWS,12/31/2015,2015-12-31,0.0,manual
2015,A-IJCFPR,12/31/2015,2015-12-31,0.0,system
2015,A-IYWF3H,12/31/2015,2015-12-31,0.0,system
2015,A-J2JZ2Q,12/31/2015,2015-12-31,0.0,system
2015,A-MXON5D,12/31/2015,2015-12-31,0.0,system
2015,A-O7YD44,12/31/2015,2015-12-31,0.0,system
2015,A-OL6NCQ,12/31/2015,2015-12-31,0.0,archive
2015,A-PEJ45W,12/31/2015,2015-12-31,0.0,manual
2015,A-PNGYIK,12/31/2015,2015-12-31,0.0,system
2015,A-QIMT1V,12/31/2015,2015-12-31,0.0,system
2015,A-RAVTFW,12/31/2015,2015-12-31,0.0,system
2015,A-RSPF7A,12/31/2015,2015-12-31,1.0,system
2015,A-RX0P71,12/31/2015,2015-12-31,0.0,manual
2015,A-SE4QSN,12/31/2015,2015-12-31,0.0,system
2015,A-SY2O3L,12/31/2015,2015-12-31,0.0,system
2015,A-TFKTLD,12/31/2015,2015-12-31,0.0,system
2015,A-TR3J8L,12/31/2015,2015-12-31,0.0,system
2015,A-U7CO9K,12/31/2015,2015-12-31,0.0,system
2015,A-UQSUBF,12/31/2015,2015-12-31,0.0,archive
2015,A-UWUTDU,12/31/2015,2015-12-31,0.0,archive
2015,A-VN8DME,12/31/2015,2015-12-31,0.0,system
2015,A-VZS47E,12/31/2015,2015-12-31,1.0,manual
2015,A-W20E3T,12/31/2015,2015-12-31,0.0,system
2015,A-W69IIB,12/31/2015,2015-12-31,0.0,system
2015,A-Y21HNQ,12/31/2015,2015-12-31,0.0,system
2015,A-YDGV2G,12/31/2015,2015-12-31,0.0,system
2015,A-ZF6S7F,12/31/2015,2015-12-31,0.0,system
2015,A-ZL3UTG,12/31/2015,2015-12-31,0.0,system
2015,A-ZVBDSW,12/31/2015,2015-12-31,0.0,system
2015,B-0T5M74,12/31/2015,2015-12-31,0.0,system
2015,B-3C5B0M,12/31/2015,2015-12-31,0.0,system
2015,B-3LE6FV,12/31/2015,2015-12-31,0.0,system
2015,B-3PXT8X,12/31/2015,2015-12-31,0.0,system
2015,B-4H8VVL,12/31/2015,2015-12-31,1.0,manual
2015,B-4Z0VCO,12/31/2015,2015-12-31,0.0,archive
2015,B-5BIIQF,12/31/2015,2015-12-31,0.0,manual
2015,B-6KZVQO,12/31/2015,2015-12-31,0.0,system
2015,B-6R5YMI,12/31/2015,2015-12-31,0.0,manual
2015,B-7PFB78,12/31/2015,2015-12-31,0.0,system
2015,B-87E14Z,12/31/2015,2015-12-31,0.0,system
2015,B-91X6SZ,12/31/2015,2015-12-31,0.0,system
2015,B-9E8KDK,12/31/2015,2015-12-31,0.0,manual
2015,B-9KROIO,12/31/2015,2015-12-31,1.0,archive
2015,B-AAFB3V,12/31/2015,2015-12-31,0.0,system
2015,B-BN8BND,12/31/2015,2015-12-31,0.0,system
2015,B-CKUMRG,12/31/2015,2015-12-31,0.0,system
2015,B-CN03FL,12/31/2015,2015-12-31,0.0,system
2015,B-CUJ2V2,12/31/2015,2015-12-31,0.0,system
2015,B-CWABH5,12/31/2015,2015-12-31,0.0,system
2015,B-FVUAOK,12/31/2015,2015-12-31,1.0,system
2015,B-GFVBLE,12/31/2015,2015-12-31,0.0,archive
2015,B-HVWXAK,12/31/2015,2015-12-31,0.0,system
2015,B-I67BWI,12/31/2015,2015-12-31,0.0,manual
2015,B-IOC2XD,12/31/2015,2015-12-31,0.0,system
2015,B-J2ILS4,12/31/2015,2015-12-31,0.0,system
2015,B-JI444W,12/31/2015,2015-12-31,0.0,system
2015,B-JRBLOP,12/31/2015,2015-12-31,0.0,system
2015,B-JS2LBB,12/31/2015,2015-12-31,0.0,system
2015,B-KVE4NM,12/31/2015,2015-12-31,0.0,system
2015,B-MHTAKQ,12/31/2015,2015-12-31,0.0,system
2015,B-MUVZTX,12/31/2015,2015-12-31,0.0,system
2015,B-O2NB6I,12/31/2015,2015-12-31,0.0,system
2015,B-O9B5YK,12/31/2015,2015-12-31,0.0,system
2015,B-ONZFIV,12/31/2015,2015-12-31,0.0,system
2015,B-PL1YFZ,12/31/2015,2015-12-31,0.0,archive
2015,B-QF30BG,12/31/2015,2015-12-31,0.0,system
2015,B-QF6194,12/31/2015,2015-12-31,0.0,system
2015,B-QFZFP4,12/31/2015,2015-12-31,0.0,system
2015,B-QZP3T9,12/31/2015,2015-12-31,0.0,system
2015,B-SQ4OLC,12/31/2015,2015-12-31,0.0,system
2015,B-ST9KM6,12/31/2015,2015-12-31,0.0,system
2015,B-TB1OZ6,12/31/2015,2015-12-31,0.0,system
2015,B-TWSM8S,12/31/2015,2015-12-31,0.0,system
2015,B-TZJXP7,12/31/2015,2015-12-31,0.0,system
2015,B-WMAEKB,12/31/2015,2015-12-31,0.0,system
2015,B-WWOGAM,12/31/2015,2015-12-31,0.0,system
2015,B-Y6J2QG,12/31/2015,2015-12-31,0.0,system
2015,B-ZWRIDU,12/31/2015,2015-12-31,0.0,archive
2016,A-0172SR,12/31/2016,2016-12-31,0.0,archive
2016,A-03PK8Q,12/31/2016,2016-12-31,0.0,manual
2016,A-0E88G2,12/31/2016,2016-12-31,0.0,system
2016,A-2NTLLF,12/31/2016,2016-12-31,0.0,system
2016,A-5CRVMF,12/31/2016,2016-12-31,0.0,manual
2016,A-6IIIXU,12/31/2016,2016-12-31,0.0,system
2016,A-7PF3WZ,12/31/2016,2016-12-31,0.0,system
2016,A-7Y1UPH,12/31/2016,2016-12-31,0.0,system
2016,A-84RXH2,12/31/2016,2016-12-31,0.0,system
2016,A-89F6D0,12/31/2016,2016-12-31,0.0,system
2016,A-94BI3C,12/31/2016,2016-12-31,0.0,manual
2016,A-9XOOP3,12/31/2016,2016-12-31,0.0,system
2016,A-C36F0G,12/31/2016,2016-12-31,0.0,manual
2016,A-D1XPP4,12/31/2016,2016-12-31,0.0,system
2016,A-DT5C43,12/31/2016,2016-12-31,0.0,manual
2016,A-EX85JQ,12/31/2016,2016-12-31,0.0,system
2016,A-F8PRQ2,12/31/2016,2016-12-31,0.0,system
2016,A-FKUFQE,12/31/2016,2016-12-31,0.0,archive
2016,A-G702PQ,12/31/2016,2016-12-31,0.0,system
2016,A-GT87M2,12/31/2016,2016-12-31,0.0,system
2016,A-H8WKWS,12/31/2016,2016-12-31,0.0,system
2016,A-IJCFPR,12/31/2016,2016-12-31,0.0,system
2016,A-IYWF3H,12/31/2016,2016-12-31,0.0,manual
2016,A-J2JZ2Q,12/31/2016,2016-12-31,0.0,system
2016,A-MXON5D,12/31/2016,2016-12-31,0.0,system
2016,A-O7YD44,12/31/2016,2016-12-31,0.0,archive
2016,A-OL6NCQ,12/31/2016,2016-12-31,0.0,system
2016,A-PEJ45W,12/31/2016,2016-12-31,0.0,archive
2016,A-PNGYIK,12/31/2016,2016-12-31,0.0,system
2016,A-QIMT1V,12/31/2016,2016-12-31,0.0,system
2016,A-RAVTFW,12/31/2016,2016-12-31,0.0,system
2016,A-RSPF7A,12/31/2016,2016-12-31,0.0,system
2016,A-RX0P71,12/31/2016,2016-12-31,0.0,system
2016,A-SY2O3L,12/31/2016,2016-12-31,0.0,system
2016,A-TFKTLD,12/31/2016,2016-12-31,0.0,manual
2016,A-TR3J8L,12/31/2016,2016-12-31,0.0,system
2016,A-U7CO9K,12/31/2016,2016-12-31,0.0,system
2016,A-UQSUBF,12/31/2016,2016-12-31,0.0,system
2016,A-UWUTDU,12/31/2016,2016-12-31,0.0,manual
2016,A-VN8DME,12/31/2016,2016-12-31,0.0,system
2016,A-VZS47E,12/31/2016,2016-12-31,0.0,system
2016,A-W20E3T,12/31/2016,2016-12-31,0.0,system
2016,A-W69IIB,12/31/2016,2016-12-31,0.0,manual
2016,A-Y21HNQ,12/31/2016,2016-12-31,0.0,system
2016,A-YDGV2G,12/31/2016,2016-12-31,0.0,system
2016,A-ZF6S7F,12/31/2016,2016-12-31,0.0,system
2016,A-ZL3UTG,12/31/2016,2016-12-31,0.0,system
2016,A-ZVBDSW,12/31/2016,2016-12-31,0.0,system
2016,B-0T5M74,12/31/2016,2016-12-31,0.0,system
2016,B-3C5B0M,12/31/2016,2016-12-31,0.0,system
2016,B-3LE6FV,12/31/2016,2016-12-31,0.0,system
2016,B-3PXT8X,12/31/2016,2016-12-31,0.0,manual
2016,B-4H8VVL,12/31/2016,2016-12-31,0.0,system
2016,B-4Z0VCO,12/31/2016,2016-12-31,0.0,system
2016,B-5BIIQF,12/31/2016,2016-12-31,0.0,system
2016,B-6KZVQO,12/31/2016,2016-12-31,1.0,system
2016,B-6R5YMI,12/31/2016,2016-12-31,0.0,archive
2016,B-7PFB78,12/31/2016,2016-12-31,0.0,system
2016,B-87E14Z,12/31/2016,2016-12-31,0.0,archive
2016,B-9E8KDK,12/31/2016,2016-12-31,0.0,system
2016,B-9KROIO,12/31/2016,2016-12-31,0.0,system
2016,B-AAFB3V,12/31/2016,2016-12-31,0.0,system
2016,B-CKUMRG,12/31/2016,2016-12-31,0.0,system
2016,B-CN03FL,12/31/2016,2016-12-31,0.0,system
2016,B-CUJ2V2,12/31/2016,2016-12-31,0.0,system
2016,B-CWABH5,12/31/2016,2016-12-31,0.0,system
2016,B-FVUAOK,12/31/2016,2016-12-31,0.0,system
2016,B-GFVBLE,12/31/2016,2016-12-31,0.0,archive
2016,B-HVWXAK,12/31/2016,2016-12-31,0.0,system
2016,B-I67BWI,12/31/2016,2016-12-31,0.0,system
2016,B-IOC2XD,12/31/2016,2016-12-31,0.0,manual
2016,B-J2ILS4,12/31/2016,2016-12-31,0.0,archive
2016,B-JI444W,12/31/2016,2016-12-31,0.0,system
2016,B-JRBLOP,12/31/2016,2016-12-31,0.0,system
2016,B-JS2LBB,12/31/2016,2016-12-31,0.0,system
2016,B-KVE4NM,12/31/2016,2016-12-31,0.0,system
2016,B-MHTAKQ,12/31/2016,2016-12-31,0.0,system
2016,B-MUVZTX,12/31/2016,2016-12-31,0.0,system
2016,B-O2NB6I,12/31/2016,2016-12-31,0.0,manual
2016,B-O9B5YK,12/31/2016,2016-12-31,0.0,system
2016,B-ONZFIV,12/31/2016,2016-12-31,0.0,system
2016,B-PL1YFZ,12/31/2016,2016-12-31,0.0,archive
2016,B-QF30BG,12/31/2016,2016-12-31,0.0,system
2016,B-QF6194,12/31/2016,2016-12-31,0.0,system
2016,B-QFZFP4,12/31/2016,2016-12-31,0.0,system
2016,B-QZP3T9,12/31/2016,2016-12-31,0.0,system
2016,B-SQ4OLC,12/31/2016,2016-12-31,0.0,system
2016,B-ST9KM6,12/31/2016,2016-12-31,0.0,system
2016,B-TB1OZ6,12/31/2016,2016-12-31,0.0,system
2016,B-TWSM8S,12/31/2016,2016-12-31,0.0,system
2016,B-TZJXP7,12/31/2016,2016-12-31,0.0,system
2016,B-VQT2JW,12/31/2016,2016-12-31,0.0,system
2016,B-WMAEKB,12/31/2016,2016-12-31,0.0,manual
2016,B-Y6J2QG,12/31/2016,2016-12-31,0.0,manual
2016,B-ZWRIDU,12/31/2016,2016-12-31,0.0,archive
2017,A-0172SR,12/31/2017,2017-12-31,0.0,system
2017,A-03PK8Q,12/31/2017,2017-12-31,0.0,system
2017,A-0E88G2,12/31/2017,2017-12-31,0.0,archive
2017,A-2NTLLF,12/31/2017,2017-12-31,0.0,manual
2017,A-5CRVMF,12/31/2017,2017-12-31,0.0,system
2017,A-6IIIXU,12/31/2017,2017-12-31,0.0,manual
2017,A-7PF3WZ,12/31/2017,2017-12-31,0.0,archive
2017,A-7Y1UPH,12/31/2017,2017-12-31,0.0,system
2017,A-84RXH2,12/31/2017,2017-12-31,0.0,manual
2017,A-89F6D0,12/31/2017,2017-12-31,0.0,system
2017,A-94BI3C,12/31/2017,2017-12-31,0.0,system
2017,A-9XOOP3,12/31/2017,2017-12-31,0.0,system
2017,A-C36F0G,12/31/2017,2017-12-31,0.0,system
2017,A-D1XPP4,12/31/2017,2017-12-31,0.0,manual
2017,A-DT5C43,12/31/2017,2017-12-31,0.0,system
2017,A-EX85JQ,12/31/2017,2017-12-31,0.0,system
2017,A-F8PRQ2,12/31/2017,2017-12-31,0.0,system
2017,A-FKUFQE,12/31/2017,2017-12-31,0.0,manual
2017,A-FVDXWD,12/31/2017,2017-12-31,0.0,system
2017,A-G702PQ,12/31/2017,2017-12-31,0.0,manual
2017,A-GT87M2,12/31/2017,2017-12-31,0.0,system
2017,A-H8WKWS,12/31/2017,2017-12-31,0.0,system
2017,A-IJCFPR,12/31/2017,2017-12-31,0.0,manual
2017,A-IYWF3H,12/31/2017,2017-12-31,0.0,archive
2017,A-MXON5D,12/31/2017,2017-12-31,0.0,system
2017,A-O7YD44,12/31/2017,2017-12-31,0.0,archive
2017,A-OL6NCQ,12/31/2017,2017-12-31,0.0,system
2017,A-PEJ45W,12/31/2017,2017-12-31,0.0,system
2017,A-PNGYIK,12/31/2017,2017-12-31,0.0,manual
2017,A-QIMT1V,12/31/2017,2017-12-31,0.0,system
2017,A-RAVTFW,12/31/2017,2017-12-31,0.0,system
2017,A-RSPF7A,12/31/2017,2017-12-31,0.0,system
2017,A-RX0P71,12/31/2017,2017-12-31,0.0,system
2017,A-SE4QSN,12/31/2017,2017-12-31,0.0,system
2017,A-SY2O3L,12/31/2017,2017-12-31,0.0,system
2017,A-TFKTLD,12/31/2017,2017-12-31,0.0,system
2017,A-TR3J8L,12/31/2017,2017-12-31,0.0,system
2017,A-U7CO9K,12/31/2017,2017-12-31,0.0,manual
2017,A-UQSUBF,12/31/2017,2017-12-31,0.0,system
2017,A-UWUTDU,12/31/2017,2017-12-31,0.0,archive
2017,A-VN8DME,12/31/2017,2017-12-31,0.0,system
2017,A-VZS47E,12/31/2017,2017-12-31,0.0,manual
2017,A-W20E3T,12/31/2017,2017-12-31,0.0,system
2017,A-W69IIB,12/31/2017,2017-12-31,0.0,system
2017,A-Y21HNQ,12/31/2017,2017-12-31,0.0,system
2017,A-YDGV2G,12/31/2017,2017-12-31,0.0,system
2017,A-ZF6S7F,12/31/2017,2017-12-31,0.0,system
2017,A-ZL3UTG,12/31/2017,2017-12-31,0.0,system
2017,A-ZVBDSW,12/31/2017,2017-12-31,0.0,system
2017,B-0T5M74,12/31/2017,2017-12-31,0.0,system
2017,B-3C5B0M,12/31/2017,2017-12-31,0.0,system
2017,B-3LE6FV,12/31/2017,2017-12-31,0.0,archive
2017,B-3PXT8X,12/31/2017,2017-12-31,0.0,system
2017,B-4H8VVL,12/31/2017,2017-12-31,0.0,archive
2017,B-4Z0VCO,12/31/2017,2017-12-31,0.0,system
2017,B-5BIIQF,12/31/2017,2017-12-31,0.0,system
2017,B-6KZVQO,12/31/2017,2017-12-31,0.0,system
2017,B-6R5YMI,12/31/2017,2017-12-31,0.0,system
2017,B-7PFB78,12/31/2017,2017-12-31,0.0,system
2017,B-87E14Z,12/31/2017,2017-12-31,0.0,system
2017,B-91X6SZ,12/31/2017,2017-12-31,0.0,system
2017,B-9E8KDK,12/31/2017,2017-12-31,0.0,system
2017,B-9KROIO,12/31/2017,2017-12-31,0.0,system
2017,B-AAFB3V,12/31/2017,2017-12-31,0.0,system
2017,B-BN8BND,12/31/2017,2017-12-31,0.0,manual
2017,B-CKUMRG,12/31/2017,2017-12-31,0.0,system
2017,B-CN03FL,12/31/2017,2017-12-31,0.0,system
2017,B-CUJ2V2,12/31/2017,2017-12-31,0.0,system
2017,B-CWABH5,12/31/2017,2017-12-31,0.0,manual
2017,B-FVUAOK,12/31/2017,2017-12-31,0.0,system
2017,B-GFVBLE,12/31/2017,2017-12-31,0.0,system
2017,B-HVWXAK,12/31/2017,2017-12-31,0.0,system
2017,B-I67BWI,12/31/2017,2017-12-31,0.0,manual
2017,B-IOC2XD,12/31/2017,2017-12-31,0.0,system
2017,B-J2ILS4,12/31/2017,2017-12-31,0.0,system
2017,B-JI444W,12/31/2017,2017-12-31,0.0,system
2017,B-JRBLOP,12/31/2017,2017-12-31,0.0,system
2017,B-JS2LBB,12/31/2017,2017-12-31,0.0,system
2017,B-KVE4NM,12/31/2017,2017-12-31,1.0,system
2017,B-MHTAKQ,12/31/2017,2017-12-31,0.0,system
2017,B-MUVZTX,12/31/2017,2017-12-31,0.0,system
2017,B-O2NB6I,12/31/2017,2017-12-31,0.0,system
2017,B-O9B5YK,12/31/2017,2017-12-31,0.0,manual
2017,B-ONZFIV,12/31/2017,2017-12-31,0.0,system
2017,B-PL1YFZ,12/31/2017,2017-12-31,0.0,system
2017,B-QF30BG,12/31/2017,2017-12-31,0.0,system
2017,B-QF6194,12/31/2017,2017-12-31,0.0,archive
2017,B-QFZFP4,12/31/2017,2017-12-31,0.0,system
2017,B-QZP3T9,12/31/2017,2017-12-31,0.0,manual
2017,B-SQ4OLC,12/31/2017,2017-12-31,0.0,system
2017,B-ST9KM6,12/31/2017,2017-12-31,0.0,archive
2017,B-TB1OZ6,12/31/2017,2017-12-31,0.0,system
2017,B-TWSM8S,12/31/2017,2017-12-31,0.0,system
2017,B-TZJXP7,12/31/2017,2017-12-31,0.0,manual
2017,B-VQT2JW,12/31/2017,2017-12-31,0.0,system
2017,B-WMAEKB,12/31/2017,2017-12-31,0.0,system
2017,B-WWOGAM,12/31/2017,2017-12-31,0.0,system
2017,B-Y6J2QG,12/31/2017,2017-12-31,0.0,system
2017,B-ZWRIDU,12/31/2017,2017-12-31,0.0,system
2018,A-0172SR,12/31/2018,2018-12-31,0.0,system
2018,A-03PK8Q,12/31/2018,2018-12-31,0.0,system
2018,A-0E88G2,12/31/2018,2018-12-31,0.0,system
2018,A-2NTLLF,12/31/2018,2018-12-31,0.0,system
2018,A-5CRVMF,12/31/2018,2018-12-31,0.0,system
2018,A-6IIIXU,12/31/2018,2018-12-31,0.0,system
2018,A-7PF3WZ,12/31/2018,2018-12-31,0.0,system
2018,A-7Y1UPH,12/31/2018,2018-12-31,0.0,manual
2018,A-84RXH2,12/31/2018,2018-12-31,0.0,system
2018,A-89F6D0,12/31/2018,2018-12-31,0.0,system
2018,A-94BI3C,12/31/2018,2018-12-31,0.0,system
2018,A-9XOOP3,12/31/2018,2018-12-31,0.0,system
2018,A-C36F0G,12/31/2018,2018-12-31,0.0,archive
2018,A-D1XPP4,12/31/2018,2018-12-31,0.0,system
2018,A-DT5C43,12/31/2018,2018-12-31,0.0,system
2018,A-EX85JQ,12/31/2018,2018-12-31,0.0,manual
2018,A-F8PRQ2,12/31/2018,2018-12-31,0.0,manual
2018,A-FKUFQE,12/31/2018,2018-12-31,0.0,system
2018,A-FVDXWD,12/31/2018,2018-12-31,0.0,system
2018,A-G702PQ,12/31/2018,2018-12-31,0.0,system
2018,A-GT87M2,12/31/2018,2018-12-31,0.0,system
2018,A-H8WKWS,12/31/2018,2018-12-31,0.0,archive
2018,A-IJCFPR,12/31/2018,2018-12-31,0.0,system
2018,A-IYWF3H,12/31/2018,2018-12-31,0.0,system
2018,A-J2JZ2Q,12/31/2018,2018-12-31,0.0,system
2018,A-MXON5D,12/31/2018,2018-12-31,0.0,system
2018,A-O7YD44,12/31/2018,2018-12-31,0.0,system
2018,A-OL6NCQ,12/31/2018,2018-12-31,0.0,system
2018,A-PEJ45W,12/31/2018,2018-12-31,0.0,system
2018,A-PNGYIK,12/31/2018,2018-12-31,0.0,system
2018,A-QIMT1V,12/31/2018,2018-12-31,0.0,manual
2018,A-RAVTFW,12/31/2018,2018-12-31,0.0,system
2018,A-RSPF7A,12/31/2018,2018-12-31,0.0,system
2018,A-RX0P71,12/31/2018,2018-12-31,0.0,system
2018,A-SE4QSN,12/31/2018,2018-12-31,0.0,system
2018,A-SY2O3L,12/31/2018,2018-12-31,0.0,system
2018,A-TFKTLD,12/31/2018,2018-12-31,0.0,system
2018,A-TR3J8L,12/31/2018,2018-12-31,0.0,system
2018,A-U7CO9K,12/31/2018,2018-12-31,0.0,system
2018,A-UQSUBF,12/31/2018,2018-12-31,0.0,archive
2018,A-UWUTDU,12/31/2018,2018-12-31,0.0,system
2018,A-VN8DME,12/31/2018,2018-12-31,0.0,archive
2018,A-VZS47E,12/31/2018,2018-12-31,0.0,system
2018,A-W20E3T,12/31/2018,2018-12-31,0.0,system
2018,A-W69IIB,12/31/2018,2018-12-31,0.0,system
2018,A-Y21HNQ,12/31/2018,2018-12-31,0.0,system
2018,A-YDGV2G,12/31/2018,2018-12-31,0.0,archive
2018,A-ZF6S7F,12/31/2018,2018-12-31,0.0,system
2018,A-ZL3UTG,12/31/2018,2018-12-31,0.0,system
2018,A-ZVBDSW,12/31/2018,2018-12-31,0.0,system
2018,B-0T5M74,12/31/2018,2018-12-31,0.0,manual
2018,B-3C5B0M,12/31/2018,2018-12-31,0.0,system
2018,B-3LE6FV,12/31/2018,2018-12-31,0.0,system
2018,B-3PXT8X,12/31/2018,2018-12-31,0.0,manual
2018,B-4H8VVL,12/31/2018,2018-12-31,0.0,system
2018,B-4Z0VCO,12/31/2018,2018-12-31,0.0,system
2018,B-5BIIQF,12/31/2018,2018-12-31,0.0,system
2018,B-6KZVQO,12/31/2018,2018-12-31,0.0,system
2018,B-6R5YMI,12/31/2018,2018-12-31,0.0,system
2018,B-7PFB78,12/31/2018,2018-12-31,0.0,system
2018,B-87E14Z,12/31/2018,2018-12-31,1.0,system
2018,B-91X6SZ,12/31/2018,2018-12-31,0.0,system
2018,B-9E8KDK,12/31/2018,2018-12-31,0.0,system
2018,B-9KROIO,12/31/2018,2018-12-31,0.0,manual
2018,B-AAFB3V,12/31/2018,2018-12-31,0.0,manual
2018,B-BN8BND,12/31/2018,2018-12-31,0.0,system
2018,B-CKUMRG,12/31/2018,2018-12-31,0.0,system
2018,B-CN03FL,12/31/2018,2018-12-31,0.0,system
2018,B-CUJ2V2,12/31/2018,2018-12-31,0.0,system
2018,B-CWABH5,12/31/2018,2018-12-31,0.0,system
2018,B-FVUAOK,12/31/2018,2018-12-31,0.0,system
2018,B-GFVBLE,12/31/2018,2018-12-31,0.0,system
2018,B-HVWXAK,12/31/2018,2018-12-31,0.0,system
2018,B-I67BWI,12/31/2018,2018-12-31,0.0,system
2018,B-IOC2XD,12/31/2018,2018-12-31,0.0,manual
2018,B-J2ILS4,12/31/2018,2018-12-31,0.0,system
2018,B-JI444W,12/31/2018,2018-12-31,0.0,archive
2018,B-JRBLOP,12/31/2018,2018-12-31,0.0,system
2018,B-JS2LBB,12/31/2018,2018-12-31,0.0,system
2018,B-MHTAKQ,12/31/2018,2018-12-31,0.0,manual
2018,B-MUVZTX,12/31/2018,2018-12-31,0.0,system
2018,B-O2NB6I,12/31/2018,2018-12-31,0.0,system
2018,B-O9B5YK,12/31/2018,2018-12-31,0.0,system
2018,B-ONZFIV,12/31/2018,2018-12-31,0.0,system
2018,B-PL1YFZ,12/31/2018,2018-12-31,0.0,system
2018,B-QF30BG,12/31/2018,2018-12-31,0.0,system
2018,B-QF6194,12/31/2018,2018-12-31,1.0,system
2018,B-QFZFP4,12/31/2018,2018-12-31,0.0,system
2018,B-QZP3T9,12/31/2018,2018-12-31,0.0,system
2018,B-SQ4OLC,12/31/2018,2018-12-31,0.0,system
2018,B-ST9KM6,12/31/2018,2018-12-31,0.0,manual
2018,B-TB1OZ6,12/31/2018,2018-12-31,0.0,system
2018,B-TWSM8S,12/31/2018,2018-12-31,0.0,system
2018,B-VQT2JW,12/31/2018,2018-12-31,0.0,system
2018,B-WMAEKB,12/31/2018,2018-12-31,0.0,manual
2018,B-WWOGAM,12/31/2018,2018-12-31,0.0,system
2018,B-Y6J2QG,12/31/2018,2018-12-31,0.0,system
2018,B-ZWRIDU,12/31/2018,2018-12-31,0.0,system
2019,A-03PK8Q,12/31/2019,2019-12-31,0.0,system
2019,A-0E88G2,12/31/2019,2019-12-31,0.0,system
2019,A-2NTLLF,12/31/2019,2019-12-31,1.0,system
2019,A-5CRVMF,12/31/2019,2019-12-31,0.0,system
2019,A-7PF3WZ,12/31/2019,2019-12-31,0.0,archive
2019,A-7Y1UPH,12/31/2019,2019-12-31,0.0,manual
2019,A-84RXH2,12/31/2019,2019-12-31,0.0,manual
2019,A-89F6D0,12/31/2019,2019-12-31,0.0,system
2019,A-94BI3C,12/31/2019,2019-12-31,0.0,system
2019,A-9XOOP3,12/31/2019,2019-12-31,0.0,system
2019,A-C36F0G,12/31/2019,2019-12-31,0.0,system
2019,A-D1XPP4,12/31/2019,2019-12-31,0.0,system
2019,A-DT5C43,12/31/2019,2019-12-31,0.0,system
2019,A-EX85JQ,12/31/2019,2019-12-31,0.0,system
2019,A-F8PRQ2,12/31/2019,2019-12-31,0.0,archive
2019,A-FKUFQE,12/31/2019,2019-12-31,0.0,system
2019,A-FVDXWD,12/31/2019,2019-12-31,0.0,system
2019,A-G702PQ,12/31/2019,2019-12-31,0.0,manual
2019,A-GT87M2,12/31/2019,2019-12-31,0.0,archive
2019,A-H8WKWS,12/31/2019,2019-12-31,0.0,system
2019,A-IJCFPR,12/31/2019,2019-12-31,0.0,system
2019,A-IYWF3H,12/31/2019,2019-12-31,0.0,manual
2019,A-J2JZ2Q,12/31/2019,2019-12-31,0.0,system
2019,A-MXON5D,12/31/2019,2019-12-31,0.0,system
2019,A-O7YD44,12/31/2019,2019-12-31,1.0,manual
2019,A-OL6NCQ,12/31/2019,2019-12-31,0.0,system
2019,A-PEJ45W,12/31/2019,2019-12-31,0.0,system
2019,A-PNGYIK,12/31/2019,2019-12-31,0.0,system
2019,A-QIMT1V,12/31/2019,2019-12-31,0.0,system
2019,A-RAVTFW,12/31/2019,2019-12-31,0.0,system
2019,A-RSPF7A,12/31/2019,2019-12-31,0.0,system
2019,A-RX0P71,12/31/2019,2019-12-31,0.0,system
2019,A-SE4QSN,12/31/2019,2019-12-31,0.0,system
2019,A-SY2O3L,12/31/2019,2019-12-31,0.0,system
2019,A-TFKTLD,12/31/2019,2019-12-31,0.0,system
2019,A-TR3J8L,12/31/2019,2019-12-31,0.0,system
