date,entity_code,default_event,source_flag
2018-12-31,B-J2ILS4,0.0,system
2018-12-31,B-CKUMRG,0.0,system
2018-12-31,B-ONZFIV,0.0,system
2018-12-31,B-PL1YFZ,0.0,system
2018-12-31,B-QFZFP4,0.0,system
2018-12-31,B-SQ4OLC,0.0,system
2018-12-31,B-I67BWI,0.0,system
2018-12-31,B-JI444W,0.0,archive
2018-12-31,B-0T5M74,0.0,manual
2018-12-31,B-KVE4NM,0.0,manual
2018-12-31,B-WWOGAM,0.0,system
2018-12-31,B-FVUAOK,0.0,system
2018-12-31,B-91X6SZ,0.0,system
2018-12-31,B-3PXT8X,0.0,manual
2018-12-31,B-WMAEKB,0.0,manual
2018-12-31,B-IOC2XD,0.0,manual
2018-12-31,B-BN8BND,0.0,system
2018-12-31,B-O2NB6I,0.0,system
2018-12-31,B-TB1OZ6,0.0,system
2018-12-31,B-6KZVQO,0.0,system
2018-12-31,B-QZP3T9,0.0,system
2018-12-31,B-4Z0VCO,0.0,system
2018-12-31,B-MHTAKQ,0.0,manual
2018-12-31,B-ST9KM6,0.0,manual
2018-12-31,B-HVWXAK,0.0,system
2018-12-31,B-CUJ2V2,0.0,system
2018-12-31,B-Y6J2QG,0.0,system
2018-12-31,B-7PFB78,0.0,system
2018-12-31,B-JS2LBB,0.0,system
2018-12-31,B-9KROIO,0.0,manual
2018-12-31,B-JRBLOP,0.0,system
2018-12-31,B-6R5YMI,0.0,system
2018-12-31,B-GFVBLE,0.0,system
2018-12-31,B-ZWRIDU,0.0,system
2018-12-31,B-QF6194,1.0,system
2018-12-31,B-CN03FL,0.0,system
2018-12-31,B-3C5B0M,0.0,system
2018-12-31,B-3LE6FV,0.0,system
2019-12-31,A-D1XPP4,0.0,system
2019-12-31,A-SE4QSN,0.0,system
2019-12-31,A-DT5C43,0.0,system
2019-12-31,A-Y21HNQ,0.0,system
2019-12-31,A-OL6NCQ,0.0,system
2019-12-31,A-7PF3WZ,0.0,archive
2019-12-31,A-IYWF3H,0.0,manual
2019-12-31,A-UQSUBF,0.0,system
2019-12-31,A-UWUTDU,0.0,system
2019-12-31,A-94BI3C,0.0,system
2019-12-31,A-9XOOP3,0.0,system
2019-12-31,A-ZF6S7F,0.0,archive
2019-12-31,A-VN8DME,0.0,system
2019-12-31,A-J2JZ2Q,0.0,system
2019-12-31,A-ZL3UTG,0.0,system
2019-12-31,A-FVDXWD,0.0,system
2019-12-31,A-YDGV2G,0.0,system
2019-12-31,A-F8PRQ2,0.0,archive
2019-12-31,A-TR3J8L,0.0,system
2019-12-31,A-TFKTLD,0.0,system
2019-12-31,A-W69IIB,0.0,system
2019-12-31,A-H8WKWS,0.0,system
2019-12-31,A-89F6D0,0.0,system
2019-12-31,A-MXON5D,0.0,system
2019-12-31,A-C36F0G,0.0,system
2019-12-31,A-RSPF7A,0.0,system
2019-12-31,A-7Y1UPH,0.0,manual
2019-12-31,A-U7CO9K,0.0,manual
2019-12-31,A-RAVTFW,0.0,system
2019-12-31,A-G702PQ,0.0,manual
2019-12-31,A-QIMT1V,0.0,system
2019-12-31,A-EX85JQ,0.0,system
2019-12-31,A-5CRVMF,0.0,system
2019-12-31,A-FKUFQE,0.0,system
2019-12-31,A-SY2O3L,0.0,system
2019-12-31,A-6IIIXU,0.0,system
2019-12-31,A-O7YD44,1.0,manual
2019-12-31,A-W20E3T,0.0,system
2019-12-31,A-IJCFPR,0.0,system
2019-12-31,A-PNGYIK,0.0,system
2019-12-31,A-84RXH2,0.0,manual
2019-12-31,A-VZS47E,0.0,manual
2019-12-31,A-0E88G2,0.0,system
2019-12-31,A-ZVBDSW,0.0,system
2019-12-31,A-0172SR,0.0,system
2019-12-31,A-RX0P71,0.0,system
2019-12-31,A-2NTLLF,1.0,system
2019-12-31,A-GT87M2,0.0,archive
2019-12-31,A-PEJ45W,0.0,system
2019-12-31,A-03PK8Q,0.0,system
2019-12-31,B-O9B5YK,0.0,manual
2019-12-31,B-5BIIQF,0.0,system
2019-12-31,B-AAFB3V,0.0,system
2019-12-31,B-87E14Z,0.0,manual
2019-12-31,B-QF30BG,0.0,archive
2019-12-31,B-CWABH5,0.0,system
2019-12-31,B-VQT2JW,0.0,system
2019-12-31,B-TZJXP7,0.0,manual
2019-12-31,B-9E8KDK,0.0,manual
2019-12-31,B-4H8VVL,0.0,manual
2019-12-31,B-MUVZTX,0.0,manual
2019-12-31,B-TWSM8S,0.0,system
2019-12-31,B-J2ILS4,0.0,system
2019-12-31,B-CKUMRG,0.0,system
2019-12-31,B-ONZFIV,0.0,system
2019-12-31,B-PL1YFZ,0.0,system
2019-12-31,B-QFZFP4,0.0,archive
2019-12-31,B-SQ4OLC,0.0,system
2019-12-31,B-I67BWI,0.0,system
2019-12-31,B-JI444W,0.0,system
2019-12-31,B-0T5M74,1.0,archive
2019-12-31,B-KVE4NM,0.0,manual
2019-12-31,B-WWOGAM,0.0,system
2019-12-31,B-FVUAOK,0.0,system
2019-12-31,B-91X6SZ,0.0,manual
2019-12-31,B-3PXT8X,0.0,system
2019-12-31,B-WMAEKB,0.0,system
2019-12-31,B-IOC2XD,0.0,system
2019-12-31,B-BN8BND,0.0,system
2019-12-31,B-O2NB6I,0.0,system
2019-12-31,B-TB1OZ6,0.0,system
2019-12-31,B-6KZVQO,0.0,manual
2019-12-31,B-QZP3T9,0.0,manual
2019-12-31,B-4Z0VCO,0.0,archive
2019-12-31,B-MHTAKQ,0.0,system
2019-12-31,B-ST9KM6,0.0,archive
2019-12-31,B-HVWXAK,0.0,system
2019-12-31,B-CUJ2V2,0.0,system
2019-12-31,B-Y6J2QG,0.0,manual
2019-12-31,B-7PFB78,0.0,archive
2019-12-31,B-JS2LBB,0.0,system
2019-12-31,B-9KROIO,0.0,system
2019-12-31,B-JRBLOP,0.0,manual
2019-12-31,B-6R5YMI,0.0,system
2019-12-31,B-GFVBLE,0.0,system
2019-12-31,B-ZWRIDU,0.0,system
2019-12-31,B-QF6194,0.0,manual
2019-12-31,B-CN03FL,0.0,archive
2019-12-31,B-3C5B0M,0.0,archive
2019-12-31,B-3LE6FV,0.0,archive
2020-12-31,A-D1XPP4,0.0,system
2020-12-31,A-SE4QSN,0.0,system
2020-12-31,A-DT5C43,0.0,system
2020-12-31,A-Y21HNQ,0.0,system
2020-12-31,A-OL6NCQ,0.0,system
2020-12-31,A-7PF3WZ,0.0,archive
2020-12-31,A-IYWF3H,0.0,archive
2020-12-31,A-UQSUBF,0.0,system
2020-12-31,A-UWUTDU,0.0,system
2020-12-31,A-94BI3C,0.0,system
2020-12-31,A-9XOOP3,0.0,system
2020-12-31,A-ZF6S7F,0.0,system
2020-12-31,A-VN8DME,0.0,system
2020-12-31,A-J2JZ2Q,0.0,system
2020-12-31,A-ZL3UTG,0.0,archive
2020-12-31,A-FVDXWD,0.0,system
2020-12-31,A-YDGV2G,0.0,system
2020-12-31,A-F8PRQ2,0.0,system
2020-12-31,A-TR3J8L,0.0,system
2020-12-31,A-TFKTLD,0.0,system
2020-12-31,A-W69IIB,0.0,system
2020-12-31,A-H8WKWS,0.0,system
2020-12-31,A-89F6D0,0.0,system
2020-12-31,A-MXON5D,0.0,system
2020-12-31,A-C36F0G,0.0,system
2020-12-31,A-RSPF7A,0.0,system
2020-12-31,A-7Y1UPH,0.0,system
2020-12-31,A-U7CO9K,1.0,system
2020-12-31,A-RAVTFW,0.0,system
2020-12-31,A-G702PQ,0.0,manual
2020-12-31,A-QIMT1V,0.0,system
2020-12-31,A-EX85JQ,0.0,system
2020-12-31,A-5CRVMF,0.0,system
2020-12-31,A-FKUFQE,0.0,system
2020-12-31,A-SY2O3L,0.0,manual
2020-12-31,A-6IIIXU,0.0,system
2020-12-31,A-O7YD44,0.0,system
2020-12-31,A-W20E3T,0.0,archive
2020-12-31,A-IJCFPR,0.0,archive
2020-12-31,A-PNGYIK,0.0,archive
2020-12-31,A-84RXH2,0.0,system
2020-12-31,A-VZS47E,0.0,system
2020-12-31,A-0E88G2,0.0,system
2020-12-31,A-ZVBDSW,0.0,system
2020-12-31,A-0172SR,0.0,system
2020-12-31,A-RX0P71,0.0,manual
2020-12-31,A-2NTLLF,0.0,manual
2020-12-31,A-GT87M2,0.0,system
2020-12-31,A-PEJ45W,0.0,archive
2020-12-31,A-03PK8Q,0.0,system
2020-12-31,B-O9B5YK,1.0,system
2020-12-31,B-5BIIQF,0.0,system
2020-12-31,B-AAFB3V,0.0,system
2020-12-31,B-87E14Z,0.0,system
2020-12-31,B-QF30BG,0.0,system
2020-12-31,B-CWABH5,0.0,system
2020-12-31,B-VQT2JW,0.0,archive
2020-12-31,B-TZJXP7,1.0,system
2020-12-31,B-9E8KDK,0.0,system
2020-12-31,B-4H8VVL,0.0,archive
2020-12-31,B-MUVZTX,0.0,manual
2020-12-31,B-TWSM8S,1.0,system
2020-12-31,B-J2ILS4,0.0,system
2020-12-31,B-CKUMRG,0.0,system
2020-12-31,B-ONZFIV,0.0,system
2020-12-31,B-PL1YFZ,0.0,system
2020-12-31,B-QFZFP4,1.0,system
2020-12-31,B-SQ4OLC,0.0,manual
2020-12-31,B-I67BWI,0.0,manual
2020-12-31,B-JI444W,0.0,system
2020-12-31,B-0T5M74,0.0,system
2020-12-31,B-KVE4NM,0.0,system
2020-12-31,B-WWOGAM,0.0,system
2020-12-31,B-FVUAOK,0.0,system
2020-12-31,B-91X6SZ,0.0,system
2020-12-31,B-3PXT8X,0.0,system
2020-12-31,B-WMAEKB,0.0,system
2020-12-31,B-IOC2XD,1.0,system
2020-12-31,B-BN8BND,0.0,manual
2020-12-31,B-O2NB6I,0.0,system
2020-12-31,B-TB1OZ6,0.0,system
2020-12-31,B-6KZVQO,0.0,system
2020-12-31,B-QZP3T9,0.0,system
2020-12-31,B-4Z0VCO,0.0,system
2020-12-31,B-MHTAKQ,0.0,archive
2020-12-31,B-ST9KM6,1.0,system
2020-12-31,B-HVWXAK,0.0,system
2020-12-31,B-CUJ2V2,0.0,system
2020-12-31,B-Y6J2QG,0.0,system
2020-12-31,B-7PFB78,0.0,system
2020-12-31,B-JS2LBB,0.0,system
2020-12-31,B-9KROIO,0.0,system
2020-12-31,B-JRBLOP,0.0,system
2020-12-31,B-6R5YMI,0.0,manual
2020-12-31,B-GFVBLE,0.0,system
2020-12-31,B-ZWRIDU,0.0,manual
2020-12-31,B-QF6194,0.0,manual
2020-12-31,B-CN03FL,0.0,manual
2020-12-31,B-3C5B0M,0.0,system
2020-12-31,B-3LE6FV,0.0,archive
2021-12-31,A-D1XPP4,0.0,system
2021-12-31,A-SE4QSN,0.0,manual
2021-12-31,A-DT5C43,0.0,manual
2021-12-31,A-Y21HNQ,0.0,system
2021-12-31,A-OL6NCQ,0.0,system
2021-12-31,A-7PF3WZ,0.0,system
2021-12-31,A-IYWF3H,0.0,system
2021-12-31,A-UQSUBF,0.0,system
2021-12-31,A-UWUTDU,0.0,system
2021-12-31,A-94BI3C,0.0,system
2021-12-31,A-9XOOP3,0.0,system
2021-12-31,A-ZF6S7F,0.0,manual
2021-12-31,A-VN8DME,0.0,system
2021-12-31,A-J2JZ2Q,0.0,system
2021-12-31,A-ZL3UTG,0.0,system
2021-12-31,A-FVDXWD,0.0,system
2021-12-31,A-YDGV2G,0.0,system
2021-12-31,A-F8PRQ2,0.0,system
2021-12-31,A-TR3J8L,0.0,archive
2021-12-31,A-TFKTLD,0.0,system
2021-12-31,A-W69IIB,0.0,system
2021-12-31,A-H8WKWS,0.0,system
2021-12-31,A-89F6D0,0.0,system
2021-12-31,A-MXON5D,0.0,system
2021-12-31,A-C36F0G,0.0,system
2021-12-31,A-RSPF7A,0.0,system
2021-12-31,A-7Y1UPH,0.0,system
2021-12-31,A-U7CO9K,0.0,system
2021-12-31,A-RAVTFW,0.0,system
2021-12-31,A-G702PQ,0.0,archive
2021-12-31,A-QIMT1V,0.0,system
2021-12-31,A-EX85JQ,0.0,system
2021-12-31,A-5CRVMF,0.0,system
2021-12-31,A-FKUFQE,0.0,system
2021-12-31,A-SY2O3L,0.0,system
2021-12-31,A-6IIIXU,0.0,archive
2021-12-31,A-O7YD44,0.0,archive
2021-12-31,A-W20E3T,0.0,system
2021-12-31,A-IJCFPR,0.0,manual
2021-12-31,A-PNGYIK,0.0,system
2021-12-31,A-84RXH2,0.0,system
2021-12-31,A-VZS47E,0.0,system
2021-12-31,A-0E88G2,0.0,system
2021-12-31,A-ZVBDSW,0.0,system
2021-12-31,A-0172SR,0.0,system
2021-12-31,A-RX0P71,0.0,system
2021-12-31,A-2NTLLF,0.0,system
2021-12-31,A-GT87M2,0.0,system
2021-12-31,A-PEJ45W,0.0,system
2021-12-31,A-03PK8Q,0.0,system
2021-12-31,B-O9B5YK,0.0,manual
2021-12-31,B-5BIIQF,0.0,system
2021-12-31,B-AAFB3V,0.0,system
2021-12-31,B-87E14Z,0.0,system
2021-12-31,B-QF30BG,0.0,system
2021-12-31,B-CWABH5,0.0,system
2021-12-31,B-VQT2JW,0.0,system
2021-12-31,B-TZJXP7,0.0,system
2021-12-31,B-9E8KDK,0.0,archive
2021-12-31,B-4H8VVL,0.0,archive
2021-12-31,B-MUVZTX,0.0,manual
2021-12-31,B-TWSM8S,0.0,system
2021-12-31,B-J2ILS4,0.0,system
2021-12-31,B-CKUMRG,0.0,system
2021-12-31,B-ONZFIV,0.0,system
2021-12-31,B-PL1YFZ,0.0,manual
2021-12-31,B-QFZFP4,0.0,manual
2021-12-31,B-SQ4OLC,0.0,system
2021-12-31,B-I67BWI,0.0,system
2021-12-31,B-JI444W,0.0,manual
2021-12-31,B-0T5M74,0.0,system
2021-12-31,B-KVE4NM,0.0,system
2021-12-31,B-WWOGAM,0.0,system
2021-12-31,B-FVUAOK,0.0,system
2021-12-31,B-91X6SZ,0.0,system
2021-12-31,B-3PXT8X,0.0,system
2021-12-31,B-WMAEKB,0.0,system
2021-12-31,B-IOC2XD,0.0,system
2021-12-31,B-BN8BND,0.0,system
2021-12-31,B-O2NB6I,0.0,system
2021-12-31,B-TB1OZ6,0.0,system
2021-12-31,B-6KZVQO,1.0,system
2021-12-31,B-QZP3T9,0.0,system
2021-12-31,B-4Z0VCO,0.0,archive
2021-12-31,B-MHTAKQ,0.0,system
2021-12-31,B-ST9KM6,0.0,system
2021-12-31,B-HVWXAK,0.0,manual
2021-12-31,B-CUJ2V2,0.0,system
2021-12-31,B-Y6J2QG,0.0,manual
2021-12-31,B-7PFB78,0.0,system
2021-12-31,B-JS2LBB,0.0,system
2021-12-31,B-9KROIO,0.0,system
2021-12-31,B-JRBLOP,0.0,system
2021-12-31,B-6R5YMI,0.0,system
2021-12-31,B-GFVBLE,0.0,system
2021-12-31,B-ZWRIDU,0.0,system
2021-12-31,B-QF6194,0.0,system
2021-12-31,B-CN03FL,0.0,system
2021-12-31,B-3C5B0M,0.0,system
2021-12-31,B-3LE6FV,0.0,archive
2022-12-31,A-D1XPP4,0.0,system
2022-12-31,A-SE4QSN,0.0,manual
2022-12-31,A-DT5C43,0.0,manual
2022-12-31,A-Y21HNQ,0.0,system
2022-12-31,A-OL6NCQ,0.0,manual
2022-12-31,A-7PF3WZ,0.0,system
2022-12-31,A-IYWF3H,0.0,manual
2022-12-31,A-UQSUBF,0.0,system
2022-12-31,A-UWUTDU,0.0,manual
2022-12-31,A-94BI3C,0.0,manual
2022-12-31,A-9XOOP3,0.0,archive
2022-12-31,A-ZF6S7F,0.0,system
2022-12-31,A-VN8DME,0.0,system
2022-12-31,A-J2JZ2Q,0.0,system
2022-12-31,A-ZL3UTG,0.0,system
2022-12-31,A-FVDXWD,0.0,system
2022-12-31,A-YDGV2G,0.0,manual
2022-12-31,A-F8PRQ2,0.0,system
2022-12-31,A-TR3J8L,0.0,system
2022-12-31,A-TFKTLD,0.0,system
2022-12-31,A-W69IIB,0.0,system
2022-12-31,A-H8WKWS,0.0,system
2022-12-31,A-89F6D0,0.0,system
2022-12-31,A-MXON5D,0.0,manual
2022-12-31,A-C36F0G,0.0,system
2022-12-31,A-RSPF7A,0.0,manual
2022-12-31,A-7Y1UPH,0.0,system
2022-12-31,A-U7CO9K,0.0,system
2022-12-31,A-RAVTFW,0.0,system
2022-12-31,A-G702PQ,0.0,archive
2022-12-31,A-QIMT1V,0.0,system
2022-12-31,A-EX85JQ,0.0,manual
2022-12-31,A-5CRVMF,0.0,system
2022-12-31,A-FKUFQE,0.0,system
2022-12-31,A-SY2O3L,0.0,system
2022-12-31,A-6IIIXU,0.0,system
2022-12-31,A-O7YD44,0.0,system
2022-12-31,A-W20E3T,0.0,manual
2022-12-31,A-IJCFPR,0.0,system
2022-12-31,A-PNGYIK,0.0,system
2022-12-31,A-84RXH2,0.0,system
2022-12-31,A-VZS47E,0.0,archive
2022-12-31,A-0E88G2,0.0,archive
2022-12-31,A-ZVBDSW,0.0,system
2022-12-31,A-0172SR,0.0,system
2022-12-31,A-RX0P71,0.0,system
2022-12-31,A-2NTLLF,0.0,manual
2022-12-31,A-GT87M2,0.0,system
2022-12-31,A-PEJ45W,0.0,system
2022-12-31,A-03PK8Q,0.0,manual
2022-12-31,B-O9B5YK,0.0,system
2022-12-31,B-5BIIQF,0.0,system
2022-12-31,B-AAFB3V,0.0,system
2022-12-31,B-87E14Z,0.0,system
2022-12-31,B-QF30BG,0.0,system
2022-12-31,B-CWABH5,0.0,system
2022-12-31,B-VQT2JW,1.0,system
2022-12-31,B-TZJXP7,0.0,manual
2022-12-31,B-9E8KDK,0.0,archive
2022-12-31,B-4H8VVL,0.0,system
2022-12-31,B-MUVZTX,0.0,system
2022-12-31,B-TWSM8S,0.0,manual
2022-12-31,B-J2ILS4,0.0,archive
2022-12-31,B-CKUMRG,1.0,system
2022-12-31,B-ONZFIV,0.0,system
2022-12-31,B-PL1YFZ,0.0,system
2022-12-31,B-QFZFP4,0.0,archive
2022-12-31,B-SQ4OLC,0.0,archive
2022-12-31,B-I67BWI,0.0,system
2022-12-31,B-JI444W,0.0,manual
2022-12-31,B-0T5M74,0.0,system
2022-12-31,B-KVE4NM,0.0,system
2022-12-31,B-WWOGAM,0.0,system
2022-12-31,B-FVUAOK,0.0,archive
2022-12-31,B-91X6SZ,0.0,manual
2022-12-31,B-3PXT8X,0.0,system
2022-12-31,B-WMAEKB,1.0,system
2022-12-31,B-IOC2XD,0.0,system
2022-12-31,B-BN8BND,1.0,system
2022-12-31,B-O2NB6I,0.0,system
2022-12-31,B-TB1OZ6,0.0,system
2022-12-31,B-6KZVQO,0.0,system
2022-12-31,B-QZP3T9,0.0,system
2022-12-31,B-4Z0VCO,0.0,system
2022-12-31,B-MHTAKQ,0.0,system
2022-12-31,B-ST9KM6,0.0,system
2022-12-31,B-HVWXAK,0.0,system
2022-12-31,B-CUJ2V2,0.0,system
2022-12-31,B-Y6J2QG,0.0,system
2022-12-31,B-7PFB78,0.0,system
2022-12-31,B-JS2LBB,0.0,system
2022-12-31,B-9KROIO,0.0,archive
2022-12-31,B-JRBLOP,0.0,system
2022-12-31,B-6R5YMI,0.0,manual
2022-12-31,B-GFVBLE,0.0,system
2022-12-31,B-ZWRIDU,0.0,system
2022-12-31,B-QF6194,0.0,system
2022-12-31,B-CN03FL,0.0,system
2022-12-31,B-3C5B0M,0.0,system
2022-12-31,B-3LE6FV,0.0,manual
2023-12-31,A-D1XPP4,0.0,system
2023-12-31,A-SE4QSN,0.0,archive
2023-12-31,A-DT5C43,0.0,manual
2023-12-31,A-Y21HNQ,0.0,system
2023-12-31,A-OL6NCQ,0.0,system
2023-12-31,A-7PF3WZ,0.0,system
2023-12-31,A-IYWF3H,0.0,system
2023-12-31,A-UQSUBF,0.0,system
2023-12-31,A-UWUTDU,0.0,system
2023-12-31,A-94BI3C,0.0,archive
2023-12-31,A-9XOOP3,0.0,manual
2023-12-31,A-ZF6S7F,0.0,manual
2023-12-31,A-VN8DME,0.0,system
2023-12-31,A-J2JZ2Q,0.0,system
2023-12-31,A-ZL3UTG,0.0,system
2023-12-31,A-FVDXWD,0.0,manual
2023-12-31,A-YDGV2G,0.0,system
2023-12-31,A-F8PRQ2,0.0,system
2023-12-31,A-TR3J8L,0.0,system
2023-12-31,A-TFKTLD,0.0,system
2023-12-31,A-W69IIB,0.0,system
2023-12-31,A-H8WKWS,0.0,archive
2023-12-31,A-89F6D0,0.0,manual
2023-12-31,A-MXON5D,0.0,system
2023-12-31,A-C36F0G,0.0,system
2023-12-31,A-RSPF7A,0.0,manual
2023-12-31,A-7Y1UPH,0.0,system
2023-12-31,A-U7CO9K,0.0,system
2023-12-31,A-RAVTFW,0.0,system
2023-12-31,A-G702PQ,0.0,system
2023-12-31,A-QIMT1V,0.0,archive
2023-12-31,A-EX85JQ,0.0,archive
2023-12-31,A-5CRVMF,0.0,system
2023-12-31,A-FKUFQE,0.0,manual
2023-12-31,A-SY2O3L,0.0,system
2023-12-31,A-6IIIXU,0.0,system
2023-12-31,A-O7YD44,0.0,system
2023-12-31,A-W20E3T,0.0,system
2023-12-31,A-IJCFPR,0.0,system
2023-12-31,A-PNGYIK,0.0,system
2023-12-31,A-84RXH2,0.0,system
2023-12-31,A-VZS47E,0.0,archive
2023-12-31,A-0E88G2,0.0,manual
2023-12-31,A-ZVBDSW,0.0,system
2023-12-31,A-0172SR,0.0,system
2023-12-31,A-RX0P71,0.0,system
2023-12-31,A-2NTLLF,0.0,system
2023-12-31,A-GT87M2,0.0,system
2023-12-31,A-PEJ45W,0.0,system
2023-12-31,A-03PK8Q,0.0,system
2023-12-31,B-O9B5YK,0.0,archive
2023-12-31,B-5BIIQF,0.0,system
2023-12-31,B-AAFB3V,0.0,system
2023-12-31,B-87E14Z,0.0,system
2023-12-31,B-QF30BG,0.0,archive
2023-12-31,B-CWABH5,0.0,manual
2023-12-31,B-VQT2JW,0.0,archive
2023-12-31,B-TZJXP7,0.0,system
2023-12-31,B-9E8KDK,0.0,archive
2023-12-31,B-4H8VVL,0.0,archive
2023-12-31,B-MUVZTX,0.0,system
2023-12-31,B-TWSM8S,0.0,system
2023-12-31,B-J2ILS4,0.0,system
2023-12-31,B-CKUMRG,0.0,system
2023-12-31,B-ONZFIV,0.0,archive
2023-12-31,B-PL1YFZ,0.0,archive
2023-12-31,B-QFZFP4,0.0,system
2023-12-31,B-SQ4OLC,0.0,system
2023-12-31,B-I67BWI,0.0,archive
2023-12-31,B-JI444W,0.0,system
2023-12-31,B-0T5M74,0.0,archive
2023-12-31,B-KVE4NM,0.0,manual
2023-12-31,B-WWOGAM,0.0,archive
2023-12-31,B-FVUAOK,0.0,system
2023-12-31,B-91X6SZ,0.0,archive
2023-12-31,B-3PXT8X,0.0,system
2023-12-31,B-WMAEKB,0.0,system
2023-12-31,B-IOC2XD,0.0,manual
2023-12-31,B-BN8BND,0.0,system
2023-12-31,B-O2NB6I,0.0,system
2023-12-31,B-TB1OZ6,0.0,system
2023-12-31,B-6KZVQO,0.0,system
2023-12-31,B-QZP3T9,0.0,system
2023-12-31,B-4Z0VCO,0.0,system
2023-12-31,B-MHTAKQ,0.0,archive
2023-12-31,B-ST9KM6,0.0,system
2023-12-31,B-HVWXAK,0.0,system
2023-12-31,B-CUJ2V2,0.0,archive
2023-12-31,B-Y6J2QG,0.0,manual
2023-12-31,B-7PFB78,0.0,system
2023-12-31,B-JS2LBB,0.0,archive
2023-12-31,B-9KROIO,0.0,system
2023-12-31,B-JRBLOP,0.0,system
2023-12-31,B-6R5YMI,0.0,system
2023-12-31,B-GFVBLE,0.0,system
2023-12-31,B-ZWRIDU,0.0,system
2023-12-31,B-QF6194,0.0,archive
2023-12-31,B-CN03FL,0.0,system
2023-12-31,B-3C5B0M,0.0,system
2023-12-31,B-3LE6FV,0.0,manual
2024-12-31,A-D1XPP4,0.0,system
2024-12-31,A-SE4QSN,0.0,system
2024-12-31,A-DT5C43,0.0,system
2024-12-31,A-Y21HNQ,0.0,system
2024-12-31,A-OL6NCQ,0.0,system
2024-12-31,A-7PF3WZ,0.0,system
2024-12-31,A-IYWF3H,0.0,system
2024-12-31,A-UQSUBF,0.0,system
2024-12-31,A-UWUTDU,0.0,system
2024-12-31,A-94BI3C,0.0,system
2024-12-31,A-9XOOP3,0.0,system
2024-12-31,A-ZF6S7F,0.0,system
2024-12-31,A-VN8DME,0.0,manual
2024-12-31,A-J2JZ2Q,0.0,manual
2024-12-31,A-ZL3UTG,0.0,system
2024-12-31,A-FVDXWD,0.0,system
2024-12-31,A-YDGV2G,0.0,system
2024-12-31,A-F8PRQ2,0.0,archive
2024-12-31,A-TR3J8L,0.0,archive
2024-12-31,A-TFKTLD,0.0,system
2024-12-31,A-W69IIB,0.0,system
2024-12-31,A-H8WKWS,0.0,archive
2024-12-31,A-89F6D0,0.0,system
2024-12-31,A-MXON5D,0.0,manual
2024-12-31,A-C36F0G,0.0,manual
2024-12-31,A-RSPF7A,0.0,system
2024-12-31,A-7Y1UPH,0.0,system
2024-12-31,A-U7CO9K,0.0,system
2024-12-31,A-RAVTFW,0.0,system
2024-12-31,A-G702PQ,0.0,system
2024-12-31,A-QIMT1V,0.0,system
2024-12-31,A-EX85JQ,0.0,system
2024-12-31,A-5CRVMF,0.0,system
2024-12-31,A-FKUFQE,0.0,archive
2024-12-31,A-SY2O3L,0.0,system
2024-12-31,A-6IIIXU,0.0,manual
2024-12-31,A-O7YD44,0.0,system
2024-12-31,A-W20E3T,0.0,manual
2024-12-31,A-IJCFPR,0.0,system
2024-12-31,A-PNGYIK,0.0,archive
2024-12-31,A-84RXH2,0.0,system
2024-12-31,A-VZS47E,0.0,system
2024-12-31,A-0E88G2,0.0,system
2024-12-31,A-ZVBDSW,0.0,system
2024-12-31,A-0172SR,0.0,system
2024-12-31,A-RX0P71,0.0,manual
2024-12-31,A-2NTLLF,0.0,system
2024-12-31,A-GT87M2,0.0,manual
2024-12-31,A-PEJ45W,0.0,system
2024-12-31,A-03PK8Q,0.0,system
2024-12-31,B-O9B5YK,0.0,system
2024-12-31,B-5BIIQF,0.0,system
2024-12-31,B-AAFB3V,0.0,system
2024-12-31,B-87E14Z,0.0,system
2024-12-31,B-QF30BG,0.0,system
2024-12-31,B-CWABH5,0.0,system
2024-12-31,B-VQT2JW,0.0,system
2024-12-31,B-TZJXP7,0.0,manual
2024-12-31,B-9E8KDK,0.0,archive
2024-12-31,B-4H8VVL,0.0,system
2024-12-31,B-MUVZTX,0.0,system
2024-12-31,B-TWSM8S,0.0,manual
2024-12-31,B-J2ILS4,0.0,archive
2024-12-31,B-CKUMRG,0.0,system
2024-12-31,B-ONZFIV,0.0,system
2024-12-31,B-PL1YFZ,0.0,system
2024-12-31,B-QFZFP4,0.0,system
2024-12-31,B-SQ4OLC,0.0,system
2024-12-31,B-I67BWI,0.0,manual
2024-12-31,B-JI444W,0.0,system
2024-12-31,B-0T5M74,0.0,system
2024-12-31,B-KVE4NM,0.0,system
2024-12-31,B-WWOGAM,0.0,system
2024-12-31,B-FVUAOK,0.0,manual
2024-12-31,B-91X6SZ,0.0,system
2024-12-31,B-3PXT8X,0.0,system
2024-12-31,B-WMAEKB,0.0,system
2024-12-31,B-IOC2XD,0.0,system
2024-12-31,B-BN8BND,0.0,archive
2024-12-31,B-O2NB6I,0.0,system
2024-12-31,B-TB1OZ6,0.0,system
2024-12-31,B-6KZVQO,0.0,system
2024-12-31,B-QZP3T9,1.0,system
2024-12-31,B-4Z0VCO,0.0,system
2024-12-31,B-MHTAKQ,0.0,system
2024-12-31,B-ST9KM6,0.0,system
2024-12-31,B-HVWXAK,0.0,system
2024-12-31,B-CUJ2V2,0.0,system
2024-12-31,B-Y6J2QG,0.0,manual
2024-12-31,B-7PFB78,0.0,manual
2024-12-31,B-JS2LBB,0.0,manual
2024-12-31,B-9KROIO,0.0,system
2024-12-31,B-JRBLOP,0.0,manual
