portfolio,simulation_id,loss
Portfolio 1,8260,0.0
Portfolio 1,8261,6316554.945955662
Portfolio 1,8262,0.0
Portfolio 1,8263,0.0
Portfolio 1,8264,0.0
Portfolio 1,8265,56149545.052969225
Portfolio 1,8266,10845671.861959005
Portfolio 1,8267,0.0
Portfolio 1,8268,2999238.710377632
Portfolio 1,8269,32973968.891305916
Portfolio 1,8270,0.0
Portfolio 1,8271,35781426.14029552
Portfolio 1,8272,5960573.837092887
Portfolio 1,8273,0.0
Portfolio 1,8274,24425497.218509156
Portfolio 1,8275,0.0
Portfolio 1,8276,0.0
Portfolio 1,8277,0.0
Portfolio 1,8278,0.0
Portfolio 1,8279,0.0
Portfolio 1,8280,0.0
Portfolio 1,8281,0.0
Portfolio 1,8282,0.0
Portfolio 1,8283,0.0
Portfolio 1,8284,68333515.3182603
Portfolio 1,8285,0.0
Portfolio 1,8286,0.0
Portfolio 1,8287,0.0
Portfolio 1,8288,12778569.57285494
Portfolio 1,8289,15035003.375447877
Portfolio 1,8290,0.0
Portfolio 1,8291,7384177.026644446
Portfolio 1,8292,0.0
Portfolio 1,8293,0.0
Portfolio 1,8294,0.0
Portfolio 1,8295,0.0
Portfolio 1,8296,14220223.93252826
Portfolio 1,8297,3909670.548554421
Portfolio 1,8298,0.0
Portfolio 1,8299,0.0
Portfolio 1,8300,0.0
Portfolio 1,8301,0.0
Portfolio 1,8302,13629447.393690683
Portfolio 1,8303,20300156.008410256
Portfolio 1,8304,0.0
Portfolio 1,8305,0.0
Portfolio 1,8306,0.0
Portfolio 1,8307,25560567.393467996
Portfolio 1,8308,0.0
Portfolio 1,8309,9097016.890408562
Portfolio 1,8310,2999238.710377632
Portfolio 1,8311,8868899.02430052
Portfolio 1,8312,0.0
Portfolio 1,8313,0.0
Portfolio 1,8314,13158355.870652435
Portfolio 1,8315,0.0
Portfolio 1,8316,0.0
Portfolio 1,8317,0.0
Portfolio 1,8318,0.0
Portfolio 1,8319,9097016.890408562
Portfolio 1,8320,0.0
Portfolio 1,8321,10502839.911227165
Portfolio 1,8322,0.0
Portfolio 1,8323,0.0
Portfolio 1,8324,0.0
Portfolio 1,8325,8868899.02430052
Portfolio 1,8326,0.0
Portfolio 1,8327,0.0
Portfolio 1,8328,10723682.894710481
Portfolio 1,8329,0.0
Portfolio 1,8330,0.0
Portfolio 1,8331,0.0
Portfolio 1,8332,0.0
Portfolio 1,8333,0.0
Portfolio 1,8334,0.0
Portfolio 1,8335,0.0
Portfolio 1,8336,0.0
Portfolio 1,8337,17510906.764428075
Portfolio 1,8338,14220223.93252826
Portfolio 1,8339,0.0
Portfolio 1,8340,0.0
Portfolio 1,8341,0.0
Portfolio 1,8342,0.0
Portfolio 1,8343,0.0
Portfolio 1,8344,5843298.617235378
Portfolio 1,8345,33236404.202516563
Portfolio 1,8346,0.0
Portfolio 1,8347,17292813.76879856
Portfolio 1,8348,0.0
Portfolio 1,8349,0.0
Portfolio 1,8350,0.0
Portfolio 1,8351,6316554.945955662
Portfolio 1,8352,26555757.781857423
Portfolio 1,8353,0.0
Portfolio 1,8354,0.0
Portfolio 1,8355,0.0
Portfolio 1,8356,14199271.723999074
Portfolio 1,8357,0.0
Portfolio 1,8358,0.0
Portfolio 1,8359,5182259.577388579
Portfolio 1,8360,14439093.40519818
Portfolio 1,8361,0.0
Portfolio 1,8362,6316554.945955662
Portfolio 1,8363,0.0
Portfolio 1,8364,0.0
Portfolio 1,8365,0.0
Portfolio 1,8366,0.0
Portfolio 1,8367,0.0
Portfolio 1,8368,0.0
Portfolio 1,8369,0.0
Portfolio 1,8370,11340343.460939737
Portfolio 1,8371,0.0
Portfolio 1,8372,30988927.754148036
Portfolio 1,8373,7384177.026644446
Portfolio 1,8374,38458307.719742164
Portfolio 1,8375,0.0
Portfolio 1,8376,0.0
Portfolio 1,8377,14439093.40519818
Portfolio 1,8378,0.0
Portfolio 1,8379,0.0
Portfolio 1,8380,2999238.710377632
Portfolio 1,8381,35490214.0868075
Portfolio 1,8382,0.0
Portfolio 1,8383,0.0
Portfolio 1,8384,0.0
Portfolio 1,8385,15330368.52571554
Portfolio 1,8386,15905942.47209906
Portfolio 1,8387,0.0
Portfolio 1,8388,0.0
Portfolio 1,8389,46366971.49462829
Portfolio 1,8390,43412538.128836386
Portfolio 1,8391,5843298.617235378
Portfolio 1,8392,5395283.542444266
Portfolio 1,8393,0.0
Portfolio 1,8394,11340343.460939737
Portfolio 1,8395,3909670.548554421
Portfolio 1,8396,0.0
Portfolio 1,8397,0.0
Portfolio 1,8398,0.0
Portfolio 1,8399,0.0
Portfolio 1,8400,19001654.487887815
Portfolio 1,8401,0.0
Portfolio 1,8402,0.0
Portfolio 1,8403,0.0
Portfolio 1,8404,0.0
Portfolio 1,8405,0.0
Portfolio 1,8406,56542090.4794273
Portfolio 1,8407,0.0
Portfolio 1,8408,41310819.29653001
Portfolio 1,8409,0.0
Portfolio 1,8410,5182259.577388579
Portfolio 1,8411,0.0
Portfolio 1,8412,0.0
Portfolio 1,8413,14199271.723999074
Portfolio 1,8414,0.0
Portfolio 1,8415,0.0
Portfolio 1,8416,0.0
Portfolio 1,8417,0.0
Portfolio 1,8418,5182259.577388579
Portfolio 1,8419,0.0
Portfolio 1,8420,0.0
Portfolio 1,8421,0.0
Portfolio 1,8422,0.0
Portfolio 1,8423,0.0
Portfolio 1,8424,0.0
Portfolio 1,8425,0.0
Portfolio 1,8426,0.0
Portfolio 1,8427,0.0
Portfolio 1,8428,32481932.163858995
Portfolio 1,8429,48058132.32406776
Portfolio 1,8430,21173667.14295092
Portfolio 1,8431,0.0
Portfolio 1,8432,0.0
Portfolio 1,8433,5960573.837092887
Portfolio 1,8434,0.0
Portfolio 1,8435,0.0
Portfolio 1,8436,10723682.894710481
Portfolio 1,8437,0.0
Portfolio 1,8438,15293720.473836454
Portfolio 1,8439,0.0
Portfolio 1,8440,0.0
Portfolio 1,8441,34153664.2914577
Portfolio 1,8442,0.0
Portfolio 1,8443,17510906.764428075
Portfolio 1,8444,0.0
Portfolio 1,8445,25044943.58595808
Portfolio 1,8446,8868899.02430052
Portfolio 1,8447,10723682.894710481
Portfolio 1,8448,0.0
Portfolio 1,8449,17510906.764428075
Portfolio 1,8450,0.0
Portfolio 1,8451,33068169.280013725
Portfolio 1,8452,7384177.026644446
Portfolio 1,8453,0.0
Portfolio 1,8454,14220223.93252826
Portfolio 1,8455,0.0
Portfolio 1,8456,0.0
Portfolio 1,8457,0.0
Portfolio 1,8458,0.0
Portfolio 1,8459,0.0
Portfolio 1,8460,0.0
Portfolio 1,8461,22693166.341816656
Portfolio 1,8462,24880431.095752865
Portfolio 1,8463,0.0
Portfolio 1,8464,18116342.98404292
Portfolio 1,8465,0.0
Portfolio 1,8466,0.0
Portfolio 1,8467,0.0
Portfolio 1,8468,0.0
Portfolio 1,8469,16710189.778863207
Portfolio 1,8470,0.0
Portfolio 1,8471,26607923.65483664
Portfolio 1,8472,0.0
Portfolio 1,8473,19562497.868401058
Portfolio 1,8474,10845671.861959005
Portfolio 1,8475,0.0
Portfolio 1,8476,0.0
Portfolio 1,8477,15127461.929963065
Portfolio 1,8478,5182259.577388579
Portfolio 1,8479,0.0
Portfolio 1,8480,24004027.73261144
Portfolio 1,8481,24427385.4161241
Portfolio 1,8482,8868899.02430052
Portfolio 1,8483,0.0
Portfolio 1,8484,5960573.837092887
Portfolio 1,8485,0.0
Portfolio 1,8486,0.0
Portfolio 1,8487,0.0
Portfolio 1,8488,0.0
Portfolio 1,8489,0.0
Portfolio 1,8490,13158355.870652435
Portfolio 1,8491,0.0
Portfolio 1,8492,0.0
Portfolio 1,8493,0.0
Portfolio 1,8494,14199271.723999074
Portfolio 1,8495,0.0
Portfolio 1,8496,0.0
Portfolio 1,8497,0.0
Portfolio 1,8498,0.0
Portfolio 1,8499,25833208.436942704
Portfolio 1,8500,0.0
Portfolio 1,8501,0.0
Portfolio 1,8502,2999238.710377632
Portfolio 1,8503,0.0
Portfolio 1,8504,0.0
Portfolio 1,8505,11340343.460939737
Portfolio 1,8506,0.0
Portfolio 1,8507,0.0
Portfolio 1,8508,0.0
Portfolio 1,8509,0.0
Portfolio 1,8510,0.0
Portfolio 1,8511,0.0
Portfolio 1,8512,0.0
Portfolio 1,8513,0.0
Portfolio 1,8514,17510906.764428075
Portfolio 1,8515,8868899.02430052
Portfolio 1,8516,0.0
Portfolio 1,8517,0.0
Portfolio 1,8518,0.0
Portfolio 1,8519,14220223.93252826
Portfolio 1,8520,0.0
Portfolio 1,8521,0.0
Portfolio 1,8522,0.0
Portfolio 1,8523,10723682.894710481
Portfolio 1,8524,0.0
Portfolio 1,8525,44620454.127798595
Portfolio 1,8526,7613503.072815756
Portfolio 1,8527,12181072.862859864
Portfolio 1,8528,3909670.548554421
Portfolio 1,8529,0.0
Portfolio 1,8530,13158355.870652435
Portfolio 1,8531,10845671.861959005
Portfolio 1,8532,23307992.4294987
Portfolio 1,8533,0.0
Portfolio 1,8534,0.0
Portfolio 1,8535,0.0
Portfolio 1,8536,0.0
Portfolio 1,8537,0.0
Portfolio 1,8538,0.0
Portfolio 1,8539,0.0
Portfolio 1,8540,0.0
Portfolio 1,8541,0.0
Portfolio 1,8542,0.0
Portfolio 1,8543,0.0
Portfolio 1,8544,0.0
Portfolio 1,8545,0.0
Portfolio 1,8546,0.0
Portfolio 1,8547,25336676.71240905
Portfolio 1,8548,9097016.890408562
Portfolio 1,8549,13629447.393690683
Portfolio 1,8550,0.0
Portfolio 1,8551,22955453.614689473
Portfolio 1,8552,7384177.026644446
Portfolio 1,8553,0.0
Portfolio 1,8554,0.0
Portfolio 1,8555,0.0
Portfolio 1,8556,0.0
Portfolio 1,8557,0.0
Portfolio 1,8558,0.0
Portfolio 1,8559,0.0
Portfolio 1,8560,0.0
Portfolio 1,8561,13629447.393690683
Portfolio 1,8562,0.0
Portfolio 1,8563,0.0
Portfolio 1,8564,0.0
Portfolio 1,8565,31867570.33822529
Portfolio 1,8566,0.0
Portfolio 1,8567,0.0
Portfolio 1,8568,0.0
Portfolio 1,8569,0.0
Portfolio 1,8570,15293720.473836454
Portfolio 1,8571,9097016.890408562
Portfolio 1,8572,0.0
Portfolio 1,8573,0.0
Portfolio 1,8574,0.0
Portfolio 1,8575,0.0
Portfolio 1,8576,0.0
Portfolio 1,8577,8394522.252821898
Portfolio 1,8578,17455059.878443703
Portfolio 1,8579,75103092.68186805
Portfolio 1,8580,0.0
Portfolio 1,8581,6316554.945955662
Portfolio 1,8582,24199267.55001606
Portfolio 1,8583,8181498.287766211
Portfolio 1,8584,0.0
Portfolio 1,8585,0.0
Portfolio 1,8586,0.0
Portfolio 1,8587,0.0
Portfolio 1,8588,28518084.18745182
Portfolio 1,8589,15035003.375447877
Portfolio 1,8590,0.0
Portfolio 1,8591,0.0
Portfolio 1,8592,18042838.758660816
Portfolio 1,8593,0.0
Portfolio 1,8594,0.0
Portfolio 1,8595,10383415.737022078
Portfolio 1,8596,14199271.723999074
Portfolio 1,8597,11340343.460939737
Portfolio 1,8598,5960573.837092887
Portfolio 1,8599,20028636.985709168
Portfolio 1,8600,0.0
Portfolio 1,8601,17510906.764428075
Portfolio 1,8602,20510145.47480571
Portfolio 1,8603,0.0
Portfolio 1,8604,0.0
Portfolio 1,8605,11340343.460939737
Portfolio 1,8606,0.0
Portfolio 1,8607,52485085.350631565
Portfolio 1,8608,0.0
Portfolio 1,8609,41709710.49534495
Portfolio 1,8610,0.0
Portfolio 1,8611,28300731.740402706
Portfolio 1,8612,0.0
Portfolio 1,8613,0.0
Portfolio 1,8614,24353130.288401164
Portfolio 1,8615,0.0
Portfolio 1,8616,0.0
Portfolio 1,8617,19073994.24395208
Portfolio 1,8618,0.0
Portfolio 1,8619,0.0
Portfolio 1,8620,0.0
Portfolio 1,8621,15330368.52571554
Portfolio 1,8622,0.0
Portfolio 1,8623,14220223.93252826
Portfolio 1,8624,0.0
Portfolio 1,8625,0.0
Portfolio 1,8626,0.0
Portfolio 1,8627,0.0
Portfolio 1,8628,0.0
Portfolio 1,8629,5960573.837092887
Portfolio 1,8630,0.0
Portfolio 1,8631,3909670.548554421
Portfolio 1,8632,10845671.861959005
Portfolio 1,8633,0.0
Portfolio 1,8634,0.0
Portfolio 1,8635,10502839.911227165
Portfolio 1,8636,5395283.542444266
Portfolio 1,8637,0.0
Portfolio 1,8638,3909670.548554421
Portfolio 1,8639,5182259.577388579
Portfolio 1,8640,28756909.32365375
Portfolio 1,8641,0.0
Portfolio 1,8642,27895895.095249314
Portfolio 1,8643,0.0
Portfolio 1,8644,0.0
Portfolio 1,8645,0.0
Portfolio 1,8646,0.0
Portfolio 1,8647,40071368.757201806
Portfolio 1,8648,30457830.455678605
Portfolio 1,8649,0.0
Portfolio 1,8650,0.0
Portfolio 1,8651,0.0
Portfolio 1,8652,0.0
Portfolio 1,8653,0.0
Portfolio 1,8654,24199267.55001606
Portfolio 1,8655,0.0
Portfolio 1,8656,33444738.596716277
Portfolio 1,8657,0.0
Portfolio 1,8658,0.0
Portfolio 1,8659,11340343.460939737
Portfolio 1,8660,0.0
Portfolio 1,8661,0.0
Portfolio 1,8662,5395283.542444266
Portfolio 1,8663,0.0
Portfolio 1,8664,0.0
Portfolio 1,8665,0.0
Portfolio 1,8666,0.0
Portfolio 1,8667,6316554.945955662
Portfolio 1,8668,0.0
Portfolio 1,8669,8868899.02430052
Portfolio 1,8670,0.0
Portfolio 1,8671,0.0
Portfolio 1,8672,0.0
Portfolio 1,8673,0.0
Portfolio 1,8674,0.0
Portfolio 1,8675,0.0
Portfolio 1,8676,0.0
Portfolio 1,8677,0.0
Portfolio 1,8678,0.0
Portfolio 1,8679,0.0
Portfolio 1,8680,15127461.929963065
Portfolio 1,8681,16522603.038328316
Portfolio 1,8682,8868899.02430052
Portfolio 1,8683,10723682.894710481
Portfolio 1,8684,0.0
Portfolio 1,8685,0.0
Portfolio 1,8686,0.0
Portfolio 1,8687,13700731.972600108
Portfolio 1,8688,2999238.710377632
Portfolio 1,8689,0.0
Portfolio 1,8690,10502839.911227165
Portfolio 1,8691,0.0
Portfolio 1,8692,0.0
Portfolio 1,8693,0.0
Portfolio 1,8694,0.0
Portfolio 1,8695,0.0
Portfolio 1,8696,0.0
Portfolio 1,8697,0.0
Portfolio 1,8698,24353130.288401164
Portfolio 1,8699,17887016.937871613
Portfolio 1,8700,5444546.850261398
Portfolio 1,8701,0.0
Portfolio 1,8702,0.0
Portfolio 1,8703,7384177.026644446
Portfolio 1,8704,0.0
Portfolio 1,8705,0.0
Portfolio 1,8706,0.0
Portfolio 1,8707,3909670.548554421
Portfolio 1,8708,0.0
Portfolio 1,8709,0.0
Portfolio 1,8710,17510906.764428075
Portfolio 1,8711,0.0
Portfolio 1,8712,0.0
Portfolio 1,8713,0.0
Portfolio 1,8714,0.0
Portfolio 1,8715,0.0
Portfolio 1,8716,0.0
Portfolio 1,8717,0.0
Portfolio 1,8718,0.0
Portfolio 1,8719,0.0
Portfolio 1,8720,0.0
Portfolio 1,8721,5843298.617235378
Portfolio 1,8722,0.0
Portfolio 1,8723,0.0
Portfolio 1,8724,0.0
Portfolio 1,8725,5444546.850261398
Portfolio 1,8726,0.0
Portfolio 1,8727,0.0
Portfolio 1,8728,0.0
Portfolio 1,8729,0.0
Portfolio 1,8730,0.0
Portfolio 1,8731,0.0
Portfolio 1,8732,5960573.837092887
Portfolio 1,8733,0.0
Portfolio 1,8734,0.0
Portfolio 1,8735,20297194.876194876
Portfolio 1,8736,15330368.52571554
Portfolio 1,8737,0.0
Portfolio 1,8738,25867389.257092535
Portfolio 1,8739,0.0
Portfolio 1,8740,52113279.51099924
Portfolio 1,8741,7384177.026644446
Portfolio 1,8742,0.0
Portfolio 1,8743,30356866.30502914
Portfolio 1,8744,0.0
Portfolio 1,8745,0.0
Portfolio 1,8746,0.0
Portfolio 1,8747,8868899.02430052
Portfolio 1,8748,0.0
Portfolio 1,8749,13629447.393690683
Portfolio 1,8750,0.0
Portfolio 1,8751,0.0
Portfolio 1,8752,0.0
Portfolio 1,8753,0.0
Portfolio 1,8754,0.0
Portfolio 1,8755,15330368.52571554
Portfolio 1,8756,0.0
Portfolio 1,8757,0.0
Portfolio 1,8758,8868899.02430052
Portfolio 1,8759,14439093.40519818
Portfolio 1,8760,0.0
Portfolio 1,8761,10723682.894710481
Portfolio 1,8762,10502839.911227165
Portfolio 1,8763,0.0
Portfolio 1,8764,0.0
Portfolio 1,8765,0.0
Portfolio 1,8766,0.0
Portfolio 1,8767,0.0
Portfolio 1,8768,0.0
Portfolio 1,8769,3909670.548554421
Portfolio 1,8770,0.0
Portfolio 1,8771,0.0
Portfolio 1,8772,0.0
Portfolio 1,8773,0.0
Portfolio 1,8774,0.0
Portfolio 1,8775,0.0
Portfolio 1,8776,13158355.870652435
Portfolio 1,8777,0.0
Portfolio 1,8778,0.0
Portfolio 1,8779,7613503.072815756
Portfolio 1,8780,5444546.850261398
Portfolio 1,8781,12178320.841756614
Portfolio 1,8782,0.0
Portfolio 1,8783,0.0
Portfolio 1,8784,0.0
Portfolio 1,8785,7384177.026644446
Portfolio 1,8786,0.0
Portfolio 1,8787,0.0
Portfolio 1,8788,0.0
Portfolio 1,8789,0.0
Portfolio 1,8790,0.0
Portfolio 1,8791,9097016.890408562
Portfolio 1,8792,0.0
Portfolio 1,8793,0.0
Portfolio 1,8794,0.0
Portfolio 1,8795,24224478.820371628
Portfolio 1,8796,21210587.846587043
Portfolio 1,8797,0.0
Portfolio 1,8798,0.0
Portfolio 1,8799,0.0
Portfolio 1,8800,0.0
Portfolio 1,8801,7384177.026644446
Portfolio 1,8802,27849671.32621894
Portfolio 1,8803,0.0
Portfolio 1,8804,0.0
Portfolio 1,8805,0.0
Portfolio 1,8806,5182259.577388579
Portfolio 1,8807,0.0
Portfolio 1,8808,0.0
Portfolio 1,8809,0.0
Portfolio 1,8810,0.0
Portfolio 1,8811,0.0
Portfolio 1,8812,0.0
Portfolio 1,8813,0.0
Portfolio 1,8814,0.0
Portfolio 1,8815,0.0
Portfolio 1,8816,0.0
Portfolio 1,8817,0.0
Portfolio 1,8818,0.0
Portfolio 1,8819,0.0
Portfolio 1,8820,0.0
Portfolio 1,8821,0.0
Portfolio 1,8822,0.0
Portfolio 1,8823,0.0
Portfolio 1,8824,0.0
Portfolio 1,8825,0.0
Portfolio 1,8826,0.0
Portfolio 1,8827,10577543.119832845
Portfolio 1,8828,2999238.710377632
Portfolio 1,8829,0.0
Portfolio 1,8830,0.0
Portfolio 1,8831,14199271.723999074
Portfolio 1,8832,15250014.009494158
Portfolio 1,8833,3909670.548554421
Portfolio 1,8834,0.0
Portfolio 1,8835,14199271.723999074
Portfolio 1,8836,0.0
Portfolio 1,8837,45019596.13190023
Portfolio 1,8838,41047017.06003482
Portfolio 1,8839,0.0
Portfolio 1,8840,0.0
Portfolio 1,8841,0.0
Portfolio 1,8842,0.0
Portfolio 1,8843,14220223.93252826
Portfolio 1,8844,0.0
Portfolio 1,8845,17510906.764428075
Portfolio 1,8846,0.0
Portfolio 1,8847,0.0
Portfolio 1,8848,0.0
Portfolio 1,8849,5182259.577388579
Portfolio 1,8850,0.0
Portfolio 1,8851,0.0
Portfolio 1,8852,0.0
Portfolio 1,8853,21290942.362808425
Portfolio 1,8854,0.0
Portfolio 1,8855,0.0
Portfolio 1,8856,0.0
Portfolio 1,8857,10723682.894710481
Portfolio 1,8858,0.0
Portfolio 1,8859,43385740.53258161
Portfolio 1,8860,2999238.710377632
Portfolio 1,8861,0.0
Portfolio 1,8862,8868899.02430052
Portfolio 1,8863,17510906.764428075
Portfolio 1,8864,16684256.731803369
Portfolio 1,8865,0.0
Portfolio 1,8866,0.0
Portfolio 1,8867,0.0
Portfolio 1,8868,0.0
Portfolio 1,8869,0.0
Portfolio 1,8870,0.0
Portfolio 1,8871,0.0
Portfolio 1,8872,0.0
Portfolio 1,8873,21602141.431291465
Portfolio 1,8874,0.0
Portfolio 1,8875,0.0
Portfolio 1,8876,0.0
Portfolio 1,8877,26607923.65483664
Portfolio 1,8878,44242863.14278682
Portfolio 1,8879,0.0
Portfolio 1,8880,0.0
Portfolio 1,8881,71948742.09531005
Portfolio 1,8882,0.0
Portfolio 1,8883,0.0
Portfolio 1,8884,11428295.851894356
Portfolio 1,8885,0.0
Portfolio 1,8886,0.0
Portfolio 1,8887,0.0
Portfolio 1,8888,0.0
Portfolio 1,8889,0.0
Portfolio 1,8890,3909670.548554421
Portfolio 1,8891,10502839.911227165
Portfolio 1,8892,0.0
Portfolio 1,8893,10502839.911227165
Portfolio 1,8894,14220223.93252826
Portfolio 1,8895,15330368.52571554
Portfolio 1,8896,0.0
Portfolio 1,8897,0.0
Portfolio 1,8898,0.0
Portfolio 1,8899,52810891.82664611
Portfolio 1,8900,0.0
Portfolio 1,8901,0.0
Portfolio 1,8902,0.0
Portfolio 1,8903,11340343.460939737
Portfolio 1,8904,13158355.870652435
Portfolio 1,8905,0.0
Portfolio 1,8906,0.0
Portfolio 1,8907,0.0
Portfolio 1,8908,13478020.989719959
Portfolio 1,8909,0.0
Portfolio 1,8910,3909670.548554421
Portfolio 1,8911,0.0
Portfolio 1,8912,0.0
Portfolio 1,8913,11340343.460939737
Portfolio 1,8914,10502839.911227165
Portfolio 1,8915,0.0
Portfolio 1,8916,0.0
Portfolio 1,8917,0.0
Portfolio 1,8918,3909670.548554421
Portfolio 1,8919,14199271.723999074
Portfolio 1,8920,0.0
Portfolio 1,8921,0.0
Portfolio 1,8922,0.0
Portfolio 1,8923,5960573.837092887
Portfolio 1,8924,0.0
Portfolio 1,8925,0.0
Portfolio 1,8926,0.0
Portfolio 1,8927,39058858.0250545
Portfolio 1,8928,21348511.77318617
Portfolio 1,8929,5395283.542444266
Portfolio 1,8930,0.0
Portfolio 1,8931,0.0
Portfolio 1,8932,0.0
Portfolio 1,8933,14220223.93252826
Portfolio 1,8934,26607923.65483664
Portfolio 1,8935,0.0
Portfolio 1,8936,0.0
Portfolio 1,8937,0.0
Portfolio 1,8938,0.0
Portfolio 1,8939,0.0
Portfolio 1,8940,0.0
Portfolio 1,8941,0.0
Portfolio 1,8942,0.0
Portfolio 1,8943,0.0
Portfolio 1,8944,0.0
Portfolio 1,8945,23688242.72665835
Portfolio 1,8946,8868899.02430052
Portfolio 1,8947,22906190.30687234
Portfolio 1,8948,0.0
Portfolio 1,8949,0.0
Portfolio 1,8950,0.0
Portfolio 1,8951,28285817.8006155
Portfolio 1,8952,13158355.870652435
Portfolio 1,8953,0.0
Portfolio 1,8954,3909670.548554421
Portfolio 1,8955,0.0
Portfolio 1,8956,0.0
Portfolio 1,8957,0.0
Portfolio 1,8958,0.0
Portfolio 1,8959,0.0
Portfolio 1,8960,0.0
Portfolio 1,8961,0.0
Portfolio 1,8962,11340343.460939737
Portfolio 1,8963,0.0
Portfolio 1,8964,0.0
Portfolio 1,8965,0.0
Portfolio 1,8966,26377146.020008318
Portfolio 1,8967,5444546.850261398
Portfolio 1,8968,0.0
Portfolio 1,8969,0.0
Portfolio 1,8970,0.0
Portfolio 1,8971,5843298.617235378
Portfolio 1,8972,0.0
Portfolio 1,8973,0.0
Portfolio 1,8974,0.0
Portfolio 1,8975,10502839.911227165
Portfolio 1,8976,5182259.577388579
Portfolio 1,8977,0.0
Portfolio 1,8978,16481193.917053008
Portfolio 1,8979,0.0
Portfolio 1,8980,0.0
Portfolio 1,8981,0.0
Portfolio 1,8982,0.0
Portfolio 1,8983,0.0
Portfolio 1,8984,0.0
Portfolio 1,8985,0.0
Portfolio 1,8986,0.0
Portfolio 1,8987,0.0
Portfolio 1,8988,0.0
Portfolio 1,8989,0.0
Portfolio 1,8990,20180797.769621145
Portfolio 1,8991,0.0
Portfolio 1,8992,0.0
Portfolio 1,8993,0.0
Portfolio 1,8994,44264609.5036273
Portfolio 1,8995,0.0
Portfolio 1,8996,0.0
Portfolio 1,8997,10723682.894710481
Portfolio 1,8998,0.0
Portfolio 1,8999,0.0
Portfolio 1,9000,0.0
Portfolio 1,9001,0.0
Portfolio 1,9002,0.0
Portfolio 1,9003,0.0
Portfolio 1,9004,31288079.426392842
Portfolio 1,9005,0.0
Portfolio 1,9006,12178320.841756614
Portfolio 1,9007,10845671.861959005
Portfolio 1,9008,0.0
Portfolio 1,9009,0.0
Portfolio 1,9010,0.0
Portfolio 1,9011,0.0
Portfolio 1,9012,17455059.878443703
Portfolio 1,9013,20689004.01628072
Portfolio 1,9014,0.0
Portfolio 1,9015,16610555.429282935
Portfolio 1,9016,11340343.460939737
Portfolio 1,9017,17455059.878443703
Portfolio 1,9018,0.0
Portfolio 1,9019,0.0
Portfolio 1,9020,0.0
Portfolio 1,9021,0.0
Portfolio 1,9022,0.0
Portfolio 1,9023,22064026.355650216
Portfolio 1,9024,0.0
Portfolio 1,9025,0.0
Portfolio 1,9026,0.0
Portfolio 1,9027,15127461.929963065
Portfolio 1,9028,12178320.841756614
Portfolio 1,9029,0.0
Portfolio 1,9030,11340343.460939737
Portfolio 1,9031,0.0
Portfolio 1,9032,8868899.02430052
Portfolio 1,9033,13158355.870652435
Portfolio 1,9034,13158355.870652435
Portfolio 1,9035,14199271.723999074
Portfolio 1,9036,0.0
Portfolio 1,9037,0.0
Portfolio 1,9038,0.0
Portfolio 1,9039,0.0
Portfolio 1,9040,0.0
Portfolio 1,9041,15330368.52571554
Portfolio 1,9042,0.0
Portfolio 1,9043,0.0
Portfolio 1,9044,11142833.414481465
Portfolio 1,9045,0.0
Portfolio 1,9046,0.0
Portfolio 1,9047,0.0
Portfolio 1,9048,10845671.861959005
Portfolio 1,9049,0.0
Portfolio 1,9050,0.0
Portfolio 1,9051,0.0
Portfolio 1,9052,0.0
Portfolio 1,9053,0.0
Portfolio 1,9054,13629447.393690683
Portfolio 1,9055,31676507.05417808
Portfolio 1,9056,3909670.548554421
Portfolio 1,9057,0.0
Portfolio 1,9058,0.0
Portfolio 1,9059,11293847.575198866
Portfolio 1,9060,0.0
Portfolio 1,9061,0.0
Portfolio 1,9062,14220223.93252826
Portfolio 1,9063,0.0
Portfolio 1,9064,3909670.548554421
Portfolio 1,9065,0.0
Portfolio 1,9066,0.0
Portfolio 1,9067,5864517.916904203
Portfolio 1,9068,0.0
Portfolio 1,9069,0.0
Portfolio 1,9070,0.0
Portfolio 1,9071,0.0
Portfolio 1,9072,0.0
Portfolio 1,9073,0.0
Portfolio 1,9074,0.0
Portfolio 1,9075,0.0
Portfolio 1,9076,0.0
Portfolio 1,9077,0.0
Portfolio 1,9078,0.0
Portfolio 1,9079,5182259.577388579
Portfolio 1,9080,7384177.026644446
Portfolio 1,9081,0.0
Portfolio 1,9082,0.0
Portfolio 1,9083,10723682.894710481
Portfolio 1,9084,0.0
Portfolio 1,9085,0.0
Portfolio 1,9086,5960573.837092887
Portfolio 1,9087,0.0
Portfolio 1,9088,0.0
Portfolio 1,9089,15898123.453671431
Portfolio 1,9090,15127461.929963065
Portfolio 1,9091,0.0
Portfolio 1,9092,0.0
Portfolio 1,9093,22955453.614689473
Portfolio 1,9094,0.0
Portfolio 1,9095,0.0
Portfolio 1,9096,0.0
Portfolio 1,9097,0.0
Portfolio 1,9098,0.0
Portfolio 1,9099,0.0
Portfolio 1,9100,0.0
Portfolio 1,9101,17510906.764428075
Portfolio 1,9102,0.0
Portfolio 1,9103,0.0
Portfolio 1,9104,0.0
Portfolio 1,9105,5864517.916904203
Portfolio 1,9106,7384177.026644446
Portfolio 1,9107,0.0
Portfolio 1,9108,0.0
Portfolio 1,9109,0.0
Portfolio 1,9110,0.0
Portfolio 1,9111,0.0
Portfolio 1,9112,0.0
Portfolio 1,9113,0.0
Portfolio 1,9114,25779436.866137914
